trx_id;tgl_transaksi;nasabah_code;channel;merchant_code;kota;nominal;biaya_admin
TRX-355295;31-10-2029;N-22942;LIVIN;MCH-6403;Pontianak;8.232.942;2500
TRX-360099;24-12-2029;N-22684;BIFAST;MCH-5008;Yogyakarta;6.217.062;2500
TRX-364796;23-12-2029;N-12741;LIVIN;MCH-6166;Jakarta Selatan;7.362.310,34;2500
TRX-355104;30-12-2029;N-25062;BI_FAST;MCH-5578;BDG;829.201,41;0
TRX-358439;18-01-2030;N-25535;livin;MCH-5084;Balikpapan;8.180.571,36;6500
TRX-357417;09-01-2030;N-17284;bifast;MCH-6365;Manado;6.778.130;2500
TRX-359822;12-12-2029;N-16022;ATM_LINK;MCH-5255;Semarang;2.469.114;0
TRX-363478;11-12-2029;N-21181;livin;MCH-6181;Denpasar;1.146.116;0
TRX-361421;28-12-2029;N-26925;BI_FAST;MCH-5023;Manado;2.052.476;0
TRX-362789;15-12-2029;N-15052;BIFAST;MCH-6394;Jkt Sel;3.951.080;6500
TRX-364807;09-01-2030;N-14934;BIFAST;MCH-5537;Banjarmasin;1.776.755;6500
TRX-361986;26-12-2029;N-22134;BI_FAST;MCH-6349;Pekanbaru;3.121.995;2500
TRX-361969;26-12-2029;N-17991;ATM_LINK;MCH-5154;Semarang;3.217.807;6500
TRX-360689;22-11-2029;N-22868;livin;MCH-5606;Pekanbaru;4.394.750;0
TRX-362063;29-10-2029;N-15907;BIFAST;MCH-5951;Surabaya;6.885.952;0
TRX-362978;13-12-2029;N-17013;qris;MCH-6643;Makassar;4.024.597;6500
TRX-356900;16-12-2029;N-24703;qris;MCH-6532;Balikpapan;1.009.952;2500
TRX-364493;08-12-2029;N-21092;ATM;MCH-5583;SBY;-748.870;0
TRX-355219;19-12-2029;N-22964;BIFAST;MCH-5989;Jkt Sel;4.290.781;6500
TRX-360954;26-11-2029;N-15379;bifast;MCH-6658;Jkt Sel;2.625.278;6500
TRX-358192;27-11-2029;N-22628;bifast;MCH-6433;Pekanbaru;2.041.114,85;0
TRX-363668;14-11-2029;N-19232;ATM;MCH-5319;Palembang;5.945.911;0
TRX-355977;10-11-2029;N-26979;QRIS;MCH-5941;Palembang;4.835.537;
TRX-360961;15-01-2030;N-15423;ATM_LINK;MCH-5061;Banjarmasin;9.141.612,50;0
TRX-359482;15-01-2030;N-18602;BI_FAST;MCH-6354;Bandung;6.064.922;2500
TRX-363484;06-12-2029;N-12435;BIFAST;MCH-6416;Pekanbaru;2.292.922;2500
TRX-359532;31-12-2029;N-26827;LIVIN;MCH-5202;Pontianak;8.670.234,33;2500
TRX-357082;18-01-2030;N-23475;ATM;MCH-6618;Denpasar;-2.993.900,23;0
TRX-361253;11-01-2030;N-18958;ATM;MCH-6131;Padang;1.295.783;2500
TRX-361513;24-12-2029;N-21247;ATM;MCH-5004;Banjarmasin;4.345.024;0
TRX-356839;16-12-2029;N-14660;ATM;MCH-6188;Manado;667.970;0
TRX-355518;05-12-2029;N-18874;ATM_LINK;MCH-5427;Denpasar;2.682.570,02;2500
TRX-363686;10-01-2030;N-14872;BIFAST;MCH-5582;;516.279;6500
TRX-361446;23-11-2029;N-13420;QRIS;MCH-5156;Jayapura;8.526.308;2500
TRX-362492;18-11-2029;N-10567;bifast;MCH-5847;Medan;1.615.620;0
TRX-355159;04-01-2030;N-24155;bifast;MCH-6572;Jayapura;3.759.613,97;6500
TRX-364545;27-12-2029;N-16285;LIVIN;MCH-5707;SBY;8.771.419;6500
TRX-357149;16-11-2029;N-24945;qris;MCH-5764;Jayapura;2.353.828;6500
TRX-360686;08-11-2029;N-24745;qris;MCH-6681;SBY;3.080.516;6500
TRX-360527;29-10-2029;N-17141;ATM;MCH-5589;Makassar;641.581,61;6500
TRX-360584;05-01-2030;N-23555;LIVIN;MCH-6191;Jayapura;791.499;6500
TRX-362042;19-12-2029;N-22346;LIVIN;MCH-6680;Padang;8.516.711;2500
TRX-355666;13-11-2029;N-11956;QRIS;MCH-6231;Yogyakarta;454.273;2500
TRX-356473;31-10-2029;N-24424;livin;MCH-5522;Makassar;7.186.075,47;6500
TRX-359133;23-11-2029;N-12774;QRIS;MCH-5962;BDG;-1.901.591;6500
TRX-358014;16-12-2029;N-12406;ATM;MCH-6150;Yogyakarta;7.443.284,06;2500
TRX-361839;19-11-2029;N-26372;LIVIN;MCH-5532;Manado;7.098.760;6500
TRX-355096;17-11-2029;N-16004;bifast;MCH-6277;Pekanbaru;4.372.492;2500
TRX-364500;22-12-2029;N-25232;ATM_LINK;MCH-5018;Yogyakarta;-7.103.124;6500
TRX-361357;18-12-2029;N-20716;ATM_LINK;MCH-6419;Jakarta Selatan;8.939.070,39;0
TRX-359858;27-11-2029;N-14156;QRIS;MCH-6619;Pontianak;-254.669;
TRX-358819;20-01-2030;N-18653;LIVIN;MCH-6312;Jkt Sel;8.107.452;6500
TRX-357007;;N-10387;ATM;MCH-5965;Surabaya;202.744;0
TRX-359441;08-12-2029;N-15000;LIVIN;MCH-5210;Manado;8.229.551;6500
TRX-358600;16-12-2029;N-21071;QRIS;MCH-6037;Medan;2.562.032;6500
TRX-363425;07-12-2029;N-17230;BIFAST;MCH-6045;Pekanbaru;8.289.844;6500
TRX-358504;18-12-2029;N-22296;ATM;MCH-5134;Denpasar;281.809;0
TRX-359321;27-11-2029;N-26344;ATM_LINK;MCH-6593;BDG;5.495.134;6500
TRX-363195;08-11-2029;N-24482;qris;MCH-6345;Makassar;8.288.721,90;6500
TRX-356552;24-12-2029;N-21385;ATM;MCH-6281;BDG;2.804.355;
TRX-355333;10-01-2030;N-26928;livin;MCH-5373;Bandung;1.196.057;0
TRX-357429;11-11-2029;N-15955;LIVIN;MCH-5272;Medan;5.804.017;6500
TRX-360360;10-11-2029;N-13389;livin;MCH-6534;SBY;4.968.950,60;0
TRX-355278;30-11-2029;N-13963;LIVIN;MCH-5392;Bandung;8.185.251,73;2500
TRX-359339;07-01-2030;N-25694;ATM;MCH-6547;Bandung;2.425.628,62;0
TRX-361127;06-12-2029;N-23381;BIFAST;MCH-6566;Pekanbaru;7.118.171;6500
TRX-356282;31-13-2026;N-21470;BIFAST;MCH-6064;Medan;16.473,51;0
TRX-359556;08-11-2029;N-13602;LIVIN;MCH-5551;Makassar;3.222.989;2500
TRX-358431;09-01-2030;N-15930;ATM;MCH-6053;Pekanbaru;9.236.262;6500
TRX-363919;09-12-2029;N-20326;ATM;MCH-6402;Banjarmasin;9.514.248,59;2500
TRX-363052;16-01-2030;N-21032;ATM_LINK;MCH-5348;Manado;3.400.523,01;6500
TRX-357058;15-12-2029;N-20347;qris;MCH-6511;Palembang;513.456;2500
TRX-358655;31-12-2029;N-11264;livin;MCH-5598;Jakarta Selatan;882.834;2500
TRX-361170;;N-20589;qris;MCH-5619;SBY;-279.790;6500
TRX-355133;11-01-2030;N-12909;bifast;MCH-5532;Padang;-8.913.849;0
TRX-359361;05-11-2029;N-15746;ATM;MCH-5067;Palembang;1.014.572,73;0
TRX-359026;08-11-2029;N-24177;bifast;MCH-5767;Denpasar;2.062.273;6500
TRX-360173;31-13-2026;N-15090;ATM_LINK;MCH-5754;Pontianak;8.138.649;0
TRX-363354;11-01-2030;N-23478;bifast;MCH-5436;Semarang;3.077.234,99;0
TRX-360140;15-01-2030;N-11099;LIVIN;MCH-6035;Padang;-5.474.404;0
TRX-360411;31-13-2026;N-13198;ATM;MCH-6071;Padang;9.900.773,15;2500
TRX-356173;06-11-2029;N-16278;QRIS;MCH-5031;Makassar;1.713.476;2500
TRX-359265;18-12-2029;N-14694;livin;MCH-6564;Manado;3.909.189;2500
TRX-357515;25-12-2029;N-11852;bifast;MCH-5511;Pontianak;2.472.567;6500
TRX-364790;30-10-2029;N-12478;QRIS;MCH-5363;Jkt Sel;8.820.740,09;0
TRX-356818;11-11-2029;N-22389;BI_FAST;MCH-6346;SBY;9.157.310;6500
TRX-361783;16-01-2030;N-23175;LIVIN;MCH-6392;Jayapura;6.361.223,93;6500
TRX-364947;06-12-2029;N-26440;LIVIN;MCH-6619;Padang;5.264.122;6500
TRX-364427;01-12-2029;N-10308;BI_FAST;MCH-6569;Semarang;3.842.056,25;2500
TRX-356678;10-12-2029;N-16021;QRIS;MCH-6473;Semarang;2.376.588;2500
TRX-356779;12-12-2029;N-11156;QRIS;MCH-6611;Jkt Sel;9.458.190;0
TRX-363125;02-12-2029;N-21203;ATM_LINK;MCH-5547;Semarang;8.598.551;0
TRX-355457;20-11-2029;N-11232;LIVIN;MCH-6121;Jayapura;8.056.000;6500
TRX-362884;17-12-2029;N-11368;ATM;MCH-5573;Padang;8.865.911,20;
TRX-359212;18-01-2030;N-24959;livin;MCH-5358;Jayapura;9.720.840,65;2500
TRX-361981;21-01-2030;N-23118;bifast;MCH-6446;BDG;2.488.353;0
TRX-364435;16-12-2029;N-11755;BIFAST;MCH-6569;Manado;3.053.036;0
TRX-359793;08-11-2029;N-20213;BI_FAST;MCH-5593;Jayapura;6.661.702;0
TRX-364729;11-12-2029;N-23194;LIVIN;MCH-5868;Pontianak;6.112.664;2500
TRX-361578;16-12-2029;N-13605;livin;MCH-5345;Semarang;6.953.875;0
TRX-361248;10-11-2029;N-24264;ATM_LINK;MCH-6118;Pontianak;1.304.416,28;0
TRX-358731;14-12-2029;N-15133;ATM;MCH-6329;Makassar;426.869;6500
TRX-362486;05-12-2029;N-17990;BIFAST;MCH-5704;Jakarta Selatan;3.064.634;6500
TRX-363738;10-12-2029;N-25408;BI_FAST;MCH-5159;Bandung;1.709.474;6500
TRX-357335;30-12-2029;N-21949;BIFAST;MCH-6307;Jayapura;8.200.348;0
TRX-358666;25-11-2029;N-12962;qris;MCH-6422;Banjarmasin;8.912.955;0
TRX-356814;01-12-2029;;ATM_LINK;MCH-6221;Bandung;218.803;6500
TRX-363326;08-11-2029;N-12317;BI_FAST;MCH-5820;Pekanbaru;1.607.871;6500
TRX-364934;;N-24888;BI_FAST;MCH-5198;Balikpapan;4.532.644;2500
TRX-359558;17-12-2029;N-26548;QRIS;MCH-6220;Makassar;3.048.412;6500
TRX-364774;22-11-2029;N-17809;QRIS;MCH-6310;Makassar;5.191.893,79;2500
TRX-363594;30-12-2029;N-12200;livin;MCH-5734;Banjarmasin;6.837.941,78;2500
TRX-362956;16-12-2029;N-16590;LIVIN;MCH-5397;SBY;5.978.507;0
TRX-357132;13-01-2030;N-20090;bifast;MCH-6030;Makassar;3.187.988;2500
TRX-364597;04-12-2029;N-13289;ATM;MCH-6166;Jayapura;6.748.350,06;6500
TRX-356387;;N-22807;qris;MCH-5173;Pekanbaru;7.668.315;0
TRX-356247;31-13-2026;N-12682;QRIS;MCH-5574;Semarang;3.470.374;0
TRX-364937;17-01-2030;N-14947;ATM_LINK;MCH-6540;Palembang;5.160.394;0
TRX-363341;18-01-2030;N-17033;LIVIN;MCH-6170;Jayapura;7.384.870,15;6500
TRX-360441;10-01-2030;N-26946;QRIS;MCH-6282;Yogyakarta;8.014.860,00;0
TRX-359911;21-01-2030;N-13880;BIFAST;MCH-6463;Balikpapan;8.138.250,24;6500
TRX-355440;22-12-2029;N-20790;bifast;MCH-6326;Surabaya;8.740.450;0
TRX-356491;06-11-2029;N-10359;QRIS;MCH-5084;Balikpapan;7.947.437,45;6500
TRX-364400;25-12-2029;N-10430;BIFAST;MCH-6396;Pontianak;-4.497.924,82;2500
TRX-364186;25-11-2029;N-22575;BI_FAST;MCH-5743;Medan;318.528;0
TRX-357349;11-12-2029;N-16838;LIVIN;MCH-5243;Bandung;6.644.621;2500
TRX-356042;15-12-2029;N-21192;bifast;MCH-5829;Jkt Sel;964.266,69;0
TRX-355582;18-12-2029;N-16301;ATM_LINK;MCH-6445;Pontianak;8.017.856,52;2500
TRX-361571;15-12-2029;N-15995;bifast;MCH-6141;Jakarta Selatan;3.262.493;0
TRX-359856;04-11-2029;N-13082;BIFAST;MCH-5813;Jkt Sel;3.948.610;6500
TRX-362452;20-11-2029;N-22778;qris;MCH-6552;Balikpapan;9.994.837,83;2500
TRX-355967;15-01-2030;N-25474;BI_FAST;MCH-5531;Bandung;4.151.613;2500
TRX-355287;19-01-2030;N-12832;QRIS;MCH-5415;BDG;8.523.471;2500
TRX-359678;15-11-2029;N-23670;BIFAST;MCH-5525;SBY;2.173.552,50;0
TRX-364667;22-11-2029;N-24202;bifast;MCH-5351;Padang;2.002.670;6500
TRX-364865;11-12-2029;N-20432;bifast;MCH-5091;Jakarta Selatan;8.809.383;6500
TRX-355075;30-12-2029;N-25050;QRIS;MCH-5884;Padang;7.994.188;0
TRX-355339;14-12-2029;N-22840;ATM;MCH-5319;Bandung;8.887.418;2500
TRX-357301;12-12-2029;N-21653;QRIS;MCH-5280;Padang;5.068.363,92;6500
TRX-361417;11-12-2029;N-23197;ATM_LINK;MCH-6259;Surabaya;6.765.054,93;6500
TRX-358447;04-12-2029;N-10877;qris;MCH-5573;Jkt Sel;3.088.629,44;6500
TRX-361931;28-11-2029;N-18435;ATM;MCH-5634;Makassar;2.185.850;6500
TRX-355638;06-11-2029;N-16231;ATM_LINK;MCH-6345;Denpasar;4.208.827,55;0
TRX-362472;04-11-2029;N-24916;BIFAST;MCH-6190;Yogyakarta;4.135.232;6500
TRX-362643;03-12-2029;N-17872;ATM;MCH-6258;Semarang;7.856.071;6500
TRX-358006;04-01-2030;N-17142;bifast;MCH-5634;Manado;2.289.975;2500
TRX-364905;25-11-2029;N-23204;ATM;MCH-5505;Balikpapan;2.128.966;2500
TRX-355285;05-01-2030;N-10785;livin;MCH-5829;Surabaya;3.030.487;2500
TRX-358325;17-01-2030;N-11461;livin;MCH-5741;Banjarmasin;3.986.065;6500
TRX-355262;25-11-2029;N-18855;QRIS;MCH-5024;Bandung;9.961.079,29;2500
TRX-362310;28-10-2029;N-12525;ATM;MCH-5346;Bandung;8.021.624;0
TRX-361978;10-11-2029;N-13759;QRIS;MCH-5152;Bandung;895.900;6500
TRX-357395;05-12-2029;N-15834;BIFAST;MCH-5195;Jayapura;9.640.402;0
TRX-363406;10-12-2029;N-19242;ATM_LINK;MCH-5626;Pekanbaru;858.737;6500
TRX-357573;18-11-2029;N-20830;bifast;MCH-5332;Pontianak;541.055,19;6500
TRX-360766;20-12-2029;N-20807;ATM_LINK;MCH-6543;Pontianak;9.323.398;0
TRX-355962;03-12-2029;;LIVIN;MCH-6478;Semarang;4.950.677;0
TRX-362959;04-01-2030;N-11186;bifast;MCH-5193;Jayapura;9.267.191,79;2500
TRX-361220;12-12-2029;N-11757;bifast;MCH-6024;Yogyakarta;5.617.608;2500
TRX-356771;15-01-2030;N-14205;QRIS;MCH-6638;Pekanbaru;8.473.752;6500
TRX-357567;30-11-2029;N-19906;ATM_LINK;MCH-6480;Palembang;3.381.937;6500
TRX-359291;03-01-2030;N-17655;ATM;MCH-5413;Padang;6.005.777,26;2500
TRX-357638;21-11-2029;N-18171;livin;MCH-6109;Yogyakarta;4.283.965;0
TRX-362996;21-12-2029;N-11286;BI_FAST;MCH-5850;Bandung;7.716.561,00;2500
TRX-361258;30-12-2029;N-25066;ATM_LINK;MCH-5182;Pontianak;8.467.999;2500
TRX-363485;17-01-2030;N-13567;BIFAST;MCH-6152;Manado;5.331.271;2500
TRX-362098;12-01-2030;N-18266;QRIS;MCH-6362;Palembang;8.714.501;2500
TRX-363438;14-01-2030;N-23952;ATM;MCH-6489;Yogyakarta;8.928.448;0
TRX-360186;22-12-2029;N-23695;LIVIN;MCH-5617;Makassar;1.447.315;2500
TRX-364405;04-11-2029;N-18984;ATM_LINK;MCH-6678;Banjarmasin;4.593.852;0
TRX-360033;11-12-2029;N-17606;ATM_LINK;MCH-5791;Padang;2.901.812;6500
TRX-364524;15-12-2029;N-23208;LIVIN;MCH-6214;Semarang;-8.369.224;0
TRX-363504;21-12-2029;N-10582;QRIS;MCH-6484;Surabaya;8.076.780,44;6500
TRX-355227;13-11-2029;N-13455;BI_FAST;MCH-5552;Palembang;4.228.914;6500
TRX-358407;22-11-2029;N-12737;ATM;MCH-6151;Medan;4.826.586,57;6500
TRX-358489;05-01-2030;N-11511;ATM_LINK;MCH-5878;Pekanbaru;-333.958;6500
TRX-363039;17-11-2029;N-25483;bifast;MCH-6620;Padang;8.363.059;2500
TRX-357549;16-11-2029;N-23688;bifast;MCH-6466;Bandung;2.537.986;6500
TRX-359234;19-11-2029;N-16657;LIVIN;MCH-6239;Semarang;398.910;2500
TRX-356407;30-10-2029;N-20947;BI_FAST;MCH-5682;Pontianak;2.266.738;0
TRX-355777;15-12-2029;N-14342;qris;MCH-6551;SBY;4.662.072,65;6500
TRX-357729;02-12-2029;N-23091;BI_FAST;MCH-5406;Padang;4.635.256;6500
TRX-358481;31-13-2026;N-25000;ATM;MCH-5090;Banjarmasin;5.524.081;6500
TRX-362716;12-01-2030;N-11053;bifast;MCH-6576;Jkt Sel;4.525.403;
TRX-361479;15-01-2030;N-23575;ATM;MCH-6094;Jayapura;8.854.551;
TRX-356925;21-11-2029;N-20271;QRIS;MCH-6627;Yogyakarta;2.504.877;2500
TRX-363278;06-11-2029;N-21723;livin;MCH-6371;SBY;9.532.492;
TRX-364288;04-01-2030;N-19865;ATM_LINK;;Manado;8.790.161;0
TRX-357827;02-11-2029;N-26706;QRIS;MCH-5665;Palembang;7.754.442;6500
TRX-362309;24-12-2029;N-12964;livin;MCH-5764;Bandung;1.907.348;2500
TRX-357574;23-11-2029;N-22104;BI_FAST;MCH-6395;;7.539.515;6500
TRX-361819;12-11-2029;N-12084;livin;MCH-6300;Balikpapan;8.355.226;2500
TRX-362554;03-12-2029;N-24289;BIFAST;MCH-5859;Semarang;9.106.443;0
TRX-358305;15-12-2029;N-17658;QRIS;MCH-5306;Jkt Sel;6.634.667;6500
TRX-357968;23-11-2029;N-16831;BIFAST;MCH-5043;BDG;5.639.433;
TRX-361143;13-01-2030;N-20571;BI_FAST;MCH-5661;Pekanbaru;8.462.958;0
TRX-362891;12-12-2029;N-23545;QRIS;MCH-5942;Medan;6.145.636,37;6500
TRX-360118;31-13-2026;N-17913;LIVIN;MCH-6592;Jakarta Selatan;7.629.330;0
TRX-358184;13-01-2030;N-11448;qris;MCH-5876;Jakarta Selatan;73.538;
TRX-360739;30-12-2029;N-12507;QRIS;MCH-5448;Jakarta Selatan;8.718.364;
TRX-361949;09-11-2029;N-22432;ATM_LINK;MCH-5569;Bandung;8.725.116;
TRX-357057;21-01-2030;N-25757;QRIS;MCH-5136;Surabaya;-3.980.282;2500
TRX-357344;06-12-2029;N-15414;ATM;MCH-5577;Makassar;3.450.869,46;6500
TRX-358598;03-11-2029;N-21476;BI_FAST;MCH-5002;Pontianak;8.816.757;2500
TRX-364706;19-01-2030;N-15788;BI_FAST;MCH-5141;Jkt Sel;3.094.557,57;0
TRX-357886;28-12-2029;N-20836;bifast;MCH-6495;Banjarmasin;841.677;6500
TRX-356307;25-12-2029;N-19440;ATM_LINK;MCH-5217;Balikpapan;1.616.717;2500
TRX-357418;31-12-2029;N-23775;qris;MCH-6314;Banjarmasin;5.927.467,43;
TRX-361458;31-10-2029;N-17559;QRIS;MCH-6032;Balikpapan;1.040.423;0
TRX-359950;05-01-2030;N-21518;bifast;MCH-6336;Semarang;7.026.077,71;0
TRX-355782;28-12-2029;N-14301;ATM_LINK;MCH-5411;Pontianak;4.022.821;
TRX-362919;10-11-2029;N-18904;ATM_LINK;MCH-5145;Makassar;975.908;2500
TRX-363886;20-12-2029;N-13768;ATM_LINK;MCH-5917;Manado;1.266.917,79;2500
TRX-357388;31-13-2026;N-19203;ATM_LINK;MCH-5421;Surabaya;7.233.475;2500
TRX-357285;18-12-2029;N-13606;ATM;MCH-5890;Jakarta Selatan;506.625;0
TRX-362060;17-11-2029;N-24275;ATM_LINK;MCH-6222;Medan;3.175.516;2500
TRX-362816;21-11-2029;N-17921;ATM;MCH-6521;Medan;6.172.393;6500
TRX-363856;04-01-2030;N-16117;ATM;MCH-5763;Pontianak;8.613.795;0
TRX-362837;10-12-2029;N-24992;BI_FAST;MCH-5279;Jkt Sel;1.450.271;6500
TRX-358709;02-12-2029;N-22273;QRIS;MCH-6164;Denpasar;4.556.153;
TRX-363246;09-11-2029;N-10781;ATM_LINK;MCH-5301;Bandung;4.401.841;6500
TRX-357378;16-11-2029;N-23424;LIVIN;MCH-6056;SBY;2.731.605;0
TRX-364940;21-11-2029;N-14710;LIVIN;MCH-6300;Jkt Sel;6.712.301;2500
TRX-364366;15-12-2029;N-15209;qris;MCH-5638;Jakarta Selatan;3.831.706;6500
TRX-364625;02-12-2029;N-17135;BIFAST;MCH-6441;Padang;91.951;0
TRX-358387;27-11-2029;N-11039;BI_FAST;MCH-5108;Manado;598.248;6500
TRX-362384;15-12-2029;N-21502;BIFAST;MCH-5270;Jayapura;9.879.101;2500
TRX-361735;26-11-2029;N-14392;ATM;MCH-6119;BDG;6.192.705;2500
TRX-356673;04-11-2029;N-20478;LIVIN;MCH-5040;Jakarta Selatan;2.099.057;6500
TRX-356702;29-11-2029;N-15406;BI_FAST;MCH-5449;Denpasar;6.586.612;2500
TRX-358552;15-11-2029;N-15542;livin;MCH-5736;Banjarmasin;5.366.652;2500
TRX-357329;16-01-2030;N-22886;LIVIN;MCH-5205;Surabaya;1.242.675;2500
TRX-356226;29-11-2029;N-22992;BI_FAST;MCH-6066;Manado;3.430.071;2500
TRX-355214;04-12-2029;N-12705;qris;MCH-5646;Semarang;6.801.030,45;6500
TRX-363349;25-12-2029;N-16072;QRIS;MCH-6081;Jayapura;8.388.301;2500
TRX-363767;28-12-2029;N-12085;qris;MCH-5602;;3.383.276,06;2500
TRX-358526;11-01-2030;N-22394;BI_FAST;MCH-5565;Surabaya;1.347.750;2500
TRX-356420;19-11-2029;N-11688;qris;MCH-5973;Jkt Sel;2.260.038;6500
TRX-361852;13-11-2029;N-25107;ATM;MCH-6036;Balikpapan;8.913.306;6500
TRX-360718;10-12-2029;N-25334;LIVIN;MCH-5344;Medan;2.706.440,04;
TRX-355331;10-11-2029;N-25952;BIFAST;MCH-5051;Semarang;216.631;2500
TRX-356574;31-13-2026;N-23739;LIVIN;MCH-6623;Bandung;7.414.488,13;2500
TRX-363058;26-12-2029;N-22074;qris;MCH-5160;Bandung;5.528.808;6500
TRX-363263;21-11-2029;N-16123;ATM;MCH-6323;Makassar;2.659.825,60;0
TRX-359409;17-12-2029;N-11968;BIFAST;MCH-6690;Pekanbaru;5.672.689;0
TRX-363912;19-12-2029;N-26240;bifast;MCH-5752;Surabaya;3.248.446;2500
TRX-357699;21-11-2029;N-24707;qris;MCH-5881;Pekanbaru;7.144.149,29;2500
TRX-357231;20-11-2029;N-23540;QRIS;MCH-6370;Jayapura;9.852.942;2500
TRX-359720;15-12-2029;N-24958;BIFAST;MCH-6303;Makassar;7.630.005,16;0
TRX-362755;14-12-2029;N-19233;livin;MCH-6242;Palembang;239.143,86;6500
TRX-361856;31-10-2029;N-21694;ATM_LINK;MCH-6215;Jayapura;5.664.839;2500
TRX-360809;14-01-2030;N-12149;ATM_LINK;MCH-5822;Surabaya;548.527;2500
TRX-357878;12-01-2030;N-22981;ATM_LINK;MCH-5270;Pekanbaru;4.886.196;6500
TRX-358681;27-12-2029;N-12972;ATM_LINK;MCH-6210;Pontianak;6.000.231,00;0
TRX-363705;31-13-2026;N-12719;BI_FAST;MCH-6130;Jakarta Selatan;9.256.568;0
TRX-360801;21-01-2030;N-12063;ATM_LINK;MCH-6691;Pontianak;2.825.013;6500
TRX-362482;24-11-2029;N-12094;qris;MCH-5958;Balikpapan;1.189.851;6500
TRX-359269;11-11-2029;N-11913;qris;MCH-6415;Yogyakarta;8.792.317;2500
TRX-355355;20-12-2029;N-13969;qris;MCH-5599;Palembang;9.762.616;0
TRX-363101;01-01-2030;N-18639;ATM;MCH-6408;Jayapura;2.762.966;6500
TRX-355987;15-12-2029;N-23123;ATM;MCH-6494;Surabaya;6.523.663;2500
