trx_id;tgl_transaksi;nasabah_code;channel;merchant_code;kota;nominal;biaya_admin
TRX-392932;26-09-2030;N-22433;LIVIN;MCH-5561;Makassar;8.001.969;0
TRX-387759;05-08-2030;N-27813;QRIS;MCH-6987;Makassar;3.929.639;0
TRX-388902;06-10-2030;N-16168;BI_FAST;MCH-6932;Yogyakarta;7.905.316;6500
TRX-385663;27-09-2030;N-27126;livin;MCH-5781;Jakarta Selatan;-7.334.914,24;0
TRX-390967;22-09-2030;N-22325;BI_FAST;MCH-6248;Manado;8.502.154,07;0
TRX-389858;06-10-2030;N-17669;ATM;MCH-5298;Denpasar;3.483.843,17;2500
TRX-388362;16-07-2030;N-17021;qris;MCH-6147;Manado;5.984.379;6500
TRX-387802;25-07-2030;N-24149;QRIS;MCH-6426;Denpasar;9.706.335,36;6500
TRX-390208;23-09-2030;N-19572;ATM_LINK;MCH-6434;Padang;8.773.795;6500
TRX-394322;23-09-2030;N-22767;BI_FAST;MCH-5480;Denpasar;6.504.203;0
TRX-389168;05-09-2030;N-16626;QRIS;MCH-6000;SBY;3.955.191;0
TRX-387410;14-07-2030;N-20749;bifast;MCH-6390;Banjarmasin;1.243.409,10;0
TRX-386598;14-08-2030;N-26846;BIFAST;MCH-6232;Palembang;9.343.830;2500
TRX-387574;02-09-2030;N-22568;ATM;MCH-5138;Balikpapan;9.761.660;2500
TRX-393409;02-10-2030;N-27948;bifast;MCH-6005;Bandung;1.210.068;6500
TRX-391206;26-07-2030;N-21421;qris;MCH-6518;Bandung;1.638.796;0
TRX-386954;10-08-2030;N-18989;qris;MCH-5317;Pontianak;695.626;2500
TRX-394940;24-09-2030;N-29774;LIVIN;MCH-6126;Denpasar;8.021.752;6500
TRX-390724;23-09-2030;N-13662;LIVIN;MCH-5932;Denpasar;6.758.330,71;6500
TRX-392977;03-10-2030;N-27152;LIVIN;MCH-6377;Manado;6.838.464,37;6500
TRX-392113;;N-14453;bifast;MCH-6371;Semarang;7.878.378;2500
TRX-388956;21-07-2030;N-22526;ATM_LINK;MCH-6516;Manado;7.267.308;0
TRX-394682;03-09-2030;N-10533;ATM;MCH-5955;Pontianak;433.475;0
TRX-386540;09-08-2030;N-10256;LIVIN;MCH-5261;Denpasar;8.841.384,21;0
TRX-390251;18-07-2030;N-25040;BI_FAST;MCH-6482;Pontianak;4.674.850;6500
TRX-391124;31-08-2030;N-14652;LIVIN;MCH-5545;Banjarmasin;3.230.853,42;0
TRX-387226;30-07-2030;N-10881;qris;MCH-6496;Medan;2.513.873;0
TRX-386640;22-08-2030;N-16785;livin;MCH-6220;Makassar;503.125;0
TRX-392820;21-09-2030;N-25285;qris;MCH-5422;Palembang;6.548.821,32;0
TRX-386168;28-07-2030;N-23909;QRIS;MCH-6925;Jakarta Selatan;827.932,38;6500
TRX-387246;25-07-2030;N-27051;BI_FAST;MCH-5278;Pontianak;7.118.234,23;6500
TRX-393005;;N-14281;livin;MCH-5610;Padang;4.821.736;2500
TRX-389643;20-07-2030;N-17184;BI_FAST;MCH-6084;Bandung;8.364.171;2500
TRX-387436;30-09-2030;N-14341;ATM_LINK;MCH-5806;Yogyakarta;8.969.389;0
TRX-392976;23-08-2030;N-21962;QRIS;MCH-6341;SBY;6.459.841,78;6500
TRX-386878;01-08-2030;N-13108;livin;MCH-5999;SBY;4.478.262;2500
TRX-388972;11-08-2030;N-14772;ATM_LINK;MCH-6516;Palembang;9.761.864;
TRX-385437;11-09-2030;N-17967;BIFAST;MCH-6647;Denpasar;2.792.086;0
TRX-390378;03-10-2030;N-24044;ATM;MCH-5499;BDG;5.059.662,41;0
TRX-392362;26-08-2030;N-19738;ATM_LINK;MCH-5359;Manado;2.802.278;6500
TRX-388782;02-09-2030;N-18899;livin;MCH-6369;Balikpapan;1.140.353;2500
TRX-394183;11-09-2030;N-29142;LIVIN;MCH-6561;Pekanbaru;6.979.741;2500
TRX-387319;27-08-2030;N-18315;BIFAST;MCH-6781;Bandung;1.693.963;0
TRX-386180;20-07-2030;N-26562;bifast;MCH-5212;Pontianak;9.721.583;0
TRX-394249;04-10-2030;N-17367;bifast;MCH-6870;Surabaya;4.224.795;0
TRX-390768;12-09-2030;N-11250;ATM_LINK;MCH-5125;Banjarmasin;9.337.893,11;6500
TRX-393971;28-09-2030;N-22150;BIFAST;MCH-6886;Surabaya;3.820.746;6500
TRX-393666;08-08-2030;N-25655;ATM_LINK;MCH-5676;Makassar;1.732.099;6500
TRX-387508;27-08-2030;N-17291;ATM_LINK;MCH-6227;Pontianak;1.892.458,39;2500
TRX-393099;06-10-2030;N-12606;ATM;MCH-6682;Medan;5.783.960,67;0
TRX-385900;23-09-2030;N-12930;livin;MCH-5011;Padang;9.582.922;2500
TRX-385235;02-10-2030;N-18998;BI_FAST;MCH-5470;Denpasar;2.945.160;0
TRX-387191;25-08-2030;N-19093;livin;MCH-5405;Jakarta Selatan;3.299.110,84;2500
TRX-394686;15-08-2030;N-28427;bifast;MCH-5244;Jkt Sel;4.312.744;6500
TRX-391810;01-10-2030;N-20780;livin;MCH-5040;Pontianak;2.759.401;6500
TRX-392535;18-07-2030;N-17094;BIFAST;MCH-5728;Bandung;4.030.475;2500
TRX-390088;10-08-2030;N-17234;bifast;MCH-5916;Pontianak;3.915.420,09;2500
TRX-394137;05-08-2030;N-23337;ATM;MCH-5290;Bandung;4.568.742,57;6500
TRX-391381;01-10-2030;N-28023;ATM_LINK;MCH-5187;Semarang;2.483.153;6500
TRX-390193;04-09-2030;N-10398;qris;MCH-5946;Manado;7.071.895;0
TRX-392092;07-08-2030;N-14120;LIVIN;MCH-6189;Bandung;7.722.326,29;6500
TRX-391751;22-09-2030;N-28546;LIVIN;MCH-6077;Semarang;9.238.211;2500
TRX-388049;12-08-2030;N-23176;livin;MCH-6695;Palembang;948.657,12;0
TRX-385366;06-09-2030;N-18741;QRIS;MCH-5684;Denpasar;9.085.341,19;6500
TRX-393243;20-09-2030;N-15610;BI_FAST;MCH-5421;Medan;1.387.333;6500
TRX-389372;11-08-2030;N-19581;BIFAST;MCH-6720;Makassar;1.722.563;2500
TRX-391529;;N-10685;livin;MCH-5887;Manado;6.697.286;2500
TRX-391943;02-10-2030;N-18617;BI_FAST;MCH-6360;Jkt Sel;838.906;6500
TRX-392772;10-08-2030;N-20038;BIFAST;MCH-5915;Semarang;-4.502.358;0
TRX-389084;26-09-2030;N-13644;BI_FAST;MCH-6852;Jakarta Selatan;2.052.280;2500
TRX-387847;17-07-2030;N-13689;ATM;MCH-6758;Palembang;7.106.513,49;6500
TRX-388467;29-08-2030;N-18393;BIFAST;MCH-6666;Pontianak;1.918.624;
TRX-390120;13-08-2030;N-12377;BIFAST;MCH-5084;SBY;246.138,39;6500
TRX-389955;27-08-2030;N-17039;QRIS;MCH-5169;Denpasar;5.699.321;6500
TRX-389062;12-09-2030;N-21895;ATM_LINK;MCH-5066;Balikpapan;9.859.466;6500
TRX-390139;12-08-2030;N-12136;qris;MCH-5506;BDG;1.264.197,63;0
TRX-388560;15-07-2030;N-17210;LIVIN;MCH-6458;Jakarta Selatan;4.952.243;2500
TRX-391197;13-09-2030;N-28660;ATM_LINK;MCH-6009;Banjarmasin;7.886.468;6500
TRX-387242;15-07-2030;N-12882;QRIS;;Denpasar;3.350.619,90;2500
TRX-388048;21-08-2030;N-12810;bifast;MCH-5435;Jakarta Selatan;171.514;0
TRX-394892;16-08-2030;N-22454;livin;MCH-6285;Jayapura;6.738.975;0
TRX-385042;11-08-2030;N-13088;livin;MCH-5949;Makassar;-6.215.988,46;6500
TRX-394108;18-07-2030;N-14027;BIFAST;MCH-6907;Makassar;3.917.200;6500
TRX-388921;31-07-2030;N-16440;LIVIN;MCH-6982;Padang;6.434.663;0
TRX-389180;18-07-2030;N-24155;bifast;MCH-6916;Jakarta Selatan;2.411.853;6500
TRX-392847;27-07-2030;N-28661;BI_FAST;MCH-6893;Semarang;6.254.136;2500
TRX-390984;27-08-2030;N-29270;livin;MCH-5353;Padang;2.777.924;2500
TRX-393159;17-09-2030;N-20237;LIVIN;MCH-6726;Pekanbaru;6.078.838,51;6500
TRX-389059;28-07-2030;N-14763;bifast;MCH-6645;Balikpapan;1.677.378;2500
TRX-386702;22-07-2030;N-27994;QRIS;MCH-5534;SBY;9.645.710;0
TRX-387944;04-09-2030;N-10029;BIFAST;MCH-5563;Jayapura;7.799.750;2500
TRX-385044;13-07-2030;N-15276;QRIS;MCH-5261;Makassar;1.481.150;0
TRX-392937;21-07-2030;N-12119;QRIS;MCH-6144;Makassar;4.711.600;2500
TRX-394142;05-08-2030;N-13229;QRIS;MCH-6512;Yogyakarta;8.778.311;6500
TRX-390130;30-08-2030;N-12084;ATM;MCH-6445;Denpasar;3.087.314;6500
TRX-386432;20-08-2030;N-29690;BIFAST;MCH-6542;Padang;8.856.890;2500
TRX-388634;09-08-2030;N-20946;livin;MCH-5133;Makassar;292.085,58;0
TRX-385209;05-09-2030;N-13676;ATM_LINK;MCH-5435;Surabaya;1.214.644;
TRX-388732;15-08-2030;N-13219;bifast;MCH-5797;Manado;3.412.894;0
TRX-394285;20-07-2030;N-13494;qris;MCH-6133;Pontianak;1.861.982,73;6500
TRX-388285;23-07-2030;N-15173;qris;MCH-6660;Jakarta Selatan;539.135;6500
TRX-390591;06-09-2030;N-25246;livin;MCH-6667;Makassar;3.576.419;2500
TRX-387200;29-08-2030;N-24336;QRIS;MCH-5071;Jayapura;9.189.066;6500
TRX-392835;11-08-2030;N-10628;BI_FAST;MCH-6409;Semarang;6.891.470,48;6500
TRX-389981;27-09-2030;N-26389;livin;MCH-6112;Yogyakarta;2.656.545;
TRX-394211;06-09-2030;N-18039;LIVIN;MCH-5121;Jkt Sel;2.059.576;
TRX-388161;28-09-2030;N-20465;bifast;MCH-6317;Pontianak;4.429.526,48;6500
TRX-390478;31-13-2026;N-29866;ATM_LINK;MCH-6421;Jayapura;9.680.887;2500
TRX-394133;28-09-2030;N-22932;livin;MCH-5018;Semarang;8.054.456,56;0
TRX-386233;08-08-2030;N-28170;QRIS;MCH-6737;BDG;5.908.801;2500
TRX-388360;30-08-2030;N-10709;ATM_LINK;MCH-6721;Padang;1.665.478;6500
TRX-392275;07-09-2030;N-25567;QRIS;MCH-5540;Padang;5.199.258;6500
TRX-386565;07-09-2030;N-28685;LIVIN;MCH-5360;Jayapura;5.476.287;6500
TRX-394170;03-10-2030;N-10885;bifast;MCH-5375;Pekanbaru;2.232.456;0
TRX-393587;18-09-2030;N-13637;LIVIN;MCH-5641;Jayapura;4.158.000;6500
TRX-390505;04-08-2030;N-10621;QRIS;MCH-6713;BDG;5.854.689;2500
TRX-389216;28-09-2030;N-22220;livin;MCH-6692;Jakarta Selatan;4.724.684,29;6500
TRX-389137;22-07-2030;N-16496;ATM_LINK;MCH-5401;Pekanbaru;2.328.480;0
TRX-385622;25-07-2030;N-10966;livin;MCH-5868;Jkt Sel;3.538.366,86;0
TRX-389905;27-07-2030;N-19034;qris;MCH-6433;Yogyakarta;7.327.937;6500
TRX-389440;30-09-2030;N-25244;QRIS;MCH-5906;Jakarta Selatan;8.913.567;2500
TRX-389596;19-08-2030;N-23317;qris;MCH-6002;SBY;8.936.527;6500
TRX-389661;15-09-2030;N-12969;ATM;MCH-6352;Jkt Sel;4.731.437,86;6500
TRX-389152;12-09-2030;N-23364;qris;MCH-5149;Palembang;7.692.975;2500
TRX-394138;22-07-2030;N-25274;livin;MCH-6075;Medan;345.821;2500
TRX-385187;04-09-2030;N-29094;bifast;MCH-5216;Jakarta Selatan;712.812,64;6500
TRX-390424;17-09-2030;N-21755;ATM;MCH-6139;Semarang;3.540.433;6500
TRX-386823;01-08-2030;N-14605;livin;MCH-5558;Jayapura;-5.100.696,28;6500
TRX-394154;16-08-2030;N-11312;ATM;MCH-6628;Manado;6.701.096;6500
TRX-394975;05-08-2030;N-21112;qris;MCH-5439;Denpasar;4.748.370;2500
TRX-387102;05-08-2030;N-21870;qris;MCH-5631;Yogyakarta;6.517.513;6500
TRX-390430;28-09-2030;N-15466;ATM;MCH-6699;Denpasar;402.163;0
TRX-389512;04-09-2030;N-13430;QRIS;MCH-6938;Pontianak;4.605.907;0
TRX-392463;20-08-2030;N-14258;QRIS;MCH-6106;Manado;9.743.482;0
TRX-393411;13-07-2030;N-10811;bifast;MCH-5854;Yogyakarta;2.945.567;
TRX-389904;09-09-2030;N-16767;QRIS;MCH-5593;Yogyakarta;6.795.233,85;0
TRX-386721;06-08-2030;N-29856;QRIS;MCH-6770;Bandung;9.336.475;0
TRX-385828;27-09-2030;N-18596;livin;MCH-5444;Balikpapan;683.107;6500
TRX-390608;21-07-2030;N-16622;BI_FAST;MCH-6212;Surabaya;3.969.310;0
TRX-390704;05-10-2030;N-21388;BI_FAST;MCH-5591;Surabaya;9.686.977,54;0
TRX-385465;24-07-2030;N-11831;QRIS;MCH-6375;Makassar;7.775.542;2500
TRX-391506;23-07-2030;N-13974;BI_FAST;MCH-5020;Makassar;5.739.243;0
TRX-388849;14-07-2030;N-16190;ATM;MCH-5798;Semarang;6.336.332,68;
TRX-392068;18-07-2030;N-10525;QRIS;MCH-6335;Medan;7.686.260;2500
TRX-385157;24-09-2030;N-28651;ATM;MCH-5778;Palembang;8.520.198;2500
TRX-392190;11-08-2030;N-12923;bifast;MCH-6920;Pekanbaru;3.188.569;0
TRX-392774;22-09-2030;N-15672;bifast;MCH-6225;Pekanbaru;7.310.329;6500
TRX-388118;30-09-2030;N-19405;LIVIN;MCH-6494;Pontianak;4.633.809;6500
TRX-390072;19-07-2030;N-15343;BIFAST;MCH-5523;Makassar;5.552.867;0
TRX-391253;04-09-2030;N-26508;LIVIN;MCH-5188;SBY;313.226;2500
TRX-391645;05-08-2030;N-26288;bifast;MCH-5234;Yogyakarta;1.825.544,67;0
TRX-394669;27-08-2030;N-22481;QRIS;MCH-6582;Banjarmasin;5.880.706;6500
TRX-385453;03-09-2030;N-25561;ATM_LINK;MCH-5327;Denpasar;3.377.756;6500
TRX-385365;30-09-2030;N-19543;qris;MCH-5615;Banjarmasin;3.898.548;6500
TRX-391675;12-08-2030;N-10982;ATM_LINK;MCH-6745;Surabaya;3.678.733;2500
TRX-387905;16-08-2030;N-17791;QRIS;MCH-5579;Palembang;2.722.222;6500
TRX-385508;22-08-2030;N-15541;ATM;MCH-6159;BDG;3.937.564,73;6500
TRX-387494;18-07-2030;N-12696;ATM;MCH-6923;SBY;1.569.259;6500
TRX-386885;28-07-2030;N-16689;livin;MCH-5238;Bandung;3.822.991;0
TRX-392676;14-08-2030;N-18846;BI_FAST;MCH-5242;Manado;2.188.416;0
TRX-387843;06-08-2030;N-17210;ATM;MCH-5446;Balikpapan;6.615.278;0
TRX-389225;18-08-2030;N-20677;bifast;MCH-6421;Jkt Sel;5.706.453;0
TRX-387710;25-09-2030;N-26255;bifast;MCH-6428;Banjarmasin;1.551.425;0
TRX-392849;09-09-2030;N-21709;LIVIN;MCH-6877;Bandung;2.021.661;0
TRX-390572;14-07-2030;N-28494;ATM_LINK;MCH-6172;Surabaya;4.139.389;6500
TRX-392134;31-08-2030;N-11643;livin;MCH-5582;Pekanbaru;2.165.262;0
TRX-386368;16-08-2030;N-29188;bifast;MCH-5070;Yogyakarta;2.362.350;6500
TRX-393124;10-09-2030;N-15139;livin;MCH-5734;Banjarmasin;9.103.909;2500
TRX-393785;02-08-2030;N-15184;LIVIN;MCH-5890;Manado;8.557.660;2500
TRX-389063;10-08-2030;N-25804;ATM;MCH-5557;SBY;1.086.884;0
TRX-386801;28-07-2030;N-23202;bifast;MCH-5316;Jayapura;1.522.002;2500
TRX-390677;03-08-2030;N-14272;QRIS;MCH-5176;Pontianak;8.604.769;6500
TRX-385921;21-09-2030;N-14201;livin;MCH-5345;Surabaya;3.513.068;0
TRX-390665;17-09-2030;N-24869;ATM;MCH-6564;Balikpapan;3.586.693;0
TRX-390574;19-08-2030;N-26665;BI_FAST;MCH-6332;SBY;7.051.701;6500
TRX-394638;15-08-2030;N-12531;livin;MCH-6387;Denpasar;3.328.737;0
TRX-390907;;N-14962;qris;MCH-5018;Jkt Sel;5.032.264;6500
TRX-388659;06-08-2030;N-14058;BIFAST;MCH-6901;Palembang;5.748.940;2500
TRX-390618;16-08-2030;N-14460;livin;MCH-6059;Padang;6.760.244,57;6500
TRX-388333;18-09-2030;N-15958;QRIS;MCH-6034;Surabaya;4.819.438;0
TRX-385603;27-09-2030;N-15211;qris;MCH-5937;Jkt Sel;1.802.310,63;2500
TRX-385401;30-08-2030;N-22344;bifast;MCH-5390;Jayapura;5.803.233,01;0
TRX-394175;09-09-2030;N-13277;QRIS;MCH-5705;BDG;5.390.218;2500
TRX-393262;22-09-2030;N-26060;LIVIN;MCH-6687;Jkt Sel;6.370.282;2500
TRX-394811;17-08-2030;N-13672;BIFAST;MCH-6484;Semarang;4.322.837;6500
TRX-390377;21-07-2030;N-20722;qris;MCH-6953;Pekanbaru;9.374.574;2500
TRX-387020;02-09-2030;N-19485;qris;MCH-6685;Balikpapan;7.733.825,94;6500
TRX-385718;28-08-2030;N-22628;BI_FAST;MCH-6949;Surabaya;2.707.340;
TRX-385768;27-08-2030;N-18937;QRIS;MCH-5385;Banjarmasin;2.218.858;6500
TRX-386876;14-08-2030;N-28183;bifast;MCH-6558;Jakarta Selatan;1.508.311;2500
TRX-393731;30-07-2030;N-11255;qris;MCH-6937;Palembang;-5.984.342;2500
TRX-385916;25-09-2030;N-11681;BI_FAST;MCH-5078;Banjarmasin;4.559.004;6500
TRX-391630;27-09-2030;N-14131;bifast;MCH-6679;Semarang;6.944.995;0
TRX-391620;31-13-2026;N-13975;BI_FAST;;Jakarta Selatan;2.082.144;
TRX-394123;26-07-2030;N-14804;livin;MCH-6042;Semarang;2.698.275;6500
TRX-392892;02-10-2030;N-29791;livin;MCH-6490;Jayapura;3.648.519,22;2500
TRX-389774;25-07-2030;N-28179;livin;MCH-5198;Manado;3.594.708;2500
TRX-388500;16-07-2030;N-19630;qris;MCH-5846;Jakarta Selatan;5.879.588;0
TRX-393742;11-09-2030;N-25159;BI_FAST;MCH-6294;Manado;1.969.342;6500
TRX-386031;06-09-2030;N-26381;LIVIN;MCH-6953;Palembang;9.780.415;6500
TRX-385072;01-09-2030;N-18170;QRIS;MCH-5373;Manado;856.017;2500
TRX-389835;26-09-2030;N-19104;ATM_LINK;MCH-6085;Jayapura;3.057.540,10;2500
TRX-394605;15-09-2030;N-21668;QRIS;MCH-6986;Surabaya;5.907.655;2500
TRX-394516;30-07-2030;N-27644;ATM;MCH-5754;Jkt Sel;9.780.905;0
TRX-388570;07-09-2030;N-21058;BIFAST;MCH-6139;Padang;8.024.572;0
TRX-390858;13-07-2030;N-11790;BIFAST;MCH-6452;Semarang;8.919.521;2500
TRX-394932;29-08-2030;N-23501;ATM_LINK;MCH-5255;Padang;9.133.174;2500
TRX-385172;23-08-2030;N-19769;QRIS;MCH-5529;Banjarmasin;6.787.364;2500
TRX-387392;21-09-2030;N-18242;bifast;MCH-5772;Yogyakarta;-8.870.566,12;6500
TRX-387180;20-07-2030;N-26978;bifast;MCH-6202;Pontianak;8.301.018;2500
TRX-393539;11-08-2030;N-23243;ATM;MCH-5200;Pontianak;7.174.956;6500
TRX-388953;08-08-2030;N-17527;BI_FAST;MCH-6235;;590.818,93;6500
TRX-394821;18-07-2030;N-25534;qris;MCH-5372;Bandung;245.632;2500
TRX-394680;13-07-2030;N-20753;qris;MCH-6622;SBY;5.212.414;0
TRX-394648;11-09-2030;N-27541;livin;MCH-5155;Semarang;6.638.129;6500
TRX-389705;15-07-2030;N-15984;BIFAST;MCH-5901;Denpasar;7.394.774;6500
TRX-393087;01-10-2030;N-12570;BI_FAST;MCH-6811;Jkt Sel;7.723.096,18;2500
TRX-391955;29-08-2030;N-17397;livin;MCH-5549;Jakarta Selatan;10.704;2500
TRX-385988;21-09-2030;N-15858;LIVIN;MCH-5126;Semarang;2.178.507;6500
TRX-388912;22-07-2030;N-17903;BIFAST;MCH-5897;Surabaya;9.068.254;0
TRX-392800;13-09-2030;;BIFAST;MCH-5894;Medan;6.239.641;0
TRX-391011;13-08-2030;N-27338;BI_FAST;MCH-6149;BDG;3.010.124;6500
TRX-394099;29-08-2030;N-18693;BI_FAST;MCH-6975;SBY;6.968.483,47;6500
TRX-389167;30-09-2030;N-13336;ATM;MCH-6501;Denpasar;4.943.501;6500
TRX-394504;26-09-2030;N-25156;LIVIN;MCH-6271;Palembang;8.762.704;2500
TRX-390862;18-09-2030;N-18194;LIVIN;MCH-5655;Semarang;7.346.839;
TRX-390033;24-09-2030;N-15086;ATM_LINK;MCH-6000;Jayapura;6.212.865;0
TRX-389390;08-08-2030;N-27594;BI_FAST;MCH-5398;Palembang;5.060.355,14;0
TRX-392521;;N-27803;ATM;MCH-5891;Palembang;5.195.242;2500
TRX-390153;14-08-2030;N-29861;LIVIN;MCH-6809;Pekanbaru;6.980.899;6500
TRX-386516;01-08-2030;N-26040;LIVIN;MCH-6875;Palembang;1.372.735;6500
TRX-390538;13-09-2030;N-21772;bifast;MCH-5811;Pontianak;6.804.823;0
TRX-389394;06-10-2030;N-28388;ATM_LINK;MCH-5001;Yogyakarta;2.893.387;6500
TRX-394963;03-10-2030;N-18057;BI_FAST;MCH-5166;Makassar;2.726.996;2500
TRX-390602;05-08-2030;N-23707;bifast;MCH-6262;Makassar;1.254.669;2500
