trx_id;tgl_transaksi;nasabah_code;channel;merchant_code;kota;nominal;biaya_admin
TRX-340275;24-06-2029;N-14807;BI_FAST;MCH-6288;BDG;2.543.184;2500
TRX-344703;16-07-2029;N-22957;BIFAST;MCH-6304;Surabaya;859.702;6500
TRX-336277;29-07-2029;N-15911;livin;MCH-6237;Jakarta Selatan;1.837.842;6500
TRX-344160;01-07-2029;N-16436;ATM;MCH-5051;Padang;1.585.365;2500
TRX-336208;15-07-2029;N-16764;ATM;MCH-6313;Palembang;6.033.401;6500
TRX-342586;30-05-2029;N-24466;ATM;MCH-5180;Jkt Sel;3.026.560;2500
TRX-344313;25-05-2029;N-16576;bifast;MCH-6487;Bandung;9.489.317;0
TRX-337106;16-06-2029;N-19360;QRIS;MCH-6067;Padang;6.533.387;6500
TRX-340089;09-06-2029;N-11611;BI_FAST;MCH-5893;Surabaya;1.570.523;0
TRX-336990;14-06-2029;N-17094;qris;MCH-5041;Padang;9.747.802;6500
TRX-335318;02-06-2029;N-19153;BI_FAST;MCH-5600;Jayapura;9.786.840,32;6500
TRX-343344;;N-21116;bifast;MCH-5462;Balikpapan;8.518.763;2500
TRX-341423;22-06-2029;N-20213;BI_FAST;MCH-6078;BDG;5.895.841;
TRX-340471;08-06-2029;N-18217;ATM_LINK;MCH-5923;Banjarmasin;8.776.169;0
TRX-336215;01-07-2029;N-10340;BI_FAST;MCH-5771;BDG;6.345.880;2500
TRX-344733;08-07-2029;N-17483;ATM_LINK;MCH-5627;Manado;212.432;0
TRX-344453;12-05-2029;N-17004;ATM_LINK;MCH-5540;Surabaya;3.547.963;2500
TRX-344309;12-07-2029;N-16619;BI_FAST;MCH-5522;Medan;2.436.426;2500
TRX-337723;18-07-2029;N-19994;bifast;MCH-5595;Denpasar;5.284.800;6500
TRX-341401;22-06-2029;N-19219;BIFAST;MCH-5887;Semarang;3.928.786;2500
TRX-340490;25-05-2029;N-14629;BIFAST;MCH-5489;Padang;-4.019.630;0
TRX-337804;29-06-2029;N-14286;ATM_LINK;MCH-5006;Pekanbaru;7.305.718;0
TRX-343367;15-07-2029;N-24704;ATM;MCH-5844;SBY;5.179.571;2500
TRX-341324;24-06-2029;N-24427;QRIS;MCH-5147;Semarang;742.516;
TRX-340814;25-05-2029;N-11679;BI_FAST;MCH-5414;Surabaya;2.870.941,88;6500
TRX-344300;12-05-2029;N-24230;LIVIN;MCH-6091;SBY;9.831.093;6500
TRX-339348;22-06-2029;N-17319;BIFAST;MCH-6069;Makassar;5.371.435;2500
TRX-339944;23-05-2029;N-17937;ATM;MCH-5046;Jkt Sel;7.810.210;2500
TRX-339972;29-06-2029;N-23235;livin;MCH-5216;Jakarta Selatan;5.480.976;0
TRX-342040;08-06-2029;N-10867;livin;MCH-6453;BDG;9.295.136,32;2500
TRX-340701;28-05-2029;N-12950;ATM;MCH-5181;Manado;1.311.368;2500
TRX-337339;18-06-2029;N-19956;LIVIN;MCH-5348;Jayapura;9.953.844;2500
TRX-340015;13-05-2029;N-12615;bifast;MCH-5296;Yogyakarta;5.188.204;6500
TRX-335446;22-05-2029;N-16141;ATM;MCH-5324;Jkt Sel;8.298.177,96;2500
TRX-335867;17-06-2029;N-15224;BI_FAST;MCH-5708;SBY;4.525.819;6500
TRX-340376;17-05-2029;N-18974;BIFAST;MCH-6071;Surabaya;8.746.340;2500
TRX-339276;11-06-2029;N-15533;bifast;MCH-5790;Denpasar;8.530.339;6500
TRX-342891;31-13-2026;N-22759;bifast;MCH-5310;Pekanbaru;202.788;2500
TRX-341645;27-05-2029;N-14252;bifast;MCH-5937;Semarang;2.894.654;6500
TRX-337999;22-07-2029;N-12352;ATM;MCH-5910;Padang;2.991.743,89;0
TRX-335775;27-05-2029;N-22757;ATM_LINK;MCH-5535;Balikpapan;1.524.469;6500
TRX-337686;09-05-2029;N-10604;ATM;MCH-5007;Manado;7.342.927;6500
TRX-341108;14-07-2029;N-19326;BI_FAST;MCH-5003;Jkt Sel;5.313.431,70;2500
TRX-338999;;N-23377;bifast;MCH-5209;Padang;3.424.886;2500
TRX-339708;11-05-2029;N-21832;QRIS;MCH-6365;BDG;3.552.511;2500
TRX-342072;27-06-2029;N-20406;ATM;MCH-5504;Semarang;4.432.882;6500
TRX-339629;22-07-2029;N-24066;livin;MCH-5117;Manado;7.044.657;0
TRX-340696;22-05-2029;N-11054;bifast;MCH-5337;Semarang;8.246.217;0
TRX-338660;28-06-2029;N-18076;ATM;MCH-5664;Palembang;2.540.428;6500
TRX-341214;;N-21743;BI_FAST;MCH-5952;Jkt Sel;5.781.320;6500
TRX-341886;17-07-2029;N-22525;ATM_LINK;MCH-5202;Surabaya;8.365.366;2500
TRX-342782;27-05-2029;N-11129;ATM;MCH-5135;Manado;9.454.947;2500
TRX-344025;29-05-2029;N-12112;bifast;MCH-6045;Palembang;9.078.752;2500
TRX-340006;17-05-2029;N-19424;qris;MCH-6312;SBY;1.018.694,31;6500
TRX-342153;31-07-2029;N-23207;LIVIN;MCH-5095;Makassar;7.686.368,14;
TRX-337376;20-06-2029;N-17269;livin;MCH-5936;Medan;17.751;2500
TRX-336020;19-05-2029;N-13501;bifast;MCH-5019;SBY;179.029;0
TRX-342766;;N-22593;ATM;MCH-5220;Jayapura;1.935.312;0
TRX-344886;23-07-2029;N-19509;bifast;MCH-5342;Padang;6.123.686;2500
TRX-339033;23-05-2029;N-10556;LIVIN;MCH-6199;Palembang;7.666.603;0
TRX-339578;;N-15639;ATM;MCH-5663;Jayapura;514.032;2500
TRX-339435;19-06-2029;N-16023;ATM_LINK;MCH-5917;Padang;2.329.389;0
TRX-340574;04-07-2029;N-22455;bifast;MCH-5742;Bandung;7.642.634;2500
TRX-340782;30-07-2029;N-18622;BI_FAST;MCH-5636;Jayapura;9.569.248;6500
TRX-344481;07-07-2029;N-13215;ATM;MCH-5828;Semarang;9.304.560;6500
TRX-342514;20-07-2029;N-14426;BI_FAST;MCH-5758;Pekanbaru;6.795.337;6500
TRX-343890;25-07-2029;N-20057;BIFAST;MCH-6468;Manado;4.645.344;0
TRX-335482;31-07-2029;N-21210;ATM;MCH-5905;Pontianak;6.450.483;0
TRX-344304;;N-23621;ATM;MCH-5825;Yogyakarta;7.036.879;6500
TRX-339102;14-05-2029;N-21740;livin;MCH-5915;Manado;7.249.511;6500
TRX-338388;17-07-2029;N-23550;LIVIN;MCH-5851;Jayapura;795.044;
TRX-335858;04-06-2029;N-14171;bifast;MCH-5718;Palembang;7.616.355;2500
TRX-337567;27-07-2029;N-12930;ATM_LINK;MCH-6413;Padang;2.289.163,61;6500
TRX-335964;15-05-2029;N-13340;BIFAST;MCH-5867;Jayapura;3.621.153;6500
TRX-342216;15-06-2029;N-20925;BIFAST;MCH-6453;Denpasar;4.150.073;0
TRX-339568;27-07-2029;N-11341;livin;MCH-5820;Palembang;4.275.407;6500
TRX-341159;23-06-2029;N-19683;livin;MCH-5053;Jayapura;9.296.305;2500
TRX-342811;15-07-2029;N-20095;BIFAST;MCH-6282;Jakarta Selatan;349.550;0
TRX-335412;23-05-2029;N-24336;ATM_LINK;MCH-5875;Pekanbaru;7.726.221;6500
TRX-341101;11-06-2029;N-17489;ATM;MCH-5699;Banjarmasin;-4.350.152,94;2500
TRX-336692;13-06-2029;N-20501;LIVIN;MCH-5383;Pontianak;3.724.056,13;2500
TRX-342903;31-05-2029;N-19157;BIFAST;MCH-5414;Jakarta Selatan;4.864.945;2500
TRX-342776;31-13-2026;N-22629;BI_FAST;MCH-5867;Jkt Sel;9.481.322;2500
TRX-344473;17-05-2029;N-15209;ATM_LINK;MCH-5933;Padang;4.205.889,09;6500
TRX-343621;09-07-2029;N-10999;livin;MCH-6283;Denpasar;5.560.110;6500
TRX-339515;04-06-2029;N-21189;QRIS;MCH-5976;Padang;-4.903.986;2500
TRX-337931;10-05-2029;N-18659;qris;MCH-5866;SBY;7.209.982;6500
TRX-342866;10-05-2029;N-17253;ATM_LINK;MCH-6262;Makassar;7.908.225;0
TRX-336639;09-06-2029;N-16487;ATM;MCH-5719;Jayapura;6.536.891;2500
TRX-338809;05-07-2029;N-14063;bifast;MCH-5975;Surabaya;7.759.214,66;2500
TRX-341718;17-06-2029;N-23720;ATM_LINK;MCH-6442;Semarang;9.472.183;6500
TRX-336969;16-05-2029;N-21294;qris;MCH-6199;Denpasar;711.447,32;0
TRX-343923;11-07-2029;N-13987;qris;MCH-6184;Pontianak;2.935.690;0
TRX-342442;27-07-2029;N-11508;QRIS;MCH-6364;Semarang;2.133.363;0
TRX-340625;25-07-2029;N-16308;bifast;MCH-5094;Jakarta Selatan;4.215.002,89;
TRX-341243;20-05-2029;N-24217;BI_FAST;MCH-5814;BDG;233.494;6500
TRX-344708;17-07-2029;N-13510;QRIS;MCH-5420;Banjarmasin;-5.677.856;2500
TRX-337483;14-07-2029;N-21899;ATM_LINK;MCH-6298;Jakarta Selatan;5.020.298;0
TRX-342310;13-05-2029;N-22633;ATM_LINK;MCH-6203;Palembang;7.497.775;0
TRX-335045;01-06-2029;N-21828;LIVIN;MCH-5822;Balikpapan;7.977.019;
TRX-344784;12-06-2029;N-18914;ATM;MCH-6005;Medan;9.155.952;2500
TRX-340055;25-05-2029;N-23216;ATM;MCH-5881;Jayapura;9.684.483,95;2500
TRX-340613;26-07-2029;N-18221;ATM;MCH-5459;SBY;4.432.916;
TRX-336546;20-07-2029;N-18843;ATM;MCH-6008;Balikpapan;4.215.586;2500
TRX-342125;22-07-2029;N-23163;ATM;MCH-5342;Yogyakarta;4.727.653;0
TRX-339282;24-07-2029;N-21417;BIFAST;MCH-5679;Surabaya;8.161.971;6500
TRX-335396;16-07-2029;N-22636;BI_FAST;MCH-5135;Palembang;1.236.383;6500
TRX-343315;04-06-2029;N-18424;bifast;MCH-5613;Manado;2.218.128;6500
TRX-340369;14-06-2029;N-14755;BI_FAST;MCH-5605;Surabaya;2.956.085;2500
TRX-337513;21-07-2029;N-11819;qris;MCH-6178;Yogyakarta;1.855.011,91;0
TRX-343969;01-08-2029;N-21577;BI_FAST;MCH-5444;Denpasar;6.252.226;2500
TRX-339483;27-07-2029;N-21496;BIFAST;MCH-5223;Medan;1.934.273;6500
TRX-337850;28-06-2029;N-19494;bifast;MCH-5825;Padang;6.371.881,36;2500
TRX-342313;29-07-2029;N-22349;ATM;MCH-5664;BDG;5.297.640;2500
TRX-336991;27-06-2029;N-16841;BI_FAST;MCH-5893;Makassar;3.896.581;2500
TRX-337984;24-07-2029;N-23883;LIVIN;MCH-5221;Manado;8.157.643;2500
TRX-344167;18-07-2029;N-19831;qris;MCH-6233;Pekanbaru;3.141.489;6500
TRX-335129;26-05-2029;N-23619;ATM;MCH-6456;Yogyakarta;1.531.403;2500
TRX-336479;11-07-2029;N-24010;qris;MCH-5450;Denpasar;3.198.352;6500
TRX-340508;17-06-2029;N-24643;BIFAST;MCH-6134;Yogyakarta;6.323.651;6500
TRX-339320;01-07-2029;N-16999;livin;MCH-5692;SBY;8.810.445;0
TRX-338748;25-06-2029;N-17972;qris;MCH-6366;Manado;8.437.377;6500
TRX-342162;22-05-2029;N-13295;livin;MCH-5472;Palembang;8.952.474;0
TRX-338856;12-05-2029;N-18939;ATM;MCH-5186;Surabaya;8.760.361;6500
TRX-340975;14-07-2029;N-18491;bifast;MCH-5177;Pontianak;7.900.777;6500
TRX-338306;03-06-2029;N-16683;ATM_LINK;MCH-6053;Jkt Sel;7.198.832;0
TRX-342259;14-06-2029;N-23257;BIFAST;MCH-5731;BDG;1.615.122,90;6500
TRX-341584;13-05-2029;N-20722;LIVIN;MCH-6180;Pekanbaru;7.884.075,38;6500
TRX-343297;19-07-2029;N-16771;ATM_LINK;MCH-5016;Jayapura;2.411.879;2500
TRX-338113;12-07-2029;N-24254;QRIS;MCH-5149;Denpasar;9.102.474;6500
TRX-344796;02-08-2029;N-17698;ATM;MCH-5859;Makassar;3.738.926;6500
TRX-339608;20-07-2029;N-13357;QRIS;MCH-5924;Pekanbaru;8.421.804;
TRX-340733;21-07-2029;N-10961;qris;MCH-6068;Banjarmasin;3.916.633,78;6500
TRX-339531;19-05-2029;N-24776;ATM_LINK;MCH-5872;BDG;8.570.166;0
TRX-341518;28-06-2029;N-17625;LIVIN;MCH-6207;Pekanbaru;8.568.325;2500
TRX-339232;20-07-2029;N-21472;bifast;MCH-6152;Jakarta Selatan;9.606.667;0
TRX-342185;01-06-2029;N-22151;livin;MCH-5481;Balikpapan;9.620.398,95;2500
TRX-338166;05-07-2029;N-16626;ATM;MCH-5945;Palembang;328.857,28;6500
TRX-336419;07-06-2029;N-17120;ATM_LINK;MCH-5933;Denpasar;9.169.312;6500
TRX-335878;14-07-2029;N-21293;ATM;MCH-5234;Denpasar;2.803.538;0
TRX-339986;12-07-2029;N-12818;livin;MCH-6029;Palembang;3.642.140,40;6500
TRX-340062;05-07-2029;N-11329;BI_FAST;MCH-5906;Bandung;8.577.502;0
TRX-336600;19-06-2029;N-15901;bifast;MCH-5786;Jkt Sel;2.047.434;6500
TRX-343679;13-05-2029;N-14088;LIVIN;MCH-6489;Surabaya;5.443.614,72;6500
TRX-343661;07-06-2029;N-21893;ATM_LINK;MCH-5361;Medan;1.651.179,72;0
TRX-340444;28-06-2029;N-17518;ATM;MCH-5976;Makassar;9.136.885,98;
TRX-339126;23-05-2029;N-22179;ATM_LINK;MCH-5542;Pontianak;1.026.615;6500
TRX-344093;06-07-2029;N-22558;bifast;MCH-6272;Manado;6.551.917;0
TRX-335865;12-07-2029;N-22656;ATM;MCH-6373;SBY;628.119;6500
TRX-335103;22-07-2029;N-23687;bifast;MCH-5006;Pekanbaru;6.040.520;2500
TRX-344310;30-06-2029;N-21488;ATM;MCH-5693;Palembang;8.109.313;0
TRX-336404;05-06-2029;N-20622;ATM;MCH-6015;Surabaya;5.609.589;2500
TRX-341294;27-06-2029;N-13102;ATM_LINK;MCH-5444;Surabaya;6.154.520;6500
TRX-343639;20-06-2029;N-16994;QRIS;MCH-5368;Jkt Sel;9.522.757,94;2500
TRX-341436;19-07-2029;N-11084;LIVIN;MCH-6007;Manado;3.071.568,14;0
TRX-337137;09-06-2029;N-23195;LIVIN;MCH-6054;Yogyakarta;6.690.671;6500
TRX-339976;10-05-2029;N-13545;BI_FAST;MCH-6096;Surabaya;5.713.216;0
TRX-335866;16-06-2029;N-18211;LIVIN;MCH-6048;Pekanbaru;2.302.871;0
TRX-340391;26-06-2029;N-11768;BI_FAST;MCH-5055;Pontianak;2.105.227;6500
TRX-339425;26-07-2029;N-21486;bifast;MCH-5604;Padang;7.856.959;2500
TRX-336765;18-07-2029;N-15880;bifast;MCH-5837;Jayapura;7.291.657,72;2500
TRX-337026;23-07-2029;N-15918;ATM;MCH-5402;Bandung;5.855.064;0
TRX-335985;;N-13241;qris;MCH-5530;Palembang;8.495.792;0
TRX-336782;21-07-2029;N-12828;BI_FAST;MCH-5051;Jayapura;1.989.570;2500
TRX-341350;15-05-2029;N-17229;LIVIN;MCH-5646;Balikpapan;4.610.321;2500
TRX-340461;23-06-2029;N-16002;QRIS;MCH-5262;BDG;5.700.529;2500
TRX-344634;26-05-2029;N-16438;bifast;MCH-5369;Jayapura;4.245.570,40;6500
TRX-338019;21-05-2029;N-15516;ATM_LINK;MCH-5796;Banjarmasin;2.877.576,54;0
TRX-341892;05-06-2029;N-20397;BIFAST;MCH-5751;Balikpapan;7.052.050;
TRX-342345;21-05-2029;N-11366;ATM;MCH-6420;Medan;1.236.601;
TRX-335912;09-05-2029;N-13751;livin;MCH-5413;Palembang;3.485.915;0
TRX-344055;15-06-2029;N-12236;bifast;MCH-5225;Pontianak;-2.811.032;6500
TRX-336007;22-05-2029;N-18863;BIFAST;MCH-5613;Balikpapan;1.228.545;2500
TRX-339499;11-06-2029;N-13333;BI_FAST;MCH-6016;SBY;7.113.021;0
TRX-338922;25-06-2029;N-17919;BIFAST;MCH-6260;Yogyakarta;8.318.578,57;2500
TRX-342071;06-07-2029;N-16524;BIFAST;MCH-5354;Palembang;2.763.168;0
TRX-343584;;N-23240;qris;MCH-5320;Banjarmasin;6.319.761;0
TRX-337625;18-07-2029;N-19328;LIVIN;MCH-5803;Medan;1.013.818,82;0
TRX-344230;21-06-2029;N-17005;QRIS;MCH-5388;Medan;2.231.438;6500
TRX-344760;10-07-2029;N-20209;BIFAST;MCH-6340;Denpasar;5.025.574;0
TRX-340793;07-06-2029;N-17538;qris;MCH-6433;Balikpapan;8.924.429,64;0
TRX-336690;28-06-2029;N-13786;bifast;MCH-6398;Balikpapan;5.585.535;0
TRX-342273;15-06-2029;N-12586;LIVIN;MCH-5516;Jakarta Selatan;7.058.261;6500
TRX-339410;25-07-2029;N-10747;ATM;MCH-6390;Jkt Sel;4.276.851,46;0
TRX-340364;16-06-2029;N-22655;ATM;MCH-6255;Balikpapan;9.567.778;2500
TRX-337232;29-06-2029;N-16576;qris;MCH-5910;Makassar;2.067.058,66;0
TRX-335565;11-07-2029;N-12537;LIVIN;MCH-6352;Jkt Sel;1.938.214;6500
TRX-338714;31-13-2026;N-21176;LIVIN;MCH-6098;Balikpapan;1.469.756;0
TRX-340327;20-06-2029;N-11264;ATM_LINK;MCH-6099;Semarang;5.715.873;2500
TRX-343656;14-05-2029;N-23059;ATM_LINK;MCH-5247;Padang;6.910.444;2500
TRX-341143;10-05-2029;N-23473;livin;MCH-5650;Balikpapan;8.780.182;2500
TRX-336136;;N-20932;qris;MCH-5940;Bandung;8.742.798;0
TRX-340222;26-06-2029;N-10961;livin;MCH-5857;Jayapura;7.055.659;0
TRX-344813;15-05-2029;N-20247;qris;MCH-5930;Palembang;6.862.377,17;6500
TRX-344280;11-07-2029;N-12362;qris;MCH-5752;Padang;256.617;6500
TRX-336580;20-05-2029;N-15480;BIFAST;MCH-5979;Denpasar;8.036.049,33;0
TRX-341696;10-07-2029;N-16722;QRIS;MCH-5878;Banjarmasin;147.862;2500
TRX-342337;19-06-2029;N-13975;livin;MCH-6266;BDG;2.157.042;2500
TRX-340649;16-05-2029;N-13724;ATM;MCH-5021;Jakarta Selatan;569.097;
TRX-335817;30-05-2029;N-10773;LIVIN;MCH-5289;Jayapura;4.079.964;2500
TRX-344680;24-07-2029;N-14787;BI_FAST;MCH-5587;Padang;9.808.198;2500
TRX-340553;28-06-2029;N-23115;BIFAST;MCH-5752;Palembang;-5.831.758,43;6500
TRX-336882;11-05-2029;N-22088;BI_FAST;MCH-5426;Semarang;-635.439;0
TRX-342601;16-05-2029;N-24054;bifast;MCH-6034;BDG;1.633.798,79;6500
TRX-340489;02-06-2029;N-22171;QRIS;MCH-6473;Denpasar;2.196.344;6500
TRX-335544;16-05-2029;N-23091;ATM;MCH-5738;Jkt Sel;2.126.290;2500
TRX-335895;05-06-2029;N-24798;ATM_LINK;MCH-6286;Manado;228.288;0
TRX-338476;20-07-2029;N-20393;QRIS;MCH-5936;Surabaya;3.119.463;0
TRX-336885;04-06-2029;;ATM;MCH-5147;Padang;288.482;2500
TRX-339055;14-06-2029;N-23623;BIFAST;MCH-5476;Padang;1.635.116;6500
TRX-342416;04-07-2029;N-21488;BIFAST;MCH-5961;Bandung;9.237.468;
TRX-337230;31-07-2029;N-11144;ATM_LINK;;Medan;7.159.455;2500
TRX-344028;18-07-2029;N-23452;ATM_LINK;MCH-6019;Banjarmasin;6.198.415;6500
TRX-339703;02-07-2029;N-18659;livin;MCH-5005;Palembang;3.377.970;6500
TRX-341566;18-06-2029;N-24117;QRIS;MCH-6293;Jayapura;2.897.787;0
TRX-342223;30-06-2029;N-10914;BIFAST;MCH-6430;Pekanbaru;4.378.258,00;0
TRX-338920;27-06-2029;N-15379;QRIS;MCH-5665;Makassar;4.179.710;6500
TRX-335009;02-07-2029;N-14092;livin;MCH-5845;;8.101.829;6500
TRX-337512;07-07-2029;N-22858;qris;MCH-5371;Padang;9.521.670;
TRX-342710;09-07-2029;N-22555;bifast;MCH-6199;Pekanbaru;5.846.273;2500
TRX-343571;08-07-2029;N-24107;LIVIN;MCH-5805;Balikpapan;8.634.654,76;2500
TRX-341834;13-06-2029;N-11175;ATM_LINK;MCH-6389;Medan;2.049.689;0
TRX-335047;28-07-2029;N-10011;livin;MCH-6312;Jayapura;9.252.094;2500
TRX-344255;29-07-2029;N-24916;QRIS;MCH-5690;Bandung;4.124.540;2500
TRX-344020;22-07-2029;N-11819;ATM;MCH-5793;Bandung;3.674.738,71;6500
TRX-336119;27-06-2029;N-15849;ATM_LINK;MCH-5698;Jkt Sel;5.288.019;2500
TRX-336769;;N-24830;BIFAST;MCH-5058;Palembang;3.282.017;2500
TRX-338917;09-05-2029;N-19296;ATM_LINK;MCH-5460;Denpasar;-1.100.845,92;0
TRX-336168;19-05-2029;N-18818;BI_FAST;MCH-5538;Surabaya;3.295.128;0
TRX-340212;22-07-2029;N-15664;ATM_LINK;MCH-5545;Manado;7.100.259;0
TRX-342410;05-07-2029;N-18266;BIFAST;MCH-5898;Jayapura;3.597.685;2500
TRX-336175;15-05-2029;N-16312;qris;MCH-5509;Jayapura;6.595.043;6500
TRX-337899;15-07-2029;N-14589;QRIS;MCH-5893;Semarang;7.380.499;6500
TRX-341008;02-06-2029;N-16027;BIFAST;MCH-6296;Makassar;6.726.487;0
TRX-342095;24-07-2029;N-20443;LIVIN;MCH-5894;Manado;5.375.092,48;6500
TRX-343524;14-07-2029;N-17170;bifast;MCH-5019;Manado;5.614.875;0
TRX-335549;03-07-2029;N-21385;QRIS;MCH-5470;Bandung;9.687.299;6500
TRX-343133;21-05-2029;N-14977;bifast;MCH-6368;Denpasar;9.856.806;2500
TRX-344591;24-07-2029;N-19722;ATM_LINK;MCH-5028;Jakarta Selatan;4.449.124,43;0
TRX-335716;25-05-2029;N-20080;QRIS;MCH-5236;Semarang;3.096.121;2500
TRX-339448;01-08-2029;N-19505;livin;MCH-5781;Makassar;8.915.717;2500
TRX-342809;03-07-2029;N-21822;QRIS;MCH-5919;Padang;960.760;6500
TRX-344664;27-07-2029;N-14866;bifast;MCH-5799;Makassar;8.936.029;6500
TRX-343467;22-06-2029;N-11063;QRIS;MCH-6016;Pontianak;1.107.247;2500
TRX-341410;26-06-2029;N-21658;qris;MCH-5962;Jakarta Selatan;5.682.228;0
TRX-340253;29-07-2029;N-22261;ATM_LINK;MCH-5237;Surabaya;2.436.345;6500
TRX-337044;11-05-2029;N-11335;LIVIN;MCH-6495;Padang;361.729,59;2500
TRX-343398;17-05-2029;N-13136;BI_FAST;MCH-6323;SBY;7.616.350;6500
TRX-336554;06-06-2029;N-17005;qris;MCH-6235;Yogyakarta;86.187;2500
TRX-337907;12-06-2029;N-13817;qris;MCH-6116;Semarang;2.314.581,05;6500
