trx_id;tgl_transaksi;nasabah_code;channel;merchant_code;kota;nominal;biaya_admin
TRX-200025;11-03-2026;N-10282;bifast;MCH-5007;Bandung;9679914;6500.0
TRX-200026;26-03-2026;N-10256;ATM_LINK;MCH-5022;;13123609;6500.0
TRX-200027;13-02-2026;N-10267;ATM_LINK;MCH-5065;Jkt Sel;7844143;2500.0
TRX-200028;04-04-2026;N-10518;LIVIN;MCH-5027;SBY;10655140;6500.0
TRX-200029;03-02-2026;N-10768;QRIS;MCH-5065;;723050;6500.0
TRX-200030;31-03-2026;N-10951;QRIS;;Bandung;7818951;
TRX-200031;04-03-2026;N-10631;LIVIN;MCH-5017;Bandung;2647249;6500.0
TRX-200032;05-01-2026;N-10294;QRIS;;BDG;9691065;0.0
TRX-200033;31-01-2026;N-10259;BI_FAST;MCH-5064;BDG;2564723;6500.0
TRX-200034;31-03-2026;N-10333;ATM_LINK;;Jkt Sel;8818550;0.0
TRX-200035;02-02-2026;N-10035;QRIS;MCH-5069;;12350971;2500.0
TRX-200036;02-02-2026;N-10605;livin;MCH-5051;SBY;14715984;6500.0
TRX-200037;20-02-2026;N-10043;QRIS;MCH-5077;Jkt Sel;10792976;0.0
TRX-200038;20-01-2026;N-10380;ATM_LINK;;Jkt Sel;6214692;0.0
TRX-200039;11-03-2026;N-10587;LIVIN;;Bandung;11675744;0.0
TRX-200040;13-02-2026;N-10422;QRIS;MCH-5076;Surabaya;13667803;0.0
TRX-200041;29-03-2026;N-10417;ATM;MCH-5067;;13025069;6500.0
TRX-200042;01-03-2026;N-10667;ATM_LINK;MCH-5073;Bandung;11655662;0.0
TRX-200043;31-01-2026;N-10626;QRIS;;;6036919;6500.0
TRX-200044;24-02-2026;N-10725;ATM_LINK;;SBY;12290689;0.0
TRX-200045;29-01-2026;N-10499;ATM;MCH-5035;BDG;4.676.078;6500.0
TRX-200046;16-01-2026;N-10353;livin;;BDG;7123256;2500.0
TRX-200047;14-03-2026;N-10295;QRIS;MCH-5040;BDG;12590692;0.0
TRX-200048;18-01-2026;N-10054;livin;;Surabaya;12316554;6500.0
TRX-200049;04-01-2026;N-10293;livin;MCH-5034;Surabaya;14010924;6500.0
TRX-200049;30-03-2026;N-10231;QRIS;;Surabaya;10633063;6500.0
TRX-200051;15-02-2026;N-10291;ATM;;SBY;10113012;0.0
TRX-200052;22-03-2026;N-10315;ATM;;Jkt Sel;8348050;2500.0
TRX-200053;24-01-2026;N-10568;ATM_LINK;MCH-5052;BDG;11053920;6500.0
TRX-200054;23-03-2026;N-10649;LIVIN;MCH-5076;Surabaya;4188923;6500.0
TRX-200055;28-02-2026;N-10503;ATM_LINK;MCH-5048;BDG;5041948;2500.0
TRX-200056;18-02-2026;N-10756;BI_FAST;MCH-5064;;896728;6500.0
TRX-200057;02-04-2026;N-10722;bifast;MCH-5073;SBY;11469605;0.0
TRX-200058;01-03-2026;N-10033;QRIS;;Jakarta Selatan;3953376;2500.0
TRX-200059;25-01-2026;N-10291;QRIS;;Jakarta Selatan;1014288;0.0
TRX-200060;23-03-2026;N-10668;ATM_LINK;MCH-5006;Surabaya;834412;
TRX-200061;24-01-2026;N-10448;livin;MCH-5041;Bandung;4696691;0.0
TRX-200062;22-01-2026;N-10634;QRIS;;SBY;2183873;0.0
TRX-200063;11-01-2026;N-10902;BI_FAST;MCH-5093;BDG;13028691;6500.0
TRX-200064;24-02-2026;N-10473;ATM_LINK;MCH-5016;Jkt Sel;3525396;0.0
TRX-200065;02-03-2026;N-10172;ATM;MCH-5021;Jkt Sel;13699936;6500.0
TRX-200066;30-01-2026;N-10549;BI_FAST;MCH-5024;;14000313;6500.0
TRX-200067;21-02-2026;N-10003;bifast;MCH-5074;;3270935;2500.0
TRX-200068;08-02-2026;N-10588;ATM;;Jakarta Selatan;77943;0.0
TRX-200069;25-01-2026;N-10671;ATM;MCH-5067;SBY;14251198;6500.0
TRX-200070;31-01-2026;N-10576;QRIS;MCH-5006;;-268910;0.0
TRX-200071;27-03-2026;N-10775;ATM;MCH-5072;BDG;12209287;0.0
TRX-200072;16-03-2026;N-10287;bifast;MCH-5031;Jkt Sel;13463548;6500.0
TRX-200073;03-01-2026;N-10106;LIVIN;MCH-5061;Jkt Sel;3461336;2500.0
TRX-200074;04-04-2026;N-10356;bifast;MCH-5033;Jkt Sel;1471420;6500.0
TRX-200075;28-01-2026;N-10772;LIVIN;MCH-5092;Bandung;7806192;6500.0
TRX-200076;05-02-2026;N-10372;livin;;;2599377;2500.0
TRX-200077;02-02-2026;N-10563;QRIS;;SBY;7322675;0.0
TRX-200078;07-04-2026;N-10320;BI_FAST;MCH-5016;Surabaya;8385647;0.0
TRX-200079;20-03-2026;N-10720;LIVIN;MCH-5070;SBY;5565624;0.0
TRX-200080;05-01-2026;N-10009;ATM;;BDG;3095312;0.0
TRX-200081;04-04-2026;N-10241;ATM;;Bandung;5437206;0.0
TRX-200082;17-02-2026;N-10818;livin;MCH-5055;SBY;243573;2500.0
TRX-200083;19-01-2026;N-10296;QRIS;MCH-5100;Bandung;5149082;0.0
TRX-200084;07-03-2026;N-10308;BI_FAST;MCH-5074;Jkt Sel;12010044;0.0
TRX-200085;11-04-2026;N-10846;ATM_LINK;MCH-5048;Jakarta Selatan;7006142;2500.0
TRX-200086;12-03-2026;N-10006;ATM_LINK;MCH-5013;Jakarta Selatan;4602113;0.0
TRX-200087;13-03-2026;N-10229;livin;MCH-5005;SBY;14326488;6500.0
TRX-200088;06-03-2026;N-10595;bifast;;;8415874;6500.0
TRX-200089;03-01-2026;N-10577;ATM;MCH-5088;Jkt Sel;3892199;6500.0
TRX-200090;14-01-2026;N-10060;BI_FAST;MCH-5028;SBY;10.678.521;
TRX-200091;02-03-2026;N-10367;LIVIN;MCH-5021;Bandung;8027906;6500.0
TRX-200092;13-02-2026;N-10116;livin;MCH-5046;BDG;4230427;2500.0
TRX-200093;29-01-2026;N-10045;ATM;MCH-5014;Bandung;11429939;6500.0
TRX-200094;10-01-2026;N-10773;livin;;Surabaya;3629765;6500.0
TRX-200095;08-01-2026;N-10958;ATM;MCH-5065;SBY;2749526;0.0
TRX-200096;10-04-2026;N-10610;LIVIN;MCH-5024;Jakarta Selatan;14270378;0.0
TRX-200097;05-03-2026;N-10870;ATM;MCH-5029;Surabaya;3192647;2500.0
TRX-200098;08-04-2026;N-10218;ATM;MCH-5086;Surabaya;14902113;0.0
TRX-200099;14-01-2026;N-10683;LIVIN;;;13237875;6500.0
TRX-200099;30-03-2026;N-10736;ATM;MCH-5046;Jakarta Selatan;4977370;2500.0
TRX-200101;26-01-2026;N-10131;LIVIN;;Bandung;5294927;2500.0
TRX-200102;16-01-2026;N-10931;BI_FAST;MCH-5099;;375561;2500.0
TRX-200103;02-01-2026;N-10968;ATM;MCH-5003;SBY;1641931;0.0
TRX-200104;20-02-2026;N-10727;ATM;MCH-5026;Jakarta Selatan;3052480;2500.0
TRX-200105;02-04-2026;N-10276;LIVIN;;SBY;6235596;6500.0
TRX-200106;10-02-2026;N-10391;bifast;MCH-5009;Bandung;12621779;6500.0
TRX-200107;05-04-2026;N-10832;QRIS;MCH-5005;Jakarta Selatan;5996052;0.0
TRX-200108;24-01-2026;N-10344;bifast;;Jkt Sel;353679;0.0
TRX-200109;15-01-2026;N-10714;ATM_LINK;MCH-5032;SBY;9832240;0.0
TRX-200110;17-02-2026;N-10390;livin;;;13805024;2500.0
TRX-200111;20-01-2026;N-10809;livin;MCH-5002;SBY;3142575;2500.0
TRX-200112;08-02-2026;N-10273;bifast;MCH-5007;Bandung;5444088;2500.0
TRX-200113;02-01-2026;N-10045;ATM_LINK;MCH-5019;;9619712;0.0
TRX-200114;18-02-2026;N-10684;ATM;;;8485500;2500.0
TRX-200115;22-02-2026;N-10924;LIVIN;MCH-5066;BDG;10273049;0.0
TRX-200116;02-03-2026;N-10443;QRIS;MCH-5024;BDG;8885242;2500.0
TRX-200117;14-01-2026;N-10346;BI_FAST;MCH-5099;Jkt Sel;13460727;6500.0
TRX-200118;26-01-2026;N-10397;QRIS;MCH-5005;SBY;1314019;0.0
TRX-200119;04-01-2026;N-10948;QRIS;MCH-5017;Bandung;7532004;0.0
TRX-200120;07-02-2026;N-10070;LIVIN;MCH-5051;Jakarta Selatan;2897398;
TRX-200121;11-02-2026;N-10809;ATM;MCH-5043;SBY;7108881;6500.0
TRX-200122;28-01-2026;N-10419;BI_FAST;;;7646639;2500.0
TRX-200123;07-02-2026;N-10814;ATM_LINK;;SBY;10642969;2500.0
TRX-200124;13-01-2026;N-10046;ATM_LINK;MCH-5068;Surabaya;1326784;2500.0
TRX-200125;27-03-2026;N-10621;livin;;Jkt Sel;8847868;6500.0
TRX-200126;23-03-2026;N-10829;LIVIN;MCH-5059;Surabaya;3581604;2500.0
TRX-200127;08-02-2026;N-10917;bifast;;BDG;2842800;0.0
TRX-200128;09-04-2026;N-10179;ATM;;Jkt Sel;9799155;0.0
TRX-200129;10-04-2026;N-10825;BI_FAST;;Jakarta Selatan;9766809;6500.0
TRX-200130;02-03-2026;N-10433;ATM_LINK;;SBY;13674783;0.0
TRX-200131;10-04-2026;N-10476;ATM_LINK;;SBY;9129087;6500.0
TRX-200132;19-03-2026;N-10705;LIVIN;MCH-5022;BDG;6985350;6500.0
TRX-200133;11-03-2026;N-10446;ATM_LINK;MCH-5004;SBY;7162812;0.0
TRX-200134;30-03-2026;N-10775;bifast;MCH-5076;Jakarta Selatan;374395;2500.0
TRX-200135;30-03-2026;N-10035;ATM_LINK;MCH-5047;;4.013.130;0.0
TRX-200136;08-03-2026;N-10288;ATM;;Surabaya;8083525;0.0
TRX-200137;26-01-2026;N-10069;QRIS;;Bandung;8399383;0.0
TRX-200138;16-03-2026;N-10963;BI_FAST;;;11926464;6500.0
TRX-200139;25-03-2026;N-10332;ATM;MCH-5079;Surabaya;14909567;2500.0
TRX-200140;07-02-2026;N-10177;ATM;MCH-5043;Bandung;-5080546;0.0
TRX-200141;30-01-2026;N-10882;LIVIN;;Bandung;6501918;2500.0
TRX-200142;28-03-2026;N-10625;ATM_LINK;MCH-5047;Surabaya;3819743;2500.0
TRX-200143;07-03-2026;N-10854;BI_FAST;;Surabaya;14226488;6500.0
TRX-200144;23-01-2026;N-10627;QRIS;MCH-5075;;7735945;2500.0
TRX-200145;06-01-2026;N-10711;BI_FAST;;Jkt Sel;12562145;2500.0
TRX-200146;03-03-2026;N-10094;livin;MCH-5025;Jakarta Selatan;14198948;0.0
TRX-200147;29-01-2026;N-10337;BI_FAST;MCH-5092;BDG;11525894;2500.0
TRX-200148;22-01-2026;N-10391;bifast;;Bandung;7819951;2500.0
TRX-200149;12-03-2026;N-10982;bifast;;Bandung;14923198;2500.0
TRX-200149;29-01-2026;N-10792;ATM;MCH-5090;Bandung;5811089;
TRX-200151;02-04-2026;N-10635;LIVIN;MCH-5009;Jkt Sel;9137160;2500.0
TRX-200152;27-02-2026;N-10610;BI_FAST;MCH-5063;;7944961;2500.0
TRX-200153;07-02-2026;N-10907;LIVIN;MCH-5057;Jkt Sel;2839950;2500.0
TRX-200154;08-01-2026;N-10526;bifast;MCH-5059;Surabaya;8658185;6500.0
TRX-200155;11-04-2026;N-10586;QRIS;MCH-5002;Jkt Sel;8820288;6500.0
TRX-200156;17-03-2026;N-10180;LIVIN;MCH-5063;Bandung;12527479;0.0
TRX-200157;05-01-2026;N-10482;livin;MCH-5041;Bandung;14956695;6500.0
TRX-200158;26-01-2026;N-10105;bifast;MCH-5076;BDG;14039846;0.0
TRX-200159;16-02-2026;N-10583;livin;MCH-5024;SBY;11440933;2500.0
TRX-200160;07-01-2026;N-10136;BI_FAST;MCH-5054;BDG;1277920;6500.0
TRX-200161;04-02-2026;N-10671;BI_FAST;MCH-5061;BDG;9072384;2500.0
TRX-200162;25-01-2026;N-10740;BI_FAST;;SBY;7402652;2500.0
TRX-200163;08-02-2026;N-10200;BI_FAST;;;9739917;2500.0
TRX-200164;31-03-2026;N-10767;bifast;;BDG;13118970;0.0
TRX-200165;02-04-2026;N-10117;ATM;MCH-5097;;14526403;6500.0
TRX-200166;02-03-2026;N-10929;bifast;MCH-5065;Jakarta Selatan;6939966;6500.0
TRX-200167;26-01-2026;N-10899;BI_FAST;MCH-5006;Jakarta Selatan;11221501;2500.0
TRX-200168;18-02-2026;N-10737;livin;MCH-5031;;2170754;2500.0
TRX-200169;11-01-2026;N-10112;ATM;MCH-5021;Jkt Sel;7285777;0.0
TRX-200170;13-01-2026;N-10565;LIVIN;;SBY;3454064;6500.0
TRX-200171;06-04-2026;N-10356;BI_FAST;MCH-5062;BDG;14560506;0.0
TRX-200172;04-02-2026;N-10471;livin;MCH-5034;;11112573;6500.0
TRX-200173;24-03-2026;N-10128;livin;MCH-5041;;7743214;2500.0
TRX-200174;06-01-2026;N-10722;livin;MCH-5013;Jakarta Selatan;9034012;6500.0
TRX-200175;17-03-2026;N-10487;ATM_LINK;MCH-5043;SBY;4452616;2500.0
TRX-200176;10-01-2026;N-10809;QRIS;MCH-5031;Bandung;13649682;6500.0
TRX-200177;29-03-2026;N-10511;ATM_LINK;MCH-5002;SBY;3042165;6500.0
TRX-200178;17-03-2026;N-10437;QRIS;;;1479985;2500.0
TRX-200179;19-03-2026;N-10109;ATM_LINK;;;4133066;0.0
TRX-200180;30-03-2026;N-10738;livin;;Jkt Sel;2.672.652;
TRX-200181;28-02-2026;N-10294;bifast;;SBY;6803624;0.0
TRX-200182;21-02-2026;N-10433;livin;;SBY;9262576;0.0
TRX-200183;31-03-2026;N-10879;QRIS;;Jakarta Selatan;14964396;6500.0
TRX-200184;08-02-2026;N-10522;ATM;MCH-5070;Bandung;14701902;0.0
TRX-200185;10-03-2026;N-10679;LIVIN;;Surabaya;10711400;2500.0
TRX-200186;31-01-2026;N-10035;BI_FAST;MCH-5042;;6241325;6500.0
TRX-200187;07-02-2026;N-10628;QRIS;MCH-5029;;8559596;0.0
TRX-200188;27-01-2026;N-10412;bifast;;;8303805;6500.0
TRX-200189;19-02-2026;N-10080;bifast;;Surabaya;341657;0.0
TRX-200190;28-01-2026;N-10476;ATM_LINK;MCH-5096;BDG;6622913;0.0
TRX-200191;06-01-2026;N-10469;livin;MCH-5077;SBY;1774297;2500.0
TRX-200192;10-01-2026;N-10266;LIVIN;MCH-5058;BDG;4548430;0.0
TRX-200193;08-03-2026;N-10239;QRIS;MCH-5092;Bandung;4227343;6500.0
TRX-200194;15-03-2026;N-10283;LIVIN;;Jakarta Selatan;2088548;6500.0
TRX-200195;09-04-2026;N-10611;ATM;MCH-5062;Jkt Sel;5323152;6500.0
TRX-200196;15-03-2026;N-10276;livin;MCH-5042;BDG;577448;0.0
TRX-200197;06-03-2026;N-10827;ATM;;Jkt Sel;13249405;6500.0
TRX-200198;15-02-2026;N-10316;QRIS;MCH-5004;Bandung;1597434;2500.0
TRX-200199;07-02-2026;N-10365;ATM_LINK;MCH-5071;Bandung;14241839;0.0
TRX-200199;12-02-2026;N-10061;ATM;MCH-5009;;2972353;2500.0
TRX-200201;17-02-2026;N-10689;QRIS;MCH-5075;;8891503;2500.0
TRX-200202;03-03-2026;N-10575;ATM_LINK;MCH-5041;Jakarta Selatan;10579099;0.0
TRX-200203;23-01-2026;N-10673;livin;MCH-5088;Bandung;1771918;0.0
TRX-200204;12-02-2026;N-10145;ATM;MCH-5028;;4514001;2500.0
TRX-200205;12-02-2026;N-10130;QRIS;;Jakarta Selatan;14423460;6500.0
TRX-200206;27-01-2026;N-10670;BI_FAST;;SBY;6910095;6500.0
TRX-200207;09-02-2026;N-10356;bifast;;Surabaya;12947423;6500.0
TRX-200208;06-01-2026;N-10398;BI_FAST;;Jakarta Selatan;11017113;6500.0
TRX-200209;02-03-2026;N-10219;livin;;SBY;13582234;6500.0
TRX-200210;20-03-2026;N-10617;ATM;MCH-5017;BDG;-3857712;
TRX-200211;08-04-2026;N-10644;ATM_LINK;MCH-5080;Jkt Sel;3580377;0.0
TRX-200212;09-01-2026;N-10623;QRIS;MCH-5003;BDG;6584453;6500.0
TRX-200213;07-02-2026;N-10851;ATM;MCH-5084;Surabaya;674623;2500.0
TRX-200214;17-03-2026;N-10240;livin;MCH-5074;Jkt Sel;12189865;6500.0
TRX-200215;31-03-2026;N-10492;livin;;Jkt Sel;6268255;0.0
TRX-200216;03-04-2026;N-10754;livin;MCH-5030;SBY;11488003;0.0
TRX-200217;30-03-2026;N-10225;bifast;MCH-5093;Bandung;4304738;6500.0
TRX-200218;02-03-2026;N-10677;livin;MCH-5059;;1782328;0.0
TRX-200219;30-01-2026;N-10460;ATM_LINK;;Surabaya;1557299;0.0
TRX-200220;10-02-2026;N-10590;livin;MCH-5071;Surabaya;13994101;2500.0
TRX-200221;11-01-2026;N-10679;LIVIN;;Jakarta Selatan;14554720;0.0
TRX-200222;15-01-2026;N-10159;ATM_LINK;;BDG;922165;2500.0
TRX-200223;09-04-2026;N-10947;livin;MCH-5020;Bandung;8138691;0.0
TRX-200224;17-01-2026;N-10886;bifast;MCH-5075;;13480463;0.0
TRX-200225;02-04-2026;N-10400;BI_FAST;MCH-5010;Jkt Sel;1.523.768;2500.0
TRX-200226;09-01-2026;N-10737;ATM_LINK;MCH-5015;Jkt Sel;12744005;2500.0
TRX-200227;01-03-2026;N-10591;ATM;MCH-5084;Jkt Sel;5693044;0.0
TRX-200228;27-01-2026;N-10562;livin;;Bandung;14799724;0.0
TRX-200229;02-01-2026;N-10978;bifast;MCH-5029;SBY;13834317;0.0
TRX-200230;29-03-2026;N-10902;QRIS;MCH-5075;Jakarta Selatan;7490188;2500.0
TRX-200231;20-01-2026;N-10417;ATM_LINK;MCH-5044;;12743946;2500.0
TRX-200232;04-03-2026;N-10253;ATM;MCH-5038;Surabaya;10775641;6500.0
TRX-200233;04-03-2026;N-10481;ATM_LINK;MCH-5062;BDG;3256565;2500.0
TRX-200234;27-02-2026;N-10315;ATM;;Surabaya;7545300;2500.0
TRX-200235;10-03-2026;N-10557;ATM;MCH-5094;Jkt Sel;10253182;2500.0
TRX-200236;06-01-2026;N-10579;LIVIN;;Jakarta Selatan;1782842;2500.0
TRX-200237;07-01-2026;N-10200;QRIS;MCH-5023;;8724062;2500.0
TRX-200238;06-04-2026;N-10471;QRIS;MCH-5064;;13312112;6500.0
TRX-200239;12-03-2026;N-10894;LIVIN;;;14833607;6500.0
TRX-200240;28-03-2026;N-10943;BI_FAST;MCH-5003;;14162579;
TRX-200241;23-02-2026;N-10140;ATM_LINK;MCH-5045;BDG;2778454;2500.0
TRX-200242;12-02-2026;N-10290;ATM;MCH-5007;Jakarta Selatan;215456;2500.0
TRX-200243;19-01-2026;N-10130;ATM_LINK;;Jkt Sel;1624388;0.0
TRX-200244;06-03-2026;N-10192;ATM;MCH-5026;;14075975;6500.0
TRX-200245;11-04-2026;N-10826;BI_FAST;MCH-5052;;11725025;0.0
TRX-200246;02-03-2026;N-10959;ATM;MCH-5006;BDG;13031550;2500.0
TRX-200247;07-04-2026;N-10910;LIVIN;MCH-5097;;14394529;6500.0
TRX-200248;30-01-2026;N-10054;ATM_LINK;MCH-5073;SBY;14821867;0.0
TRX-200249;11-02-2026;N-10177;livin;MCH-5085;SBY;11193737;0.0
TRX-200249;21-01-2026;N-10931;ATM;;BDG;5299061;6500.0
TRX-200251;25-03-2026;N-10305;QRIS;MCH-5029;BDG;12425035;0.0
TRX-200252;08-03-2026;N-10271;ATM;MCH-5085;Surabaya;13031387;2500.0
TRX-200253;18-03-2026;N-10846;ATM;;SBY;12385330;2500.0
TRX-200254;04-01-2026;N-10107;bifast;MCH-5020;Jkt Sel;1121304;2500.0
TRX-200255;19-02-2026;N-10007;QRIS;MCH-5045;Surabaya;1630747;2500.0
TRX-200256;08-03-2026;N-10126;bifast;MCH-5042;Jkt Sel;2789942;6500.0
TRX-200257;20-02-2026;N-10729;ATM_LINK;;Jakarta Selatan;13720278;2500.0
TRX-200258;18-01-2026;N-10405;QRIS;MCH-5001;SBY;1945521;6500.0
TRX-200259;02-03-2026;N-10993;QRIS;MCH-5052;;10754464;6500.0
TRX-200260;28-03-2026;N-10149;ATM_LINK;MCH-5066;Jkt Sel;9188064;2500.0
TRX-200261;19-01-2026;N-10904;QRIS;MCH-5028;SBY;4300568;2500.0
TRX-200262;01-04-2026;N-10940;BI_FAST;MCH-5062;Jakarta Selatan;10280086;6500.0
TRX-200263;12-03-2026;N-10894;livin;MCH-5065;Bandung;1760039;0.0
TRX-200264;08-01-2026;N-10778;LIVIN;MCH-5054;BDG;10332570;0.0
TRX-200265;08-02-2026;N-10305;BI_FAST;;;2016561;0.0
TRX-200266;15-03-2026;N-10176;BI_FAST;MCH-5080;Bandung;11442321;6500.0
TRX-200267;24-02-2026;N-10332;ATM_LINK;;Jakarta Selatan;2838491;6500.0
TRX-200268;06-02-2026;N-10243;livin;MCH-5093;SBY;9108120;2500.0
TRX-200269;08-03-2026;N-10435;LIVIN;MCH-5006;Jakarta Selatan;14704551;2500.0
TRX-200270;09-04-2026;N-10210;livin;MCH-5099;Jkt Sel;7.758.516;
TRX-200271;07-03-2026;N-10832;QRIS;MCH-5036;SBY;185450;2500.0
TRX-200272;09-01-2026;N-10533;livin;MCH-5052;Jakarta Selatan;2643123;6500.0
TRX-200273;22-01-2026;N-10837;BI_FAST;;Surabaya;3239175;6500.0
TRX-200274;04-03-2026;N-10330;BI_FAST;MCH-5053;Jkt Sel;6028540;2500.0
TRX-200275;19-01-2026;N-10924;bifast;MCH-5040;Surabaya;8693965;2500.0
TRX-200276;14-03-2026;N-10178;bifast;MCH-5015;SBY;2623588;2500.0
TRX-200277;15-02-2026;N-10308;ATM_LINK;MCH-5043;;11769695;0.0
TRX-200278;14-02-2026;N-10345;livin;MCH-5097;Bandung;1753046;2500.0
TRX-200279;02-01-2026;N-10331;LIVIN;;Jakarta Selatan;12496946;0.0
TRX-200280;13-02-2026;N-10501;LIVIN;MCH-5042;Bandung;-7550049;2500.0
TRX-200281;02-03-2026;N-10185;ATM_LINK;MCH-5076;Jkt Sel;2837954;6500.0
TRX-200282;14-01-2026;N-10129;ATM;;Jakarta Selatan;9424036;2500.0
TRX-200283;18-03-2026;N-10336;QRIS;MCH-5005;;11937227;6500.0
TRX-200284;29-01-2026;N-10487;livin;MCH-5060;Bandung;2879878;2500.0
TRX-200285;21-01-2026;N-10866;BI_FAST;MCH-5012;Surabaya;10277741;2500.0
TRX-200286;13-02-2026;N-10022;ATM_LINK;MCH-5074;Surabaya;4279691;2500.0
TRX-200287;27-01-2026;N-10439;BI_FAST;MCH-5002;Jakarta Selatan;5691973;6500.0
TRX-200288;07-01-2026;N-10110;BI_FAST;MCH-5059;Jkt Sel;11491254;0.0
TRX-200289;01-02-2026;N-10064;ATM;MCH-5096;Jkt Sel;8558378;0.0
TRX-200290;16-02-2026;N-10768;ATM;MCH-5044;Bandung;7920955;2500.0
TRX-200291;10-03-2026;N-10469;QRIS;MCH-5034;Bandung;9656046;0.0
TRX-200292;27-02-2026;N-10447;LIVIN;MCH-5007;Jkt Sel;13718477;2500.0
TRX-200293;10-01-2026;N-10199;bifast;;Surabaya;14842378;0.0
TRX-200294;17-01-2026;N-10781;QRIS;MCH-5040;SBY;7562260;0.0
TRX-200295;27-02-2026;N-10310;QRIS;;;2577325;6500.0
TRX-200296;07-01-2026;N-10145;ATM_LINK;MCH-5029;;2464790;6500.0
TRX-200297;05-01-2026;N-10455;ATM_LINK;MCH-5028;Surabaya;10484105;2500.0
TRX-200298;04-03-2026;N-10170;livin;MCH-5079;Jakarta Selatan;5387460;6500.0
TRX-200299;04-04-2026;N-10829;LIVIN;MCH-5042;Jkt Sel;13414441;6500.0
TRX-200299;02-01-2026;N-10507;ATM_LINK;MCH-5056;;11466450;
TRX-200301;07-02-2026;N-10611;LIVIN;MCH-5026;Bandung;10033817;2500.0
TRX-200302;05-01-2026;N-10254;bifast;MCH-5095;Jakarta Selatan;1876830;6500.0
TRX-200303;08-03-2026;N-10428;BI_FAST;MCH-5016;BDG;7753112;6500.0
TRX-200304;10-01-2026;N-10413;BI_FAST;MCH-5073;Jakarta Selatan;12309365;0.0
TRX-200305;25-01-2026;N-10809;bifast;;;14011367;6500.0
TRX-200306;29-01-2026;N-10138;bifast;;BDG;922422;0.0
TRX-200307;05-03-2026;N-10940;BI_FAST;;Bandung;892804;6500.0
TRX-200308;02-01-2026;N-10419;livin;MCH-5043;BDG;10227420;2500.0
TRX-200309;05-02-2026;N-10450;BI_FAST;MCH-5081;Jakarta Selatan;3474145;2500.0
TRX-200310;05-03-2026;N-10913;ATM_LINK;;BDG;2393464;6500.0
TRX-200311;14-02-2026;N-10652;ATM;MCH-5099;Jkt Sel;3556991;6500.0
TRX-200312;31-03-2026;N-10194;bifast;MCH-5095;Jakarta Selatan;14698498;0.0
TRX-200313;28-03-2026;N-10962;LIVIN;;SBY;4345351;0.0
TRX-200314;06-03-2026;N-10692;QRIS;MCH-5086;Bandung;12695922;6500.0
TRX-200315;13-02-2026;N-10616;bifast;;Bandung;4.360.014;2500.0
TRX-200316;09-01-2026;N-10207;livin;MCH-5008;BDG;4012795;0.0
TRX-200317;13-02-2026;N-10563;LIVIN;MCH-5033;;728823;0.0
TRX-200318;11-01-2026;N-10557;QRIS;;BDG;2194080;0.0
TRX-200319;12-02-2026;N-10387;LIVIN;MCH-5068;Jkt Sel;7571492;2500.0
TRX-200320;22-02-2026;N-10112;LIVIN;MCH-5004;Jakarta Selatan;7856204;6500.0
TRX-200321;30-03-2026;N-10824;BI_FAST;;Surabaya;9000836;0.0
