trx_id;tgl_transaksi;nasabah_code;channel;merchant_code;kota;nominal;biaya_admin
TRX-278010;24-12-2027;N-11535;BI_FAST;MCH-5395;Jakarta Selatan;1.832.020,49;2500
TRX-279134;27-01-2028;N-12453;LIVIN;MCH-5819;Medan;1.094.264;0
TRX-282114;03-02-2028;N-17801;bifast;MCH-5590;Semarang;8.900.104;6500
TRX-282279;04-03-2028;N-16021;qris;MCH-5397;Bandung;122.116,74;0
TRX-284104;10-01-2028;N-10781;bifast;MCH-5659;Padang;410.428;6500
TRX-284056;26-12-2027;N-11612;ATM;MCH-5677;Bandung;4.154.232;6500
TRX-280482;10-12-2027;N-15404;QRIS;MCH-5572;Makassar;4.701.781,01;2500
TRX-280579;24-12-2027;N-12482;bifast;MCH-5438;Makassar;8.095.207,28;2500
TRX-277125;12-01-2028;N-11563;ATM_LINK;MCH-5220;Padang;-5.934.241;2500
TRX-278069;18-02-2028;N-17019;BIFAST;MCH-5814;Padang;5.405.582;2500
TRX-276560;04-03-2028;N-18559;ATM_LINK;MCH-5329;Pontianak;2.555.194;2500
TRX-282149;22-02-2028;N-15438;bifast;MCH-5141;SBY;4.731.164;
TRX-278288;13-12-2027;N-17332;BIFAST;MCH-5750;Pontianak;4.723.224;2500
TRX-281074;04-03-2028;N-12017;BIFAST;MCH-5878;BDG;9.659.149;0
TRX-283414;16-01-2028;N-16753;qris;MCH-5295;Jkt Sel;3.678.687;0
TRX-280471;03-03-2028;N-14929;LIVIN;MCH-5054;BDG;4.520.227;6500
TRX-276535;06-02-2028;N-18980;qris;MCH-5114;BDG;8.886.841;0
TRX-276713;19-02-2028;N-11160;LIVIN;MCH-5857;Banjarmasin;3.150.050;0
TRX-279951;02-02-2028;N-17042;LIVIN;MCH-5682;Jakarta Selatan;7.767.886;2500
TRX-280174;30-01-2028;N-18205;ATM_LINK;MCH-5280;Surabaya;7.954.214;0
TRX-280269;29-12-2027;N-12914;QRIS;MCH-5635;Semarang;8.608.842;
TRX-279228;03-02-2028;N-10433;LIVIN;MCH-5094;Makassar;2.138.464;0
TRX-279752;26-01-2028;N-10183;ATM_LINK;MCH-5892;Medan;9.315.730;0
TRX-280047;23-12-2027;N-14453;BIFAST;MCH-5682;Pontianak;4.596.794;6500
TRX-277637;29-12-2027;N-18444;LIVIN;MCH-5762;Yogyakarta;6.899.560,00;0
TRX-284585;20-02-2028;N-16781;qris;MCH-5331;Surabaya;2.582.030;2500
TRX-277275;27-12-2027;N-16493;bifast;MCH-5167;Yogyakarta;578.244;0
TRX-279259;01-03-2028;N-14764;livin;MCH-5475;Jakarta Selatan;3.538.149;6500
TRX-279117;03-03-2028;N-14258;qris;MCH-5814;BDG;735.053;6500
TRX-275158;18-12-2027;N-11650;LIVIN;MCH-5246;Balikpapan;9.351.119;6500
TRX-276837;13-01-2028;N-11873;bifast;MCH-5883;Pekanbaru;7.903.770,16;6500
TRX-284637;07-01-2028;N-17773;ATM;MCH-5333;Denpasar;3.330.380;2500
TRX-283773;24-12-2027;N-10827;LIVIN;MCH-5023;Banjarmasin;3.054.609;0
TRX-280916;11-02-2028;N-15841;QRIS;MCH-5689;Surabaya;5.126.976;0
TRX-279739;17-01-2028;N-18086;qris;MCH-5834;SBY;8.396.471;0
TRX-275341;;N-12448;QRIS;MCH-5171;Pontianak;5.927.945;0
TRX-276840;11-01-2028;N-14261;bifast;MCH-5811;Pontianak;4.812.013;2500
TRX-282120;25-01-2028;N-13962;LIVIN;MCH-5273;Pekanbaru;3.187.014;0
TRX-279219;17-02-2028;N-18740;bifast;MCH-5244;Denpasar;2.944.133;2500
TRX-280858;07-02-2028;N-14047;livin;MCH-5484;Semarang;3.959.648;0
TRX-281429;23-12-2027;N-17175;bifast;MCH-5769;BDG;7.602.738,99;6500
TRX-275646;14-01-2028;N-12949;BIFAST;MCH-5795;Makassar;4.605.355;6500
TRX-276390;05-02-2028;;BI_FAST;MCH-5023;BDG;5.511.087;2500
TRX-283975;12-12-2027;N-11078;BIFAST;MCH-5466;Jkt Sel;2.404.896;6500
TRX-279324;02-02-2028;N-15963;ATM;MCH-5853;Yogyakarta;4.466.134,53;2500
TRX-281456;19-12-2027;N-10983;BI_FAST;MCH-5717;Balikpapan;9.922.942;6500
TRX-278884;15-01-2028;N-10734;LIVIN;MCH-5073;Manado;3.849.534;0
TRX-284217;26-12-2027;N-12111;QRIS;MCH-5410;BDG;627.921,48;2500
TRX-277692;20-12-2027;N-15106;qris;MCH-5035;SBY;1.318.580;6500
TRX-281400;14-02-2028;N-12743;QRIS;MCH-5568;Jayapura;9.065.596;6500
TRX-275061;03-02-2028;N-16676;BI_FAST;MCH-5092;Palembang;3.169.038;2500
TRX-275434;19-01-2028;N-12512;qris;MCH-5383;Jayapura;475.333,68;6500
TRX-277650;02-02-2028;N-14190;bifast;MCH-5439;Pekanbaru;8.259.180;0
TRX-277057;25-02-2028;N-11471;QRIS;MCH-5392;Yogyakarta;8.005.849,39;6500
TRX-284290;16-01-2028;N-14233;qris;MCH-5656;Padang;2.838.673;2500
TRX-284349;05-02-2028;N-13955;LIVIN;MCH-5451;Jakarta Selatan;9.737.087;0
TRX-278626;05-01-2028;N-18386;ATM;MCH-5589;Balikpapan;791.482;0
TRX-277548;15-02-2028;N-13153;LIVIN;MCH-5895;Manado;2.266.813;0
TRX-283658;24-12-2027;N-15992;BI_FAST;MCH-5402;Surabaya;9.766.739,05;0
TRX-279248;20-12-2027;N-14448;ATM_LINK;MCH-5628;Surabaya;3.616.211,67;0
TRX-284853;29-02-2028;N-11972;BI_FAST;MCH-5721;Palembang;6.475.207;
TRX-278337;30-01-2028;N-14461;qris;MCH-5755;Jakarta Selatan;9.644.859;6500
TRX-279978;24-12-2027;N-10690;BI_FAST;MCH-5624;Yogyakarta;6.393.678;0
TRX-276224;10-02-2028;N-14513;LIVIN;MCH-5107;Pontianak;3.220.931;6500
TRX-275562;11-02-2028;N-14920;QRIS;MCH-5307;BDG;6.340.922;2500
TRX-279317;08-02-2028;N-14210;bifast;MCH-5063;Denpasar;9.997.097;2500
TRX-282284;10-01-2028;N-14237;BIFAST;MCH-5390;Banjarmasin;5.173.819;6500
TRX-275727;11-02-2028;N-11389;ATM_LINK;MCH-5679;Pekanbaru;2.335.827,18;2500
TRX-275941;11-12-2027;N-12772;qris;MCH-5605;Pekanbaru;1.375.544;6500
TRX-282197;18-02-2028;N-12303;QRIS;MCH-5241;Yogyakarta;9.670.766;2500
TRX-283861;23-12-2027;N-13993;ATM_LINK;MCH-5385;Pontianak;1.336.898;6500
TRX-275203;05-02-2028;N-13311;livin;MCH-5663;Jakarta Selatan;6.218.236,61;0
TRX-284591;07-02-2028;N-11834;BIFAST;MCH-5046;Balikpapan;6.610.271;6500
TRX-281144;11-01-2028;N-10453;QRIS;MCH-5210;Padang;7.679.523;6500
TRX-284121;14-01-2028;N-18233;BIFAST;MCH-5813;Manado;7.445.011;0
TRX-276431;03-01-2028;N-12006;BIFAST;MCH-5888;Padang;2.470.306,18;2500
TRX-283467;29-02-2028;N-13256;ATM_LINK;MCH-5674;Semarang;7.769.571,36;6500
TRX-279958;10-01-2028;N-16504;QRIS;MCH-5271;Semarang;142.473;
TRX-281831;18-01-2028;N-10693;QRIS;MCH-5325;Jayapura;1.084.816;2500
TRX-283683;15-01-2028;N-14129;bifast;MCH-5019;Semarang;4.871.946;2500
TRX-284576;14-02-2028;N-14294;ATM;MCH-5101;Banjarmasin;7.335.006;0
TRX-284712;26-12-2027;N-16892;QRIS;MCH-5338;Padang;5.174.241;2500
TRX-278934;04-01-2028;N-17512;bifast;;Pontianak;-3.836.141;0
TRX-284222;14-02-2028;N-16498;ATM;MCH-5090;Padang;766.501;2500
TRX-277464;13-02-2028;N-12169;ATM;MCH-5562;Pekanbaru;1.809.608;0
TRX-281018;18-02-2028;N-13076;BIFAST;MCH-5637;Balikpapan;5.281.451;6500
TRX-275246;29-02-2028;N-12341;ATM;MCH-5581;Bandung;32.238;6500
TRX-278209;30-01-2028;N-18924;BI_FAST;MCH-5394;Jkt Sel;9.068.967;6500
TRX-277258;11-02-2028;N-10320;LIVIN;MCH-5419;Balikpapan;4.248.824;6500
TRX-278819;24-02-2028;N-15003;BI_FAST;MCH-5145;Semarang;5.074.202;6500
TRX-283331;18-01-2028;N-16641;BIFAST;MCH-5458;Balikpapan;4.884.447;0
TRX-278096;11-02-2028;N-11555;qris;MCH-5028;Manado;4.752.903;2500
TRX-279434;11-12-2027;N-14949;BI_FAST;MCH-5814;Balikpapan;7.804.072;2500
TRX-282855;16-02-2028;N-15051;qris;MCH-5699;BDG;320.982;6500
TRX-280683;27-12-2027;N-12379;BIFAST;MCH-5499;Jakarta Selatan;3.912.326;6500
TRX-278584;14-01-2028;N-16674;BIFAST;MCH-5144;Pontianak;9.603.868;6500
TRX-277289;05-01-2028;N-17804;QRIS;MCH-5147;Jkt Sel;3.245.791;6500
TRX-281941;30-12-2027;N-16055;qris;MCH-5610;Balikpapan;-5.293.494;6500
TRX-280159;14-12-2027;N-15622;bifast;MCH-5703;Yogyakarta;3.373.066;2500
TRX-279715;02-01-2028;N-14313;livin;MCH-5207;Denpasar;6.702.686;0
TRX-282710;01-03-2028;N-13272;BIFAST;MCH-5156;Pontianak;9.430.821;0
TRX-284263;10-02-2028;N-15720;bifast;MCH-5598;Pontianak;5.410.837;2500
TRX-279072;01-02-2028;N-14087;ATM_LINK;MCH-5306;Pontianak;3.199.294;2500
TRX-280576;17-01-2028;N-12036;ATM_LINK;MCH-5745;Pontianak;166.406;0
TRX-281364;06-02-2028;N-13075;ATM;MCH-5760;BDG;8.189.843;6500
TRX-282053;09-02-2028;N-17096;ATM;MCH-5159;Manado;7.179.263,03;6500
TRX-283950;18-02-2028;N-10244;BI_FAST;MCH-5794;Palembang;1.382.413;6500
TRX-282091;03-01-2028;N-10905;bifast;MCH-5723;Surabaya;3.126.547;
TRX-284765;12-12-2027;N-10435;ATM;MCH-5710;Semarang;5.349.759;6500
TRX-280280;29-01-2028;N-17231;QRIS;MCH-5754;Surabaya;5.816.911,51;2500
TRX-282330;16-12-2027;N-10677;livin;MCH-5138;Padang;8.480.987;
TRX-281843;19-02-2028;N-17429;BIFAST;MCH-5755;Makassar;3.264.873;0
TRX-284160;16-12-2027;N-17900;livin;MCH-5730;Manado;9.924.775;6500
TRX-284170;26-12-2027;N-14429;BIFAST;MCH-5090;Palembang;2.170.769;2500
TRX-275956;25-12-2027;N-11062;bifast;MCH-5461;Banjarmasin;1.473.872,45;6500
TRX-276490;09-02-2028;N-11793;BIFAST;MCH-5331;Medan;384.100;6500
TRX-284701;28-02-2028;N-16145;QRIS;MCH-5372;Makassar;7.272.206;0
TRX-283325;11-02-2028;N-11322;bifast;MCH-5160;SBY;2.232.600;0
TRX-278440;08-02-2028;N-12890;qris;MCH-5205;Surabaya;816.682;
TRX-282062;19-02-2028;N-12668;ATM_LINK;MCH-5806;Jkt Sel;597.846;0
TRX-278231;09-02-2028;N-11315;BI_FAST;MCH-5149;Balikpapan;3.265.532;2500
TRX-279998;27-02-2028;N-15163;BIFAST;MCH-5546;Balikpapan;2.421.667;0
TRX-277669;16-12-2027;N-15212;ATM;MCH-5383;Pekanbaru;6.982.544;0
TRX-281011;03-03-2028;N-12010;bifast;MCH-5734;Balikpapan;1.684.175;2500
TRX-275513;24-01-2028;N-16071;BIFAST;MCH-5425;Bandung;1.089.492;2500
TRX-283066;02-02-2028;N-15028;ATM;MCH-5748;SBY;1.552.024,05;6500
TRX-277136;03-02-2028;N-18050;LIVIN;MCH-5853;Bandung;4.301.938;0
TRX-280920;22-01-2028;N-18589;livin;MCH-5089;Surabaya;8.061.120,90;
TRX-283440;25-12-2027;N-17145;LIVIN;MCH-5536;Pekanbaru;6.390.610;0
TRX-283334;12-01-2028;N-13959;livin;MCH-5750;Denpasar;9.294.862;0
TRX-279161;31-13-2026;N-16882;ATM;MCH-5619;Denpasar;3.584.315;0
TRX-277803;09-02-2028;N-10877;ATM_LINK;MCH-5495;;3.534.050;2500
TRX-282690;14-12-2027;N-14704;qris;MCH-5318;Palembang;4.408.780;0
TRX-283699;18-12-2027;N-13249;BIFAST;MCH-5608;Semarang;4.164.105;6500
TRX-280870;17-02-2028;N-17344;bifast;MCH-5606;Manado;792.738;0
TRX-284878;10-12-2027;N-15946;ATM_LINK;MCH-5799;Jakarta Selatan;5.680.018;0
TRX-279245;20-01-2028;N-12482;QRIS;MCH-5163;BDG;1.245.428;0
TRX-277044;31-13-2026;N-12979;QRIS;MCH-5435;Banjarmasin;5.210.745,73;6500
TRX-282307;16-12-2027;N-18882;LIVIN;MCH-5084;Padang;5.940.514;6500
TRX-277095;22-12-2027;N-14437;ATM;MCH-5476;Pontianak;7.231.047;2500
TRX-284872;28-01-2028;N-12459;ATM;MCH-5314;Jkt Sel;8.668.919;6500
TRX-277143;22-12-2027;N-15353;QRIS;MCH-5027;Jakarta Selatan;4.587.557,83;2500
TRX-279476;10-01-2028;N-18591;ATM;MCH-5496;Padang;5.509.084;2500
TRX-281302;03-02-2028;N-16471;qris;MCH-5579;Denpasar;9.217.423;0
TRX-279828;13-12-2027;N-18800;BIFAST;MCH-5625;Jakarta Selatan;6.620.414;0
TRX-279112;15-12-2027;N-16923;ATM;MCH-5646;Yogyakarta;4.534.766;0
TRX-275486;26-02-2028;N-18706;qris;MCH-5229;Bandung;2.648.811;6500
TRX-279037;01-02-2028;N-10456;BI_FAST;MCH-5010;Pekanbaru;8.941.719;0
TRX-276972;07-01-2028;N-12998;BIFAST;MCH-5445;Medan;2.704.230;0
TRX-275537;10-12-2027;N-12631;BI_FAST;MCH-5496;Balikpapan;3.407.044,18;6500
TRX-275976;19-12-2027;N-13250;livin;MCH-5386;Jkt Sel;1.271.149;2500
TRX-282909;29-01-2028;N-11231;bifast;MCH-5049;Surabaya;5.748.470;6500
TRX-283104;01-02-2028;N-12794;bifast;MCH-5356;Yogyakarta;5.579.764;6500
TRX-279023;18-02-2028;N-17443;LIVIN;MCH-5531;Jakarta Selatan;4.198.199,86;0
TRX-277494;22-02-2028;N-17209;bifast;MCH-5853;Semarang;3.138.202;0
TRX-275589;10-01-2028;N-18321;ATM_LINK;MCH-5529;BDG;4.800.409;0
TRX-283656;04-01-2028;N-17926;bifast;MCH-5725;Jayapura;3.429.260,37;6500
TRX-279742;12-12-2027;N-11131;ATM_LINK;MCH-5250;Palembang;6.315.035;0
TRX-276505;02-01-2028;N-18611;qris;MCH-5010;Banjarmasin;7.278.147,07;6500
TRX-277463;26-02-2028;N-17322;LIVIN;MCH-5277;Denpasar;3.923.931;0
TRX-277469;03-03-2028;N-11080;livin;MCH-5316;Banjarmasin;4.936.382,63;2500
TRX-281357;12-02-2028;N-13779;ATM;MCH-5114;Palembang;2.741.402;6500
TRX-284818;04-01-2028;N-10795;bifast;MCH-5745;Bandung;3.527.630,51;2500
TRX-277144;11-01-2028;N-17761;BIFAST;MCH-5337;Pontianak;476.900;
TRX-278130;24-01-2028;N-14974;QRIS;MCH-5162;Semarang;98.614;6500
TRX-282491;08-02-2028;N-13613;BIFAST;MCH-5307;Pontianak;4.633.307,95;6500
TRX-275139;27-02-2028;N-18066;BI_FAST;MCH-5288;Pontianak;4.950.260;6500
TRX-281109;04-02-2028;N-18103;ATM_LINK;MCH-5749;Padang;6.723.113;2500
TRX-282216;05-01-2028;N-16489;qris;MCH-5701;Bandung;1.862.976;6500
TRX-276827;10-12-2027;N-16541;BI_FAST;MCH-5736;Semarang;8.911.912,84;
TRX-276694;28-12-2027;N-18414;livin;MCH-5888;Semarang;1.642.898;0
TRX-283248;10-01-2028;N-11041;bifast;MCH-5612;Yogyakarta;4.572.844,23;2500
TRX-276576;22-12-2027;N-13923;livin;MCH-5499;Banjarmasin;918.862;0
TRX-277628;25-12-2027;N-12814;qris;MCH-5648;Manado;7.124.857;2500
TRX-283940;03-03-2028;N-13670;BI_FAST;MCH-5418;Jakarta Selatan;-1.611.519;2500
TRX-282375;18-12-2027;N-17905;QRIS;MCH-5207;Surabaya;6.900.534;2500
TRX-276095;29-02-2028;N-16694;livin;MCH-5629;Jayapura;7.864.990;
TRX-277707;02-02-2028;N-16725;BIFAST;MCH-5296;Bandung;1.398.694;6500
TRX-280804;18-12-2027;N-17549;bifast;MCH-5461;BDG;5.970.158;6500
TRX-281129;14-12-2027;N-10533;BIFAST;MCH-5695;Palembang;7.185.527;2500
TRX-284356;30-01-2028;N-18763;ATM_LINK;MCH-5729;Banjarmasin;9.046.587;2500
TRX-276489;23-12-2027;N-12053;bifast;MCH-5269;BDG;8.960.179,66;0
TRX-275102;10-01-2028;N-12325;ATM;MCH-5686;Jkt Sel;1.518.301;0
TRX-279396;20-12-2027;N-16014;BI_FAST;MCH-5693;Makassar;6.876.621;2500
TRX-279292;18-01-2028;N-14684;QRIS;MCH-5675;Jayapura;6.612.912;
TRX-275746;07-01-2028;N-16125;QRIS;MCH-5252;Jakarta Selatan;129.722;0
TRX-283157;21-02-2028;N-16254;qris;MCH-5683;Banjarmasin;8.144.628,53;6500
TRX-284319;31-01-2028;N-13082;ATM_LINK;MCH-5549;Jkt Sel;9.638.092;6500
TRX-284555;20-12-2027;N-12766;livin;MCH-5385;Yogyakarta;-9.540.391;2500
TRX-284008;31-13-2026;N-11230;livin;MCH-5205;Palembang;6.089.874;2500
TRX-275624;;N-11386;LIVIN;MCH-5007;Surabaya;2.872.503;0
TRX-283167;16-12-2027;N-10299;qris;MCH-5170;Padang;6.746.324;6500
TRX-279305;25-12-2027;N-13444;BIFAST;MCH-5680;Padang;7.950.558;
TRX-278052;19-12-2027;N-11195;BIFAST;MCH-5028;Jakarta Selatan;5.816.460,77;6500
TRX-275004;21-01-2028;N-14276;livin;MCH-5060;Balikpapan;539.008;2500
TRX-283561;23-12-2027;N-18652;LIVIN;MCH-5866;Banjarmasin;6.357.559;6500
TRX-277556;30-01-2028;N-15470;BIFAST;MCH-5697;Semarang;1.906.216;6500
TRX-280778;26-02-2028;N-15717;BIFAST;MCH-5219;Padang;4.088.308;0
TRX-277659;08-02-2028;N-11822;BI_FAST;MCH-5259;BDG;1.380.543;2500
TRX-277958;26-02-2028;N-18498;LIVIN;MCH-5526;Palembang;7.264.525;2500
TRX-277934;11-02-2028;N-17260;QRIS;MCH-5172;Balikpapan;5.260.871;
TRX-281682;04-03-2028;N-14401;ATM;MCH-5711;SBY;7.492.665;2500
TRX-279488;10-02-2028;N-10030;livin;MCH-5074;Pontianak;1.278.592;2500
TRX-284748;15-12-2027;N-18031;ATM_LINK;MCH-5719;Padang;2.507.406;2500
TRX-280006;30-01-2028;N-12804;ATM_LINK;MCH-5016;Balikpapan;8.378.241,60;0
TRX-279860;31-13-2026;N-12208;ATM;MCH-5261;Balikpapan;3.491.257,02;2500
TRX-282452;10-12-2027;N-13749;LIVIN;MCH-5161;Denpasar;1.867.437,64;
TRX-279684;29-02-2028;N-15971;bifast;MCH-5840;Denpasar;285.830;
TRX-284132;13-12-2027;N-14059;LIVIN;MCH-5041;Medan;4.590.973;0
TRX-277855;10-01-2028;N-18764;qris;MCH-5245;Jayapura;9.801.261;6500
TRX-284526;28-02-2028;N-16512;BIFAST;MCH-5693;Makassar;9.160.381,26;2500
TRX-283781;18-01-2028;N-12839;LIVIN;MCH-5246;Semarang;3.300.501;0
TRX-281204;01-01-2028;N-14540;QRIS;MCH-5213;BDG;2.565.343;2500
TRX-278777;01-02-2028;N-13756;ATM;MCH-5860;BDG;322.439;0
TRX-280005;12-02-2028;N-17033;qris;MCH-5482;Makassar;7.685.487;2500
TRX-275329;24-01-2028;N-18445;qris;MCH-5057;Semarang;4.244.799;6500
TRX-280664;18-02-2028;N-18878;QRIS;MCH-5489;Surabaya;5.814.304;0
TRX-284657;18-01-2028;N-18516;LIVIN;MCH-5023;Semarang;7.561.613;0
TRX-279869;08-02-2028;N-18415;livin;MCH-5290;Jayapura;1.069.812;2500
TRX-277862;20-01-2028;N-11632;QRIS;MCH-5712;Banjarmasin;3.576.240;
TRX-281174;04-02-2028;N-16518;ATM;MCH-5097;Pontianak;5.727.785;6500
TRX-281808;07-01-2028;N-13715;BI_FAST;MCH-5731;Padang;7.898.690;2500
TRX-279793;26-01-2028;N-12450;ATM;MCH-5251;Jkt Sel;5.239.254;2500
TRX-280380;02-02-2028;N-12272;qris;MCH-5836;Denpasar;6.829.247;0
TRX-280932;17-12-2027;N-10505;BIFAST;MCH-5535;Jkt Sel;3.533.710;2500
TRX-276106;30-12-2027;N-16778;BI_FAST;MCH-5758;Pontianak;7.447.899,05;0
TRX-277846;20-02-2028;N-11530;qris;MCH-5847;Semarang;7.287.111,57;6500
TRX-280358;25-01-2028;N-12152;BI_FAST;MCH-5757;Balikpapan;644.872;0
TRX-284567;06-02-2028;N-11027;BIFAST;MCH-5221;BDG;7.353.998;0
TRX-284873;20-01-2028;N-18619;QRIS;MCH-5587;Semarang;7.385.877,16;2500
TRX-283819;;N-13321;QRIS;MCH-5355;Padang;6.256.554;0
TRX-282559;11-12-2027;N-14446;BIFAST;MCH-5236;Banjarmasin;5.372.933;2500
TRX-277387;27-02-2028;N-14879;livin;MCH-5334;Palembang;743.578;0
