trx_id,tgl_transaksi,nasabah_code,channel,merchant_code,kota,nominal,biaya_admin
TRX-205023,03-06-2026,N-11117,ATM,MCH-5133,JKT,837000,2500.0
TRX-205024,03-05-2026,N-11374,atm,MCH-5073,JKT,16687000,6500.0
TRX-205025,23-05-2026,N-11297,BI_FAST,MCH-5198,BDG,10935000,0.0
TRX-205026,10-06-2026,N-11029,QRIS,MCH-5141,,4942000,6500.0
TRX-205027,11-05-2026,N-11259,QRIS,,Surabaya,499000,0.0
TRX-205028,25-05-2026,N-11189,livin,MCH-5077,,7704000,0.0
TRX-205029,29-05-2026,N-11082,ATM_LINK,MCH-5127,Jakarta Selatan,7052000,2500.0
TRX-205030,15-06-2026,N-11472,atm,MCH-5178,,9205000,2500.0
TRX-205031,16-05-2026,N-11249,livin,,Surabaya,3924000,0.0
TRX-205032,08-06-2026,N-10500,ATM_LINK,MCH-5174,BDG,3496000,2500.0
TRX-205033,30-05-2026,N-11436,ATM,MCH-5012,Bandung,7614000,2500.0
TRX-205034,11-05-2026,N-11166,ATM,,JKT,13312000,6500.0
TRX-205035,30-06-2026,N-11020,LIVIN,MCH-5137,Jakarta Selatan,18544000,0.0
TRX-205036,26-05-2026,N-11276,LIVIN,,Surabaya,10708000,2500.0
TRX-205037,06-05-2026,N-10108,LIVIN,MCH-5196,SBY,12521000,
TRX-205038,15-05-2026,N-11439,ATM,MCH-5142,BDG,6660000,
TRX-205039,12-06-2026,N-11058,BI_FAST,MCH-5073,JKT,3787000,6500.0
TRX-205040,30-06-2026,N-11242,livin,MCH-5147,,19414000,6500.0
TRX-205041,31-05-2026,N-11325,atm,MCH-5116,,12069000,
TRX-205042,02-05-2026,N-11472,ATM_LINK,MCH-5172,,8474000,6500.0
TRX-205043,02-05-2026,N-10960,livin,MCH-5188,BDG,9009000,
TRX-205044,04-06-2026,N-10398,livin,MCH-5020,Jakarta,14749000,0.0
TRX-205045,02-05-2026,N-11057,QRIS,MCH-5196,Jakarta Selatan,14301000,6500.0
TRX-205046,18-06-2026,N-11262,ATM,MCH-5141,BDG,18128000,0.0
TRX-205047,09-06-2026,N-11361,bifast,MCH-5078,Bandung,19905000,
TRX-205048,07-06-2026,N-11008,bifast,,Surabaya,8943000,2500.0
TRX-205049,03-05-2026,N-11163,ATM_LINK,MCH-5129,Jakarta,4912000,2500.0
TRX-205050,26-05-2026,N-11048,LIVIN,MCH-5137,Surabaya,10249000,2500.0
TRX-205051,14-05-2026,N-10768,LIVIN,MCH-5047,Jakarta,6659000,0.0
TRX-205052,09-05-2026,N-10596,QRIS,MCH-5134,Surabaya,15079000,
TRX-205053,26-05-2026,N-11058,ATM,MCH-5104,,19399000,
TRX-205054,21-06-2026,N-11483,bifast,MCH-5162,SBY,10856000,6500.0
TRX-205055,09-05-2026,N-11200,bifast,MCH-5183,Bandung,2955000,
TRX-205056,22-05-2026,N-10304,livin,MCH-5118,JKT,549000,2500.0
TRX-205057,19-06-2026,N-10435,livin,MCH-5003,JKT,13632000,
TRX-205058,22-06-2026,N-10746,bifast,MCH-5025,,6572000,
TRX-205059,08-06-2026,N-11070,QRIS,MCH-5100,BDG,1495000,0.0
TRX-205060,05-05-2026,N-11002,ATM,,SBY,18092000,
TRX-205061,16-05-2026,N-11020,atm,,SBY,15887000,6500.0
TRX-205062,27-06-2026,N-11019,BI_FAST,MCH-5152,Jakarta,10392000,2500.0
TRX-205063,11-06-2026,N-11061,BI_FAST,MCH-5173,BDG,11153000,0.0
TRX-205064,30-06-2026,N-10270,atm,MCH-5132,JKT,4993000,0.0
TRX-205065,26-06-2026,N-11188,ATM_LINK,MCH-5116,JKT,15978000,0.0
TRX-205066,10-05-2026,N-11318,LIVIN,,Surabaya,15483000,2500.0
TRX-205067,01-05-2026,N-11373,ATM_LINK,MCH-5133,Jakarta Selatan,7980000,
TRX-205068,11-06-2026,N-10500,BI_FAST,MCH-5125,SBY,1838000,2500.0
TRX-205069,22-05-2026,N-11307,atm,MCH-5019,Surabaya,14453000,
TRX-205070,15-05-2026,N-11322,bifast,MCH-5179,Jakarta Selatan,4963000,6500.0
TRX-205071,15-06-2026,N-11208,QRIS,MCH-5130,Bandung,4417000,
TRX-205072,31-05-2026,N-11313,bifast,MCH-5028,Jakarta,396000,6500.0
TRX-205073,20-05-2026,N-11032,LIVIN,,Jakarta Selatan,13885000,0.0
TRX-205074,29-06-2026,N-11269,LIVIN,MCH-5112,Bandung,133000,0.0
TRX-205075,11-06-2026,N-10895,LIVIN,MCH-5132,Jakarta Selatan,12094000,0.0
TRX-205076,23-05-2026,N-11440,ATM_LINK,,Jakarta Selatan,18632000,
TRX-205077,03-06-2026,N-11466,atm,MCH-5177,Bandung,4789000,2500.0
TRX-205078,05-06-2026,N-11414,ATM,,JKT,6058000,6500.0
TRX-205079,08-06-2026,N-10872,BI_FAST,,BDG,7825000,6500.0
TRX-205080,09-05-2026,N-11050,BI_FAST,MCH-5164,,9369000,2500.0
TRX-205081,08-05-2026,N-11467,livin,MCH-5040,Bandung,5629000,
TRX-205082,12-06-2026,N-11138,ATM,MCH-5194,BDG,9429000,2500.0
TRX-205083,15-06-2026,N-10803,bifast,MCH-5170,Jakarta,8912000,6500.0
TRX-205084,02-06-2026,N-11228,LIVIN,,Jakarta Selatan,15122000,0.0
TRX-205085,21-06-2026,N-11172,QRIS,,Jakarta Selatan,12893000,0.0
TRX-205086,05-06-2026,N-11207,atm,MCH-5120,SBY,2171000,0.0
TRX-205087,20-05-2026,N-11308,bifast,,Bandung,4944000,0.0
TRX-205088,13-06-2026,N-11052,BI_FAST,,SBY,17715000,6500.0
TRX-205089,26-06-2026,N-10640,livin,MCH-5188,JKT,3512000,6500.0
TRX-205090,04-05-2026,N-11292,LIVIN,MCH-5020,BDG,15161000,6500.0
TRX-205091,08-05-2026,N-10435,ATM_LINK,MCH-5129,Surabaya,5842000,2500.0
TRX-205092,18-05-2026,N-10596,ATM,MCH-5171,Jakarta,4862000,2500.0
TRX-205093,13-06-2026,N-11430,ATM,MCH-5048,Bandung,2452000,0.0
TRX-205094,30-06-2026,N-11341,atm,MCH-5199,Bandung,4394000,2500.0
TRX-205095,22-06-2026,N-11309,atm,MCH-5124,SBY,3634000,6500.0
TRX-205096,28-06-2026,N-11234,ATM_LINK,,Jakarta Selatan,13946000,6500.0
TRX-205097,08-06-2026,N-11410,bifast,MCH-5186,Jakarta Selatan,12839000,6500.0
TRX-205098,24-06-2026,N-11025,BI_FAST,MCH-5148,,14312000,2500.0
TRX-205099,05-06-2026,N-11180,livin,MCH-5140,Bandung,11119000,
TRX-205100,17-05-2026,N-11482,livin,MCH-5145,,19223000,
TRX-205101,09-06-2026,N-11407,atm,MCH-5166,BDG,7532000,0.0
TRX-205102,14-05-2026,N-11154,atm,MCH-5092,Surabaya,2570000,
TRX-205103,27-05-2026,N-11214,BI_FAST,MCH-5044,Jakarta,17777000,
TRX-205104,26-06-2026,N-10753,QRIS,,BDG,11311000,6500.0
TRX-205105,05-06-2026,N-11079,ATM,MCH-5163,Bandung,19628000,0.0
TRX-205106,28-05-2026,N-11289,ATM_LINK,MCH-5128,Jakarta Selatan,9983000,
TRX-205107,04-05-2026,N-11219,QRIS,,BDG,3591000,0.0
TRX-205108,04-05-2026,N-11270,atm,MCH-5089,JKT,11466000,6500.0
TRX-205109,14-06-2026,N-11104,ATM_LINK,,Jakarta Selatan,10227000,0.0
TRX-205110,12-05-2026,N-10078,livin,MCH-5069,Jakarta,14111000,2500.0
TRX-205111,17-05-2026,N-11207,ATM_LINK,,SBY,2612000,2500.0
TRX-205112,20-05-2026,N-11370,bifast,,,13652000,0.0
TRX-205113,25-05-2026,N-11495,livin,,Jakarta,500000,
TRX-205114,27-05-2026,N-11181,livin,MCH-5198,BDG,14624000,
TRX-205115,12-06-2026,N-10838,BI_FAST,MCH-5152,Jakarta,3548000,6500.0
TRX-205116,24-06-2026,N-11034,QRIS,MCH-5146,JKT,14302000,2500.0
TRX-205117,19-05-2026,N-11104,ATM_LINK,MCH-5041,Jakarta Selatan,6198000,0.0
TRX-205118,09-05-2026,N-11222,ATM_LINK,MCH-5069,Surabaya,9711000,6500.0
TRX-205119,24-06-2026,N-11009,BI_FAST,,Bandung,1350000,
TRX-205120,06-05-2026,N-11425,livin,MCH-5106,SBY,641000,0.0
TRX-205121,09-06-2026,N-11325,livin,MCH-5135,BDG,12273000,6500.0
TRX-205122,17-05-2026,N-11314,livin,MCH-5114,Jakarta,8685000,2500.0
TRX-205123,01-05-2026,N-11497,livin,MCH-5127,JKT,14862000,6500.0
TRX-205124,23-05-2026,N-11164,livin,MCH-5106,Bandung,5799000,6500.0
TRX-205125,04-05-2026,N-11152,BI_FAST,MCH-5098,SBY,765000,2500.0
TRX-205126,31-05-2026,N-11141,bifast,MCH-5128,BDG,9310000,2500.0
TRX-205127,28-05-2026,N-11008,QRIS,MCH-5148,SBY,7320000,0.0
TRX-205128,29-05-2026,N-11325,QRIS,MCH-5194,Jakarta Selatan,402000,2500.0
TRX-205129,01-05-2026,N-11195,livin,,JKT,8795000,
TRX-205130,02-06-2026,N-10545,bifast,MCH-5153,Bandung,18978000,0.0
TRX-205131,07-06-2026,N-11159,livin,MCH-5116,SBY,12426000,
TRX-205132,31-05-2026,N-11012,atm,,BDG,19292000,
TRX-205133,05-05-2026,N-11227,QRIS,MCH-5003,Bandung,9597000,2500.0
TRX-205134,16-06-2026,N-11201,LIVIN,MCH-5054,JKT,11552000,6500.0
TRX-205135,21-05-2026,N-11409,atm,MCH-5101,SBY,6269000,0.0
TRX-205136,04-05-2026,N-11103,ATM,MCH-5118,BDG,7134000,0.0
TRX-205137,02-05-2026,N-11403,QRIS,MCH-5100,Jakarta Selatan,10512000,2500.0
TRX-205138,27-06-2026,N-10121,bifast,MCH-5198,SBY,18450000,0.0
TRX-205139,02-05-2026,N-11051,ATM_LINK,MCH-5158,Jakarta,7067000,0.0
TRX-205140,22-05-2026,N-11030,bifast,MCH-5136,Surabaya,10638000,0.0
TRX-205141,16-05-2026,N-11402,livin,MCH-5010,JKT,13339000,2500.0
TRX-205142,14-06-2026,N-11397,BI_FAST,MCH-5170,,14441000,2500.0
TRX-205143,26-06-2026,N-11010,LIVIN,MCH-5039,SBY,16601000,6500.0
TRX-205144,28-06-2026,N-11045,QRIS,MCH-5028,Bandung,529000,
TRX-205145,28-06-2026,N-11079,atm,,Jakarta Selatan,1739000,
TRX-205146,27-05-2026,N-10359,ATM_LINK,MCH-5067,BDG,15178000,0.0
TRX-205147,19-05-2026,N-11128,livin,MCH-5041,,19875000,6500.0
TRX-205148,17-05-2026,N-11472,LIVIN,MCH-5191,Surabaya,16127000,2500.0
TRX-205149,25-06-2026,N-11479,atm,MCH-5200,Surabaya,11932000,0.0
TRX-205150,25-06-2026,N-11085,BI_FAST,MCH-5130,,9318000,2500.0
TRX-205151,28-05-2026,N-11343,ATM,MCH-5048,BDG,19095000,6500.0
TRX-205152,27-05-2026,N-11465,bifast,MCH-5100,BDG,12150000,6500.0
TRX-205153,21-06-2026,N-11114,QRIS,,Jakarta,10412000,0.0
TRX-205154,19-05-2026,N-11432,atm,MCH-5020,Bandung,18671000,2500.0
TRX-205155,27-06-2026,N-11094,bifast,MCH-5010,JKT,5938000,0.0
TRX-205156,08-05-2026,N-11287,BI_FAST,MCH-5109,Surabaya,17263000,6500.0
TRX-205157,20-06-2026,N-10934,ATM,MCH-5194,JKT,5303000,6500.0
TRX-205158,05-06-2026,N-10057,livin,,Jakarta,18729000,0.0
TRX-205159,06-05-2026,N-10640,bifast,MCH-5156,,14631000,
TRX-205160,14-05-2026,N-11424,atm,MCH-5176,Bandung,4736000,0.0
TRX-205161,16-05-2026,N-11465,atm,,,5631000,
TRX-205162,21-05-2026,N-11148,BI_FAST,,SBY,13062000,0.0
TRX-205163,20-06-2026,N-11164,ATM_LINK,MCH-5101,,13064000,0.0
TRX-205164,13-05-2026,N-10078,livin,,Surabaya,18600000,6500.0
TRX-205165,28-05-2026,N-11037,LIVIN,,Jakarta,10987000,0.0
TRX-205166,02-06-2026,N-11211,LIVIN,MCH-5117,Jakarta,16372000,2500.0
TRX-205167,18-06-2026,N-11213,ATM,MCH-5153,BDG,14597000,6500.0
TRX-205168,18-06-2026,N-11478,atm,,JKT,7071000,0.0
TRX-205169,08-06-2026,N-10469,QRIS,MCH-5092,BDG,11667000,0.0
TRX-205170,16-05-2026,N-11215,QRIS,MCH-5146,Surabaya,9141000,2500.0
TRX-205171,30-06-2026,N-11063,atm,MCH-5188,Bandung,18971000,6500.0
TRX-205172,30-05-2026,N-11021,QRIS,,Jakarta,15166000,2500.0
TRX-205173,25-06-2026,N-11015,LIVIN,MCH-5133,Jakarta Selatan,16159000,
TRX-205174,07-05-2026,N-11491,ATM_LINK,MCH-5048,BDG,11469000,
TRX-205175,21-06-2026,N-11113,ATM_LINK,MCH-5163,Surabaya,19166000,
TRX-205176,22-06-2026,N-11248,LIVIN,MCH-5188,JKT,2758000,0.0
TRX-205177,23-05-2026,N-11378,QRIS,MCH-5028,Jakarta Selatan,19510000,
TRX-205178,22-05-2026,N-10250,ATM_LINK,MCH-5077,Jakarta,969000,6500.0
TRX-205179,05-06-2026,N-11042,atm,MCH-5137,SBY,14332000,0.0
TRX-205180,31-05-2026,N-10872,bifast,,Surabaya,10727000,2500.0
TRX-205181,05-06-2026,N-11037,BI_FAST,MCH-5119,Bandung,5300000,6500.0
TRX-205182,19-05-2026,N-10250,QRIS,MCH-5147,SBY,12962000,
TRX-205183,18-05-2026,N-11229,bifast,MCH-5082,BDG,11552000,6500.0
TRX-205184,19-05-2026,N-11442,LIVIN,MCH-5028,SBY,15090000,6500.0
TRX-205185,10-06-2026,N-11162,BI_FAST,MCH-5015,SBY,12101000,2500.0
TRX-205186,10-06-2026,N-10640,ATM,MCH-5199,SBY,16772000,0.0
TRX-205187,04-06-2026,N-11448,LIVIN,MCH-5161,SBY,18005000,0.0
TRX-205188,02-06-2026,N-11055,LIVIN,,JKT,3288000,0.0
TRX-205189,24-05-2026,N-11253,LIVIN,,SBY,18551000,0.0
TRX-205190,06-06-2026,N-11219,atm,MCH-5191,SBY,1464000,6500.0
TRX-205191,01-05-2026,N-11152,ATM_LINK,MCH-5010,Surabaya,16560000,2500.0
TRX-205192,13-06-2026,N-11422,QRIS,,BDG,10608000,
TRX-205193,02-06-2026,N-11287,ATM_LINK,MCH-5070,JKT,904000,2500.0
TRX-205194,19-06-2026,N-11144,LIVIN,MCH-5195,SBY,2594000,0.0
TRX-205195,19-06-2026,N-10250,QRIS,MCH-5110,Jakarta Selatan,19118000,2500.0
TRX-205196,13-05-2026,N-11137,BI_FAST,MCH-5104,Jakarta Selatan,7707000,
TRX-205197,27-05-2026,N-11076,bifast,MCH-5197,SBY,16870000,6500.0
TRX-205198,10-06-2026,N-11040,ATM_LINK,MCH-5190,Surabaya,1275000,0.0
TRX-205199,08-05-2026,N-11279,LIVIN,MCH-5138,Bandung,19626000,2500.0
TRX-205200,17-05-2026,N-11012,LIVIN,MCH-5116,SBY,6685000,6500.0
TRX-205201,11-06-2026,N-10327,BI_FAST,MCH-5105,Surabaya,10258000,2500.0
TRX-205202,31-05-2026,N-11253,BI_FAST,MCH-5075,Surabaya,19307000,6500.0
TRX-205203,29-05-2026,N-10357,atm,MCH-5089,BDG,12101000,6500.0
TRX-205204,20-06-2026,N-10088,ATM,,JKT,6055000,2500.0
TRX-205205,21-06-2026,N-11138,livin,MCH-5069,Jakarta Selatan,10796000,6500.0
TRX-205206,18-06-2026,N-11369,ATM_LINK,MCH-5112,Jakarta,2969000,2500.0
TRX-205207,17-05-2026,N-11032,ATM_LINK,,Jakarta Selatan,11049000,0.0
TRX-205208,29-06-2026,N-11133,ATM_LINK,MCH-5110,Bandung,11609000,0.0
TRX-205209,26-05-2026,N-11265,BI_FAST,MCH-5041,SBY,18001000,6500.0
TRX-205210,30-05-2026,N-11147,ATM_LINK,,Bandung,7331000,0.0
TRX-205211,19-06-2026,N-11443,LIVIN,MCH-5094,Jakarta Selatan,19101000,0.0
TRX-205212,10-05-2026,N-11182,bifast,MCH-5194,,8624000,2500.0
TRX-205213,04-06-2026,N-11034,atm,MCH-5130,Bandung,6416000,2500.0
TRX-205214,11-05-2026,N-11492,livin,MCH-5036,Surabaya,19112000,6500.0
TRX-205215,28-05-2026,N-11261,atm,MCH-5162,Bandung,7748000,6500.0
TRX-205216,06-05-2026,N-11249,atm,MCH-5123,BDG,929000,0.0
TRX-205217,11-05-2026,N-11439,BI_FAST,MCH-5143,BDG,10384000,6500.0
TRX-205218,01-05-2026,N-11426,QRIS,MCH-5171,Surabaya,4666000,
TRX-205219,30-06-2026,N-11408,atm,MCH-5170,Bandung,4343000,2500.0
TRX-205220,11-06-2026,N-11048,atm,MCH-5189,,3053000,
TRX-205221,15-06-2026,N-10768,LIVIN,MCH-5054,Jakarta,7576000,
TRX-205222,05-06-2026,N-11074,QRIS,MCH-5187,JKT,10643000,0.0
TRX-205223,21-05-2026,N-11312,ATM_LINK,MCH-5077,,14374000,6500.0
TRX-205224,23-05-2026,N-11329,LIVIN,MCH-5040,,3111000,6500.0
TRX-205225,24-05-2026,N-10960,ATM,MCH-5088,Bandung,3611000,6500.0
TRX-205226,10-05-2026,N-11397,QRIS,MCH-5145,Jakarta Selatan,5714000,6500.0
TRX-205227,23-06-2026,N-10011,ATM,MCH-5084,SBY,6871000,
TRX-205228,20-06-2026,N-11112,atm,MCH-5167,BDG,7931000,2500.0
TRX-205229,08-06-2026,N-10803,ATM,MCH-5124,Surabaya,8599000,2500.0
TRX-205230,14-06-2026,N-11150,livin,,Surabaya,18221000,2500.0
TRX-205231,23-06-2026,N-11093,atm,MCH-5128,JKT,13953000,0.0
TRX-205232,03-05-2026,N-11220,bifast,MCH-5104,JKT,12760000,6500.0
TRX-205233,07-05-2026,N-11319,ATM_LINK,,JKT,16726000,2500.0
TRX-205234,13-05-2026,N-11458,livin,MCH-5192,Jakarta Selatan,2029000,6500.0
TRX-205235,06-06-2026,N-11206,ATM_LINK,MCH-5070,JKT,10691000,6500.0
TRX-205236,16-05-2026,N-11297,ATM,,Bandung,4189000,6500.0
TRX-205237,11-05-2026,N-11031,atm,MCH-5182,Jakarta,1658000,6500.0
TRX-205238,30-05-2026,N-11477,BI_FAST,MCH-5140,SBY,6495000,6500.0
TRX-205239,22-06-2026,N-11429,BI_FAST,MCH-5142,SBY,11039000,6500.0
TRX-205240,02-05-2026,N-11491,BI_FAST,MCH-5111,Jakarta,9775000,2500.0
TRX-205241,21-05-2026,N-11306,atm,MCH-5191,SBY,1568000,2500.0
TRX-205242,17-05-2026,N-11408,atm,,SBY,18717000,2500.0
TRX-205243,26-05-2026,N-11100,ATM,MCH-5154,SBY,17268000,6500.0
TRX-205244,22-05-2026,N-11468,BI_FAST,MCH-5119,Bandung,9043000,
TRX-205245,12-05-2026,N-11023,QRIS,MCH-5199,,2858000,0.0
TRX-205246,14-06-2026,N-11306,livin,MCH-5006,Jakarta Selatan,2784000,2500.0
TRX-205247,10-05-2026,N-11248,QRIS,,SBY,7377000,6500.0
TRX-205248,04-06-2026,N-10011,bifast,MCH-5140,Jakarta,9610000,2500.0
TRX-205249,01-05-2026,N-11011,LIVIN,MCH-5108,Bandung,14060000,0.0
TRX-205250,28-06-2026,N-11068,LIVIN,MCH-5142,,15253000,0.0
TRX-205251,15-06-2026,N-10649,BI_FAST,MCH-5100,,19788000,
TRX-205252,11-06-2026,N-10519,LIVIN,MCH-5065,Surabaya,16094000,2500.0
TRX-205253,01-06-2026,N-11033,ATM_LINK,,Surabaya,5969000,6500.0
TRX-205254,20-06-2026,N-11447,QRIS,MCH-5149,JKT,13453000,2500.0
TRX-205255,17-06-2026,N-11094,bifast,MCH-5143,Surabaya,12503000,
TRX-205256,09-06-2026,N-11022,atm,MCH-5118,Jakarta,3945000,2500.0
TRX-205257,21-06-2026,N-11253,ATM,,Jakarta,9527000,0.0
TRX-205258,27-06-2026,N-11275,QRIS,MCH-5089,JKT,6349000,0.0
TRX-205259,05-06-2026,N-11343,livin,MCH-5115,SBY,3707000,6500.0
TRX-205260,24-05-2026,N-10919,bifast,MCH-5136,Bandung,3116000,6500.0
TRX-205261,13-05-2026,N-10867,BI_FAST,MCH-5068,Bandung,17914000,6500.0
TRX-205262,27-05-2026,N-11138,QRIS,,Jakarta,11157000,6500.0
TRX-205263,10-06-2026,N-10325,BI_FAST,MCH-5040,Surabaya,2502000,0.0
TRX-205264,25-06-2026,N-10885,atm,MCH-5111,,19828000,
TRX-205265,18-06-2026,N-10203,ATM_LINK,MCH-5117,JKT,2410000,6500.0
TRX-205266,01-05-2026,N-11214,BI_FAST,MCH-5172,BDG,8111000,0.0
TRX-205267,29-06-2026,N-11120,LIVIN,MCH-5070,,4859000,0.0
TRX-205268,18-05-2026,N-11347,QRIS,MCH-5115,Jakarta Selatan,4833000,2500.0
TRX-205269,04-06-2026,N-11381,livin,MCH-5189,SBY,8673000,2500.0
TRX-205270,20-06-2026,N-11462,ATM,MCH-5147,Surabaya,10495000,0.0
TRX-205271,21-06-2026,N-11352,QRIS,MCH-5186,BDG,16787000,0.0
TRX-205272,21-05-2026,N-11285,ATM,MCH-5025,Jakarta Selatan,3511000,6500.0
TRX-205273,06-06-2026,N-10488,livin,MCH-5035,JKT,1419000,2500.0
TRX-205274,04-05-2026,N-11301,bifast,,Bandung,5778000,6500.0
TRX-205275,03-06-2026,N-11096,livin,MCH-5175,Bandung,5271000,6500.0
TRX-205276,21-05-2026,N-11438,atm,MCH-5159,BDG,13399000,2500.0
TRX-205277,21-06-2026,N-11095,ATM,MCH-5180,BDG,5304000,
TRX-205278,13-06-2026,N-11427,bifast,MCH-5117,Jakarta,15922000,
TRX-205279,02-06-2026,N-10573,BI_FAST,MCH-5142,SBY,17329000,6500.0
TRX-205280,05-06-2026,N-11104,bifast,MCH-5144,,12373000,6500.0
TRX-205281,04-05-2026,N-11157,LIVIN,MCH-5169,SBY,5658000,2500.0
TRX-205282,23-06-2026,N-11428,QRIS,MCH-5010,Bandung,13038000,2500.0
TRX-205283,18-05-2026,N-10186,QRIS,MCH-5100,,16660000,6500.0
TRX-205284,04-05-2026,N-11034,atm,,Jakarta Selatan,14324000,
TRX-205285,22-05-2026,N-11458,ATM,MCH-5142,BDG,12159000,2500.0
TRX-205286,12-05-2026,N-11036,LIVIN,MCH-5015,,13055000,6500.0
TRX-205287,17-05-2026,N-10688,LIVIN,MCH-5069,BDG,5599000,2500.0
TRX-205288,27-05-2026,N-11102,BI_FAST,MCH-5195,Jakarta,14042000,
TRX-205289,28-05-2026,N-11187,bifast,MCH-5054,Jakarta Selatan,14664000,2500.0
TRX-205290,14-05-2026,N-11443,livin,,JKT,3386000,
TRX-205291,14-06-2026,N-11332,BI_FAST,,BDG,8991000,2500.0
TRX-205292,07-06-2026,N-11106,LIVIN,MCH-5159,Bandung,10859000,
TRX-205293,22-05-2026,N-11122,QRIS,,JKT,142000,2500.0
TRX-205294,24-06-2026,N-11192,BI_FAST,MCH-5149,Jakarta,11947000,0.0
TRX-205295,19-06-2026,N-11362,LIVIN,,Surabaya,7929000,
TRX-205296,14-05-2026,N-11167,QRIS,MCH-5012,Bandung,12669000,0.0
TRX-205297,07-05-2026,N-11363,bifast,MCH-5133,JKT,12408000,2500.0
TRX-205298,24-05-2026,N-11079,BI_FAST,,JKT,574000,6500.0
TRX-205299,07-05-2026,N-10449,ATM_LINK,MCH-5028,Surabaya,18883000,6500.0
TRX-205300,18-05-2026,N-10254,ATM_LINK,MCH-5029,JKT,7415000,2500.0
TRX-205301,14-06-2026,N-11149,bifast,MCH-5073,SBY,12118000,0.0
TRX-205302,20-06-2026,N-11394,BI_FAST,MCH-5028,Bandung,11601000,2500.0
TRX-205303,25-05-2026,N-11388,LIVIN,MCH-5200,JKT,8111000,
TRX-205304,25-05-2026,N-10327,livin,MCH-5073,BDG,18324000,0.0
TRX-205305,03-05-2026,N-11368,BI_FAST,MCH-5191,Bandung,1608000,6500.0
TRX-205306,28-06-2026,N-11390,atm,MCH-5066,Bandung,821000,2500.0
TRX-205307,21-06-2026,N-11496,atm,MCH-5012,Jakarta Selatan,18088000,2500.0
TRX-205308,18-05-2026,N-11414,BI_FAST,MCH-5185,Jakarta,18036000,2500.0
TRX-205309,06-05-2026,N-11296,BI_FAST,MCH-5098,,8710000,6500.0
TRX-205310,02-06-2026,N-11320,livin,MCH-5102,Bandung,3922000,
TRX-205311,07-05-2026,N-11400,BI_FAST,MCH-5142,BDG,6629000,2500.0
TRX-205312,06-05-2026,N-11076,ATM,,,10241000,
TRX-205313,06-05-2026,N-11494,livin,MCH-5029,,18508000,
TRX-205314,19-06-2026,N-11127,atm,MCH-5015,SBY,16858000,6500.0
TRX-205315,11-06-2026,N-11211,ATM,MCH-5182,SBY,7310000,6500.0
TRX-205316,13-06-2026,N-11055,ATM_LINK,,Jakarta,19911000,6500.0
TRX-205317,14-05-2026,N-11288,bifast,MCH-5176,Jakarta Selatan,1024000,0.0
TRX-205318,16-05-2026,N-11463,LIVIN,MCH-5148,Jakarta,3058000,0.0
TRX-205319,11-06-2026,N-11226,ATM,,Bandung,9825000,6500.0
TRX-205320,05-05-2026,N-11117,livin,MCH-5177,Jakarta,12129000,6500.0
TRX-205321,19-05-2026,N-11343,bifast,MCH-5134,SBY,4481000,2500.0
TRX-205322,02-06-2026,N-11310,ATM,MCH-5136,Surabaya,2154000,0.0
TRX-205323,08-05-2026,N-10573,livin,MCH-5178,Surabaya,9920000,0.0
TRX-205324,02-06-2026,N-11329,ATM_LINK,MCH-5184,Jakarta Selatan,5070000,
TRX-205325,26-06-2026,N-11233,ATM_LINK,,SBY,15994000,
