trx_id;tgl_transaksi;nasabah_code;channel;merchant_code;kota;nominal;biaya_admin
TRX-297414;20-08-2028;N-13863;livin;MCH-5450;BDG;6.931.431;6500
TRX-298869;01-08-2028;N-15894;livin;MCH-5467;Padang;6.356.293;0
TRX-301442;10-06-2028;N-11689;ATM_LINK;MCH-5250;Jayapura;9.351.713;2500
TRX-295653;01-06-2028;N-10089;livin;MCH-5451;Bandung;5.163.304;0
TRX-304544;18-06-2028;N-16805;LIVIN;MCH-5363;Yogyakarta;43.786;6500
TRX-297692;26-07-2028;N-15997;bifast;MCH-5963;Semarang;5.210.439;6500
TRX-295505;17-06-2028;N-11093;bifast;MCH-5927;Jakarta Selatan;8.969.100;6500
TRX-300908;30-05-2028;N-12638;livin;MCH-5304;Makassar;3.524.508;0
TRX-295355;24-06-2028;N-15452;ATM;MCH-5268;Pekanbaru;5.319.623;0
TRX-300993;04-07-2028;N-18002;ATM;MCH-5073;Yogyakarta;7.023.699;6500
TRX-299528;03-07-2028;N-13742;ATM_LINK;MCH-5139;Palembang;6.554.342;6500
TRX-302982;23-06-2028;N-13551;BI_FAST;MCH-5916;Makassar;8.790.118;2500
TRX-299472;18-06-2028;N-14431;QRIS;MCH-5924;Jayapura;8.549.641,14;2500
TRX-297064;18-08-2028;N-20093;BI_FAST;MCH-5206;Makassar;3.567.583,47;6500
TRX-300778;20-08-2028;N-12412;bifast;MCH-5935;Semarang;2.685.718;
TRX-303373;19-06-2028;N-16785;qris;MCH-5157;Denpasar;4.384.183;6500
TRX-297932;10-07-2028;N-16498;bifast;MCH-5991;SBY;2.243.068,28;2500
TRX-296536;04-06-2028;N-18941;bifast;MCH-5942;Semarang;6.828.062;2500
TRX-302749;18-06-2028;N-10519;bifast;MCH-5973;Makassar;6.675.701;0
TRX-300529;05-08-2028;N-16429;ATM_LINK;MCH-5713;BDG;6.919.915;2500
TRX-304890;17-08-2028;N-19462;BI_FAST;MCH-5807;Yogyakarta;5.150.808,55;2500
TRX-300620;31-07-2028;N-18984;QRIS;MCH-5643;Jayapura;106.692;2500
TRX-301963;19-07-2028;N-16871;QRIS;MCH-5293;Jakarta Selatan;6.742.250;6500
TRX-298865;18-06-2028;N-17841;LIVIN;MCH-5459;Manado;7.944.463;
TRX-296030;28-07-2028;N-15627;bifast;MCH-5838;Jkt Sel;8.867.734;0
TRX-303876;15-06-2028;N-19382;BI_FAST;MCH-5768;Balikpapan;4.644.698;0
TRX-298937;28-06-2028;N-18126;BIFAST;MCH-5832;BDG;9.487.693;0
TRX-300624;18-08-2028;N-19655;;MCH-5485;Yogyakarta;2.869.529;
TRX-304509;15-08-2028;N-18819;LIVIN;MCH-6032;Surabaya;3.587.792;0
TRX-302933;12-07-2028;N-13469;qris;MCH-5511;Bandung;5.017.673;
TRX-297689;31-05-2028;N-10068;LIVIN;MCH-5875;Jakarta Selatan;8.849.141,34;6500
TRX-299641;20-08-2028;N-18058;BIFAST;MCH-5257;Yogyakarta;7.496.643;0
TRX-298588;25-06-2028;N-20338;qris;MCH-5719;Balikpapan;1.762.154,78;6500
TRX-299960;12-07-2028;N-13763;bifast;MCH-6073;Balikpapan;9.671.979;2500
TRX-298434;16-08-2028;N-11233;qris;MCH-5045;Denpasar;7.365.553;0
TRX-302370;06-07-2028;N-18374;LIVIN;MCH-5275;Medan;2.291.207;2500
TRX-296441;20-08-2028;N-19619;BIFAST;MCH-5221;Bandung;9.931.642;0
TRX-298030;19-08-2028;N-12685;bifast;MCH-5207;Manado;7.826.205,95;6500
TRX-295127;05-06-2028;N-17837;livin;MCH-5111;SBY;4.326.653,19;0
TRX-299827;16-07-2028;N-13203;bifast;MCH-6007;Medan;3.554.234;2500
TRX-303220;20-08-2028;N-10432;livin;MCH-5536;Jakarta Selatan;8.431.647;2500
TRX-297789;12-08-2028;N-10205;bifast;MCH-6055;Pekanbaru;6.626.063;6500
TRX-298789;30-05-2028;N-17929;;MCH-5056;Yogyakarta;3.575.677,55;0
TRX-300567;27-07-2028;N-10862;BI_FAST;MCH-5929;Banjarmasin;8.161.265;2500
TRX-303031;16-07-2028;N-15969;LIVIN;MCH-5115;Semarang;-5.275.630;2500
TRX-304758;05-06-2028;N-16399;LIVIN;MCH-5706;Denpasar;3.502.541;6500
TRX-297827;23-08-2028;N-20363;qris;MCH-6071;Pontianak;235.180;2500
TRX-301650;17-08-2028;N-13947;BIFAST;MCH-5123;Makassar;5.731.597;2500
TRX-304390;03-07-2028;N-16145;bifast;MCH-5686;Jayapura;1.660.457;0
TRX-301605;24-07-2028;N-18990;BIFAST;MCH-5016;Jkt Sel;3.138.601;6500
TRX-295595;13-08-2028;N-13111;ATM;MCH-5291;Pekanbaru;7.427.184;0
TRX-300911;31-07-2028;N-20658;ATM_LINK;MCH-5910;Palembang;8.232.876;0
TRX-301019;05-06-2028;N-17296;ATM_LINK;MCH-5754;Makassar;7.325.237;0
TRX-302393;23-07-2028;N-20797;ATM_LINK;MCH-5703;Medan;8.723.140;6500
TRX-304114;17-08-2028;N-19436;qris;MCH-5166;Semarang;159.982;6500
TRX-297625;03-07-2028;N-15724;bifast;MCH-5401;Jkt Sel;906.325;2500
TRX-302689;03-07-2028;N-14871;ATM;MCH-5943;Pontianak;7.751.985,73;2500
TRX-295665;23-06-2028;N-15347;LIVIN;MCH-5124;Jayapura;6.785.963,36;2500
TRX-297817;31-05-2028;N-19880;bifast;MCH-5482;Bandung;367.116;0
TRX-303202;02-06-2028;N-14452;livin;MCH-5937;BDG;797.259;0
TRX-301143;17-06-2028;N-15842;ATM;MCH-5876;Denpasar;7.594.336;2500
TRX-303760;12-07-2028;N-12725;bifast;MCH-6082;Jakarta Selatan;2.678.629;2500
TRX-302847;11-07-2028;N-12478;BIFAST;MCH-6059;Jkt Sel;9.345.416;2500
TRX-301999;11-08-2028;N-17525;QRIS;MCH-6041;Semarang;9.681.516;2500
TRX-304307;08-06-2028;N-13347;ATM;MCH-5937;Jakarta Selatan;8.951.300,47;0
TRX-303966;02-07-2028;N-10202;LIVIN;MCH-5652;Jayapura;7.594.792;2500
TRX-295302;18-08-2028;N-19023;BIFAST;MCH-5011;Manado;6.241.284,48;0
TRX-301686;11-06-2028;N-12372;BIFAST;MCH-5040;Palembang;6.367.774;0
TRX-304140;09-06-2028;N-13890;QRIS;MCH-5606;Manado;187.806;6500
TRX-300747;15-07-2028;N-20937;BI_FAST;MCH-5310;Makassar;5.562.361;0
TRX-297104;11-06-2028;N-15339;qris;MCH-5722;SBY;8.432.041;0
TRX-299740;04-08-2028;N-17614;qris;MCH-5851;Yogyakarta;8.766.070;2500
TRX-295964;27-06-2028;N-20515;ATM;MCH-5931;Pontianak;7.504.714;0
TRX-300527;31-07-2028;N-17053;qris;MCH-5785;BDG;5.540.316;0
TRX-302123;02-08-2028;N-12099;ATM;MCH-5513;Jayapura;6.177.491;2500
TRX-302404;21-08-2028;N-13937;ATM;MCH-5023;SBY;8.082.112;
TRX-301408;05-08-2028;N-20631;ATM;MCH-6053;Pontianak;1.197.057,73;6500
TRX-303097;23-06-2028;N-19697;bifast;MCH-5462;;3.102.069;2500
TRX-303390;22-06-2028;N-10148;ATM;MCH-5488;Banjarmasin;6.187.282;6500
TRX-295494;05-06-2028;N-13451;LIVIN;MCH-5316;Jayapura;8.796.010;0
TRX-301324;13-06-2028;N-10894;ATM;MCH-5667;Yogyakarta;2.076.604,22;2500
TRX-301325;16-06-2028;N-16929;qris;MCH-5806;Bandung;2.192.310;2500
TRX-301015;03-06-2028;N-20121;bifast;MCH-5363;Denpasar;8.020.977;6500
TRX-297409;25-06-2028;N-13463;bifast;MCH-5323;Yogyakarta;3.398.245;2500
TRX-296841;04-08-2028;N-18883;ATM;MCH-5361;Pontianak;3.549.628;0
TRX-301455;28-07-2028;N-13312;bifast;MCH-5003;Palembang;5.399.153,49;6500
TRX-302256;16-07-2028;N-14778;qris;MCH-5447;Jkt Sel;9.265.810,34;2500
TRX-303371;10-06-2028;N-14394;QRIS;MCH-5124;Medan;6.667.782;0
TRX-302842;01-06-2028;N-20111;bifast;MCH-6028;Balikpapan;9.403.827;2500
TRX-304490;15-06-2028;N-17334;livin;MCH-5469;Bandung;6.760.648,37;0
TRX-299930;03-07-2028;N-15063;ATM_LINK;MCH-5044;Pekanbaru;5.967.273,06;2500
TRX-301628;29-06-2028;N-17308;ATM;MCH-5531;Jkt Sel;7.339.629;0
TRX-298282;28-07-2028;N-15572;BI_FAST;MCH-5585;Jkt Sel;7.364.336;2500
TRX-304395;12-07-2028;N-14732;livin;MCH-5555;Pekanbaru;2.749.868;0
TRX-304285;27-07-2028;N-20811;qris;MCH-5013;Padang;9.270.326;
TRX-304528;09-06-2028;N-14613;ATM;MCH-5779;SBY;4.807.907;0
TRX-302000;18-06-2028;N-13836;BIFAST;MCH-5888;Jakarta Selatan;4.217.875;2500
TRX-301390;04-07-2028;N-10958;livin;MCH-5131;Medan;1.141.349;
TRX-295353;29-06-2028;N-18027;ATM;MCH-5328;Manado;7.482.559;0
TRX-303471;03-07-2028;N-20513;LIVIN;MCH-5320;Padang;9.380.551;0
TRX-303200;31-07-2028;N-16962;livin;MCH-5189;Jayapura;3.572.648;0
TRX-303795;09-06-2028;N-11968;ATM_LINK;MCH-5268;Denpasar;6.419.794;2500
TRX-304606;22-08-2028;N-16503;ATM_LINK;MCH-5952;Padang;8.628.904;6500
TRX-304013;13-06-2028;N-15710;qris;MCH-6007;Palembang;1.230.282;2500
TRX-295788;13-07-2028;N-20182;QRIS;MCH-5927;Palembang;9.396.483;2500
TRX-300410;13-06-2028;N-13517;bifast;MCH-5208;Manado;5.415.699,96;2500
TRX-298241;04-07-2028;N-16311;LIVIN;MCH-5953;Surabaya;6.674.667;6500
TRX-295023;31-07-2028;N-11235;livin;MCH-5056;Surabaya;3.349.314;6500
TRX-297101;04-06-2028;N-14903;livin;;Banjarmasin;1.609.994;6500
TRX-298990;30-06-2028;N-14013;qris;MCH-5303;Yogyakarta;7.407.795;2500
TRX-296239;22-06-2028;N-20966;BI_FAST;MCH-5692;Makassar;6.828.892;2500
TRX-297867;11-06-2028;N-17917;BIFAST;MCH-6081;Padang;2.619.158,23;6500
TRX-297941;13-06-2028;N-17279;bifast;MCH-5378;BDG;9.768.466;6500
TRX-296180;26-07-2028;N-19622;QRIS;MCH-5839;Jakarta Selatan;2.980.135;0
TRX-300421;12-08-2028;N-14572;ATM_LINK;MCH-5452;Jayapura;3.811.855;6500
TRX-300123;09-07-2028;N-16602;LIVIN;MCH-5501;Balikpapan;4.854.431;2500
TRX-300051;25-06-2028;N-15463;qris;MCH-6003;BDG;1.000.898,66;
TRX-296806;22-06-2028;N-14532;ATM;MCH-5113;Pekanbaru;3.689.187;0
TRX-300763;14-08-2028;N-14518;ATM;MCH-5666;Padang;1.870.599;0
TRX-302348;18-08-2028;N-16557;QRIS;MCH-6047;Denpasar;7.414.597;0
TRX-301437;12-07-2028;N-11926;qris;MCH-5732;Jkt Sel;5.927.921,69;0
TRX-298257;27-07-2028;N-15275;ATM;MCH-6087;Pontianak;9.396.684;0
TRX-303135;16-08-2028;N-20167;LIVIN;MCH-5283;SBY;1.537.918;0
TRX-304092;27-06-2028;N-20425;qris;MCH-5344;Palembang;2.486.918,58;0
TRX-296506;19-07-2028;N-10706;qris;MCH-5337;Pekanbaru;105.626,63;2500
TRX-300389;;N-17426;ATM;MCH-6072;Semarang;4.015.997;0
TRX-304554;04-07-2028;N-15542;BIFAST;MCH-5229;Balikpapan;4.422.515;0
TRX-303417;30-06-2028;N-13801;qris;MCH-5482;Jayapura;4.674.611,31;6500
TRX-301331;29-06-2028;N-13756;livin;MCH-5261;Yogyakarta;1.152.394;6500
TRX-301759;04-06-2028;N-16034;BI_FAST;MCH-5807;Jkt Sel;2.472.347;
TRX-295515;18-08-2028;N-10723;QRIS;MCH-5476;BDG;6.896.187,56;0
TRX-300802;26-07-2028;N-18709;BIFAST;MCH-5781;Jayapura;3.312.152;6500
TRX-298273;20-08-2028;N-11310;QRIS;MCH-5593;Semarang;5.850.087;6500
TRX-304090;30-06-2028;N-15009;BIFAST;MCH-5537;Banjarmasin;4.862.519;0
TRX-301081;18-06-2028;N-13832;livin;MCH-5394;Padang;2.289.598;6500
TRX-299946;05-07-2028;N-11138;ATM_LINK;MCH-5305;Jayapura;6.190.145;6500
TRX-299568;11-06-2028;N-19620;livin;MCH-5558;Jkt Sel;7.968.260,62;6500
TRX-304050;13-07-2028;N-18299;qris;MCH-5312;Surabaya;3.474.413;0
TRX-303586;29-06-2028;N-11037;LIVIN;MCH-5907;Padang;2.664.472;6500
TRX-302680;18-06-2028;N-12934;ATM_LINK;MCH-5095;Denpasar;8.368.396;6500
TRX-295327;22-08-2028;N-15707;bifast;MCH-5655;Padang;9.758.591;2500
TRX-304693;04-07-2028;N-12091;QRIS;MCH-5393;Padang;3.678.730;6500
TRX-296746;30-05-2028;N-19758;bifast;MCH-5434;SBY;2.821.369,21;2500
TRX-303605;23-08-2028;N-14155;qris;MCH-5693;Balikpapan;392.555;6500
TRX-297943;10-07-2028;N-12482;qris;MCH-5932;Pekanbaru;3.001.164;0
TRX-301478;23-08-2028;N-13266;BIFAST;MCH-5415;Surabaya;726.353;6500
TRX-303515;31-05-2028;N-18913;BI_FAST;MCH-5617;Balikpapan;7.623.472;2500
TRX-297369;16-06-2028;;qris;MCH-5698;Denpasar;6.747.903;2500
TRX-304794;11-08-2028;N-15793;ATM;MCH-5934;Makassar;1.298.745;2500
TRX-296934;15-07-2028;N-20278;LIVIN;MCH-5274;Medan;6.637.079;0
TRX-303313;05-07-2028;N-13600;livin;MCH-5529;Pekanbaru;866.484,28;2500
TRX-299463;22-06-2028;N-12176;qris;MCH-5996;Yogyakarta;7.585.940;2500
TRX-301494;28-06-2028;N-13766;qris;MCH-6049;Banjarmasin;7.445.553;0
TRX-295933;03-07-2028;N-14581;BIFAST;MCH-5916;Pekanbaru;207.632;0
TRX-295442;01-07-2028;N-14179;ATM;MCH-5671;SBY;5.725.319,80;6500
TRX-300184;27-07-2028;N-11190;QRIS;MCH-5985;Jakarta Selatan;6.812.910;6500
TRX-303621;10-07-2028;N-16336;BIFAST;MCH-5380;Medan;9.461.636;2500
TRX-302747;04-08-2028;N-19873;LIVIN;MCH-6067;Jakarta Selatan;5.058.355;2500
TRX-304352;09-07-2028;N-17824;BI_FAST;MCH-5109;;5.390.245;2500
TRX-298822;06-07-2028;N-18279;qris;MCH-5665;Manado;9.874.226;0
TRX-302814;05-06-2028;N-14970;LIVIN;MCH-5463;Surabaya;76.622;0
TRX-301177;22-07-2028;N-16719;QRIS;MCH-5082;BDG;8.781.124;6500
TRX-297629;27-07-2028;N-16059;bifast;MCH-6083;BDG;6.620.723;6500
TRX-303343;07-06-2028;N-13267;BIFAST;MCH-5436;Makassar;3.655.574;6500
TRX-300003;09-07-2028;N-11355;livin;MCH-6035;SBY;9.201.379;2500
TRX-302614;25-06-2028;N-18293;QRIS;MCH-5179;Palembang;4.238.496;0
TRX-299286;02-06-2028;N-16048;BIFAST;MCH-5523;SBY;3.239.106;2500
TRX-303075;16-08-2028;N-10853;qris;MCH-5620;Pontianak;9.077.919;2500
TRX-304039;06-08-2028;N-17311;ATM;MCH-5842;Banjarmasin;1.716.087,74;2500
TRX-297000;11-07-2028;N-14074;ATM;MCH-5173;Makassar;1.613.427,94;6500
TRX-298409;29-07-2028;N-16416;BIFAST;MCH-5860;BDG;5.057.342;6500
TRX-295965;27-06-2028;N-19905;BI_FAST;MCH-5098;Palembang;2.033.065;6500
TRX-301910;30-07-2028;N-18144;LIVIN;MCH-5627;Makassar;3.569.039;0
TRX-303107;03-07-2028;N-15519;BIFAST;MCH-5844;Jkt Sel;6.522.220;0
TRX-302562;16-07-2028;N-14134;livin;MCH-5190;Padang;936.476;2500
TRX-299522;07-08-2028;;livin;MCH-5176;Surabaya;1.363.024;6500
TRX-297274;09-06-2028;N-19266;LIVIN;MCH-5468;Pekanbaru;2.801.113;0
TRX-296991;08-06-2028;N-12608;qris;MCH-5828;Padang;8.564.922;2500
TRX-303061;23-08-2028;N-18895;LIVIN;MCH-5961;Banjarmasin;92.671,40;
TRX-295182;13-06-2028;N-12686;qris;MCH-5384;Denpasar;6.135.192;
TRX-303296;10-06-2028;N-15562;qris;MCH-5200;Denpasar;428.605;0
TRX-296416;10-06-2028;N-20098;qris;MCH-5762;Banjarmasin;2.134.368;2500
TRX-301653;07-07-2028;N-10698;QRIS;MCH-5390;Medan;4.577.745;6500
TRX-299578;02-06-2028;N-15137;bifast;MCH-5072;SBY;4.160.207;6500
TRX-303281;23-07-2028;N-10485;livin;MCH-5471;Pontianak;317.012;2500
TRX-296844;12-08-2028;N-12617;bifast;MCH-6025;Denpasar;6.307.367;0
TRX-300612;07-06-2028;N-18449;livin;MCH-5221;Palembang;6.042.477;0
TRX-298840;07-06-2028;N-17252;BI_FAST;MCH-5540;BDG;2.920.249;6500
TRX-298972;20-07-2028;N-17646;ATM;MCH-5629;BDG;8.676.487;0
TRX-300435;08-06-2028;N-13403;LIVIN;MCH-5402;Yogyakarta;3.995.385,96;0
TRX-303391;02-07-2028;N-14283;LIVIN;MCH-5074;Bandung;527.593;0
TRX-300416;14-07-2028;N-12033;LIVIN;MCH-5158;Yogyakarta;4.435.848;0
TRX-297751;11-06-2028;N-16585;BI_FAST;MCH-5442;Palembang;6.096.592,41;6500
TRX-304585;17-06-2028;N-17369;bifast;MCH-5517;Bandung;6.876.430;6500
TRX-297054;03-08-2028;N-20099;qris;MCH-5786;Jakarta Selatan;1.907.154;6500
TRX-301889;13-07-2028;N-12789;qris;MCH-5219;BDG;7.423.029;2500
TRX-300834;22-06-2028;N-16003;qris;MCH-5048;Banjarmasin;8.800.257;6500
TRX-297343;20-07-2028;N-18746;BIFAST;MCH-5721;Jakarta Selatan;4.552.796,06;2500
TRX-296793;15-08-2028;N-13801;BIFAST;MCH-5812;Pontianak;9.338.683;6500
TRX-302681;23-08-2028;N-18602;livin;MCH-5800;Balikpapan;4.242.034;0
TRX-298625;28-06-2028;N-20745;ATM;MCH-5484;BDG;5.287.204;0
TRX-299559;30-06-2028;N-12670;LIVIN;MCH-5732;Makassar;9.115.033,25;0
TRX-299271;03-07-2028;N-20021;BI_FAST;MCH-6094;Balikpapan;8.165.756,90;0
TRX-302337;29-07-2028;N-16118;BI_FAST;MCH-6046;Pekanbaru;4.236.016;2500
TRX-300721;07-07-2028;N-19184;ATM_LINK;MCH-5341;Surabaya;2.745.320;6500
TRX-298636;19-06-2028;N-20866;BI_FAST;MCH-5679;Medan;7.178.228;6500
TRX-296086;23-06-2028;N-16472;BIFAST;MCH-5397;;5.217.853;2500
TRX-304933;01-07-2028;N-17509;QRIS;MCH-5401;Semarang;5.423.710;0
TRX-297520;04-06-2028;N-15314;QRIS;MCH-5975;BDG;8.171.925;6500
