trx_id;tgl_transaksi;nasabah_code;channel;merchant_code;kota;nominal;biaya_admin
TRX-261999;16-07-2027;N-12709;BIFAST;MCH-5619;Pekanbaru;8.084.007;2500
TRX-263406;06-07-2027;N-13344;QRIS;MCH-5276;Jayapura;6.408.105;2500
TRX-260959;31-08-2027;N-11137;BI_FAST;MCH-5700;Banjarmasin;8.944.862;6500
TRX-261193;24-06-2027;N-15665;qris;MCH-5209;Jkt Sel;2.922.413;2500
TRX-262588;14-08-2027;N-10373;bifast;MCH-5270;Padang;3.220.275;2500
TRX-262034;04-08-2027;;BI_FAST;MCH-5490;Makassar;9.508.409;2500
TRX-262968;10-08-2027;N-14565;BIFAST;MCH-5427;Palembang;9.819.439;2500
TRX-255611;31-13-2026;N-10639;BIFAST;MCH-5178;Pekanbaru;2.261.659;0
TRX-261203;;N-16795;QRIS;MCH-5600;Balikpapan;1.358.340;0
TRX-255927;24-08-2027;N-12062;qris;MCH-5639;Pontianak;3.375.355,66;2500
TRX-262412;12-08-2027;N-16775;bifast;MCH-5684;Makassar;5.820.674;2500
TRX-257079;18-08-2027;N-13992;QRIS;MCH-5014;Banjarmasin;3.366.531,12;2500
TRX-259020;15-08-2027;N-14738;LIVIN;MCH-5146;Padang;8.165.762;
TRX-259473;25-08-2027;N-10986;BIFAST;MCH-5426;Palembang;6.836.884;0
TRX-257605;13-08-2027;N-14729;livin;MCH-5303;Banjarmasin;5.318.829;0
TRX-259938;25-07-2027;N-13047;BIFAST;MCH-5180;Semarang;7.206.650;2500
TRX-255418;01-09-2027;N-16581;ATM;MCH-5558;Pontianak;1.598.683;0
TRX-255416;05-07-2027;N-14952;bifast;MCH-5406;Jakarta Selatan;7.763.560,59;6500
TRX-261175;02-08-2027;N-16364;QRIS;MCH-5403;Manado;3.505.340;2500
TRX-263188;17-08-2027;N-10984;ATM;MCH-5269;Balikpapan;36.396;6500
TRX-255074;12-07-2027;N-13833;livin;MCH-5209;Manado;-3.392.063;2500
TRX-257327;06-08-2027;N-10122;livin;MCH-5382;Palembang;238.090;0
TRX-260201;27-06-2027;N-16915;qris;MCH-5661;BDG;2.705.874;
TRX-262080;08-07-2027;N-12114;QRIS;MCH-5120;Padang;8.498.963,27;6500
TRX-263722;01-07-2027;N-15989;QRIS;MCH-5328;Pekanbaru;859.158,43;6500
TRX-258107;28-08-2027;N-10865;ATM_LINK;MCH-5073;Balikpapan;9.004.889;2500
TRX-257071;20-08-2027;N-12536;ATM;MCH-5613;Bandung;4.320.123;2500
TRX-259348;03-07-2027;N-15042;QRIS;MCH-5478;Banjarmasin;4.400.587;6500
TRX-259711;16-08-2027;N-10272;LIVIN;MCH-5631;Pontianak;8.090.970;0
TRX-261851;13-09-2027;N-10122;qris;MCH-5486;Padang;2.077.426;0
TRX-255580;01-09-2027;N-12441;BI_FAST;MCH-5063;BDG;8.931.000;6500
TRX-264696;05-08-2027;N-14597;QRIS;MCH-5141;Jayapura;5.656.086;2500
TRX-259227;15-07-2027;N-14820;BIFAST;MCH-5190;Jkt Sel;5.940.917,95;6500
TRX-261859;21-08-2027;N-15586;bifast;MCH-5554;SBY;6.239.484,61;0
TRX-262528;28-08-2027;N-14869;qris;MCH-5499;Pontianak;6.993.388;6500
TRX-261995;13-08-2027;N-10541;qris;MCH-5127;Semarang;2.924.846;6500
TRX-262336;30-06-2027;N-15043;ATM_LINK;MCH-5664;Banjarmasin;6.432.692;0
TRX-255937;18-07-2027;N-15823;BIFAST;MCH-5247;Bandung;9.846.063;6500
TRX-257653;23-06-2027;N-12328;ATM;MCH-5675;Makassar;660.514,03;6500
TRX-257377;22-07-2027;N-13647;livin;MCH-5036;Makassar;6.404.040;0
TRX-261254;11-07-2027;N-14708;QRIS;MCH-5486;Balikpapan;-4.160.815;6500
TRX-257824;20-08-2027;N-16465;BI_FAST;MCH-5325;Bandung;7.360.877;6500
TRX-262076;20-07-2027;N-16349;bifast;MCH-5066;Pontianak;9.052.524;6500
TRX-262723;11-07-2027;N-13482;ATM_LINK;MCH-5362;Denpasar;2.219.857,26;2500
TRX-262129;16-08-2027;N-12071;BIFAST;MCH-5109;Pekanbaru;-335.382;2500
TRX-256540;12-07-2027;N-10717;BIFAST;MCH-5408;Denpasar;6.551.260;2500
TRX-260645;10-09-2027;N-16402;qris;MCH-5693;Yogyakarta;6.639.736;
TRX-256488;31-13-2026;N-11946;bifast;MCH-5629;Jayapura;6.152.670,84;0
TRX-260616;25-06-2027;N-11069;bifast;MCH-5396;Denpasar;7.525.622;2500
TRX-256312;21-07-2027;N-13361;qris;MCH-5078;Jakarta Selatan;2.660.748;2500
TRX-264021;12-07-2027;N-15743;BI_FAST;MCH-5488;Palembang;6.837.784,59;6500
TRX-262365;29-07-2027;N-11534;QRIS;MCH-5682;Pontianak;4.428.316;6500
TRX-259691;07-09-2027;N-12585;LIVIN;MCH-5531;Jakarta Selatan;7.983.798,81;6500
TRX-255349;07-07-2027;N-10152;livin;MCH-5368;Jayapura;1.462.006;0
TRX-262541;01-08-2027;N-16420;bifast;MCH-5621;BDG;6.755.905;6500
TRX-262178;26-06-2027;N-12012;QRIS;MCH-5040;Yogyakarta;4.086.860;0
TRX-258002;23-07-2027;N-12880;livin;MCH-5580;Palembang;831.244;2500
TRX-264485;05-08-2027;N-13621;ATM_LINK;MCH-5637;Jakarta Selatan;1.027.462;0
TRX-259690;03-07-2027;N-14681;BIFAST;MCH-5220;Jayapura;1.045.781;6500
TRX-264870;16-08-2027;N-11513;qris;MCH-5543;Yogyakarta;4.109.752;6500
TRX-263080;28-08-2027;N-12044;BI_FAST;MCH-5008;Pekanbaru;8.928.893,13;0
TRX-256212;26-07-2027;N-16073;LIVIN;MCH-5539;SBY;2.703.857;0
TRX-255780;06-07-2027;N-16752;ATM_LINK;MCH-5154;Padang;1.858.379;2500
TRX-262465;19-07-2027;N-10018;LIVIN;MCH-5149;Jayapura;3.766.170;0
TRX-261307;13-07-2027;N-15175;BI_FAST;MCH-5146;Manado;8.926.121,86;2500
TRX-260792;07-07-2027;N-15987;QRIS;MCH-5677;Banjarmasin;3.364.071;6500
TRX-257293;28-08-2027;N-10586;ATM;MCH-5341;Balikpapan;8.710.244,70;2500
TRX-257280;11-07-2027;N-11347;ATM_LINK;MCH-5488;Palembang;4.898.267;0
TRX-262265;30-07-2027;N-16243;qris;MCH-5069;Jayapura;7.953.217;6500
TRX-257762;06-08-2027;N-12350;BI_FAST;MCH-5218;SBY;4.589.648;6500
TRX-262826;19-07-2027;N-13378;QRIS;MCH-5277;Banjarmasin;295.910;6500
TRX-264971;16-07-2027;N-16440;qris;MCH-5226;Semarang;1.670.189;2500
TRX-261704;27-06-2027;N-16034;livin;MCH-5190;Medan;-5.835.661,72;6500
TRX-257557;22-06-2027;N-12616;QRIS;MCH-5664;Makassar;3.874.752,19;0
TRX-259533;04-09-2027;N-11039;BIFAST;MCH-5672;Jayapura;4.720.199;2500
TRX-259276;30-06-2027;N-12890;qris;MCH-5414;Medan;5.155.873;2500
TRX-257930;27-07-2027;N-16408;BIFAST;MCH-5458;Denpasar;5.499.928;2500
TRX-261631;30-07-2027;N-12431;bifast;MCH-5187;Semarang;1.795.871;6500
TRX-261016;28-08-2027;N-10724;qris;MCH-5147;Makassar;1.486.303;0
TRX-263792;29-08-2027;N-13796;BIFAST;MCH-5665;Denpasar;-3.724.388,29;6500
TRX-259994;18-08-2027;N-16072;qris;MCH-5513;Medan;1.237.562;6500
TRX-256094;14-09-2027;N-15199;qris;MCH-5158;Pontianak;6.573.960;
TRX-262702;11-07-2027;N-10121;BI_FAST;MCH-5609;Medan;7.982.342,24;0
TRX-262665;15-07-2027;N-13979;QRIS;MCH-5399;Yogyakarta;2.918.280;0
TRX-259921;13-07-2027;N-15084;ATM;MCH-5308;SBY;6.664.605;0
TRX-257622;04-08-2027;N-12548;qris;MCH-5609;Medan;7.457.446;2500
TRX-257541;05-07-2027;N-16612;ATM_LINK;MCH-5386;Surabaya;570.545,26;2500
TRX-262668;07-07-2027;N-15268;BIFAST;MCH-5506;Semarang;2.497.840,57;0
TRX-262204;;N-14451;qris;MCH-5500;SBY;4.345.504;2500
TRX-260258;10-07-2027;N-16393;BIFAST;MCH-5455;Palembang;2.045.284;0
TRX-260484;23-07-2027;N-14913;LIVIN;MCH-5648;Pekanbaru;691.998;0
TRX-263460;31-08-2027;N-16249;LIVIN;MCH-5303;Pontianak;9.715.344;2500
TRX-259190;04-09-2027;N-14411;LIVIN;MCH-5140;Denpasar;4.175.496,65;2500
TRX-264432;06-07-2027;N-11229;livin;MCH-5324;Makassar;5.093.224;6500
TRX-258015;14-07-2027;N-15534;BIFAST;MCH-5444;Manado;1.372.350,22;0
TRX-255564;06-08-2027;N-16237;bifast;MCH-5211;Bandung;4.632.727;0
TRX-260884;24-08-2027;N-12464;ATM;MCH-5057;Manado;9.364.754,63;0
TRX-258616;24-07-2027;N-14711;QRIS;MCH-5342;Jayapura;1.556.029;6500
TRX-256281;13-08-2027;N-13116;bifast;MCH-5699;Bandung;3.151.580;2500
TRX-258526;28-08-2027;N-12077;ATM;MCH-5610;Yogyakarta;6.624.709;6500
TRX-264866;25-08-2027;N-12582;livin;MCH-5552;Jkt Sel;7.544.386;2500
TRX-258041;08-08-2027;N-11755;bifast;MCH-5674;Semarang;5.749.716;
TRX-262838;30-07-2027;N-12063;livin;MCH-5308;Pekanbaru;5.547.619;0
TRX-256086;12-08-2027;N-11796;ATM_LINK;MCH-5043;Denpasar;6.817.065;2500
TRX-264904;11-07-2027;N-12962;ATM_LINK;MCH-5065;Semarang;7.418.739;0
TRX-258131;26-06-2027;N-16467;bifast;MCH-5619;Jayapura;6.881.014;2500
TRX-264640;30-06-2027;N-13505;QRIS;MCH-5138;Makassar;5.441.760;0
TRX-263158;29-07-2027;N-14764;BI_FAST;MCH-5335;SBY;3.988.507;6500
TRX-257735;04-09-2027;N-10622;QRIS;MCH-5233;SBY;9.555.054;6500
TRX-264683;02-08-2027;N-10917;qris;MCH-5469;Pontianak;6.741.235;0
TRX-258378;14-09-2027;N-10944;ATM;MCH-5390;Jayapura;1.928.682;2500
TRX-264847;25-08-2027;N-10558;QRIS;MCH-5515;Pontianak;6.193.221;0
TRX-261357;29-07-2027;N-12173;LIVIN;MCH-5649;Medan;1.223.363,83;2500
TRX-264483;29-08-2027;N-14299;QRIS;MCH-5617;Denpasar;7.246.577;2500
TRX-255279;;N-11454;ATM_LINK;MCH-5060;Padang;8.996.473;2500
TRX-260538;26-06-2027;N-10300;bifast;MCH-5333;BDG;6.196.929;0
TRX-255870;22-06-2027;N-16456;bifast;MCH-5628;Surabaya;3.756.834;0
TRX-255530;;N-10473;QRIS;MCH-5399;Semarang;8.420.075;6500
TRX-259510;07-09-2027;N-10155;qris;MCH-5335;Medan;527.004;6500
TRX-257846;13-09-2027;N-16747;ATM;MCH-5067;Makassar;8.987.150;0
TRX-261613;16-08-2027;N-12354;qris;MCH-5040;Manado;5.226.661;6500
TRX-264478;05-09-2027;N-13171;qris;MCH-5420;Pontianak;7.558.022,00;2500
TRX-260167;27-08-2027;N-12451;LIVIN;MCH-5084;Semarang;6.721.976;2500
TRX-260262;09-09-2027;N-10601;livin;MCH-5254;Pontianak;4.377.044;2500
TRX-262927;20-08-2027;N-15293;ATM;MCH-5138;Jayapura;5.774.056,70;6500
TRX-261906;01-07-2027;N-14242;qris;MCH-5510;Makassar;2.410.723,92;6500
TRX-262984;19-07-2027;N-12328;ATM_LINK;MCH-5525;Surabaya;1.896.486;6500
TRX-260345;05-09-2027;N-14544;ATM_LINK;MCH-5383;Denpasar;4.794.706;2500
TRX-257358;30-06-2027;N-15317;livin;MCH-5293;Medan;1.827.485;2500
TRX-255520;05-07-2027;N-10796;BIFAST;MCH-5339;Jkt Sel;2.176.693;2500
TRX-256656;08-08-2027;N-12173;livin;MCH-5489;Pontianak;5.605.412;6500
TRX-255851;16-08-2027;N-13435;LIVIN;MCH-5385;Banjarmasin;9.202.519;6500
TRX-262050;01-08-2027;N-14207;LIVIN;MCH-5460;Jkt Sel;8.012.798;0
TRX-262461;16-08-2027;N-10447;bifast;MCH-5580;Jakarta Selatan;2.424.984;
TRX-262188;13-07-2027;N-14297;ATM;MCH-5541;Denpasar;7.779.060,61;2500
TRX-258401;29-07-2027;N-10085;BIFAST;MCH-5410;Bandung;1.573.707,53;0
TRX-261924;07-08-2027;N-12320;BI_FAST;MCH-5259;Semarang;3.724.888,46;0
TRX-255301;11-08-2027;N-13890;qris;MCH-5348;Pontianak;3.832.156;6500
TRX-259245;22-08-2027;N-16972;QRIS;MCH-5093;Palembang;5.488.386;6500
TRX-263968;04-08-2027;N-14905;ATM;MCH-5210;Jkt Sel;1.459.566;0
TRX-262394;19-07-2027;N-10456;ATM;MCH-5178;Palembang;-3.352.615;0
TRX-261117;;N-10209;ATM_LINK;MCH-5097;Denpasar;5.015.820;0
TRX-258408;07-09-2027;N-16959;LIVIN;MCH-5047;Denpasar;6.856.593;6500
TRX-259271;05-07-2027;N-16777;livin;MCH-5170;Medan;169.055;0
TRX-260417;14-09-2027;N-12328;BI_FAST;MCH-5032;Balikpapan;434.458;2500
TRX-259419;31-13-2026;N-12443;livin;MCH-5600;Jkt Sel;554.670;2500
TRX-263264;05-08-2027;N-12657;ATM_LINK;MCH-5275;Semarang;5.814.197,35;2500
TRX-257433;17-08-2027;N-11759;QRIS;MCH-5303;BDG;3.931.574;2500
TRX-257108;05-09-2027;N-14458;ATM;MCH-5589;Surabaya;7.690.115;2500
TRX-264287;05-07-2027;N-16890;ATM_LINK;MCH-5050;Manado;9.265.677;0
TRX-262053;11-07-2027;N-13297;livin;MCH-5299;BDG;7.317.139;2500
TRX-255837;14-07-2027;N-16297;qris;MCH-5395;Semarang;7.133.099;0
TRX-262924;12-07-2027;N-13960;ATM_LINK;MCH-5202;Surabaya;3.998.729;0
TRX-264615;23-08-2027;N-12057;QRIS;MCH-5093;Jakarta Selatan;5.604.260;0
TRX-259687;04-07-2027;N-15966;livin;MCH-5640;Surabaya;6.571.545;6500
TRX-260372;25-07-2027;N-12120;qris;MCH-5267;Bandung;7.624.263;0
TRX-261830;05-09-2027;N-13122;ATM_LINK;MCH-5276;Manado;13.855;0
TRX-256251;05-08-2027;N-10437;livin;MCH-5630;Bandung;117.625;2500
TRX-264129;25-07-2027;N-13673;bifast;MCH-5599;Denpasar;4.327.508;2500
TRX-261526;18-08-2027;N-16275;ATM;MCH-5025;Medan;6.174.740;2500
TRX-258951;31-08-2027;N-10205;bifast;MCH-5575;Bandung;5.379.046,07;6500
TRX-255655;09-09-2027;N-16553;QRIS;MCH-5185;Jakarta Selatan;3.729.472;0
TRX-255462;28-08-2027;N-16051;livin;MCH-5411;SBY;8.840.532,91;
TRX-256792;31-08-2027;N-15687;qris;MCH-5102;Denpasar;5.148.057;0
TRX-259821;18-08-2027;N-10772;BI_FAST;MCH-5211;Semarang;6.482.519;6500
TRX-259369;31-07-2027;N-13064;qris;MCH-5605;Jayapura;8.976.709;2500
TRX-263794;14-08-2027;N-10819;BIFAST;MCH-5100;Banjarmasin;4.731.116;2500
TRX-255358;27-08-2027;N-13483;BIFAST;MCH-5459;Pontianak;5.172.531;2500
TRX-264167;26-08-2027;N-15235;bifast;MCH-5429;Medan;1.131.923;6500
TRX-259773;27-06-2027;N-12547;BIFAST;MCH-5078;Palembang;6.504.478;6500
TRX-259440;07-09-2027;N-14708;qris;MCH-5601;Jkt Sel;66.842,15;6500
TRX-261289;31-13-2026;N-15041;qris;MCH-5018;Jkt Sel;1.796.052;2500
TRX-264132;01-08-2027;N-12382;BIFAST;MCH-5665;Semarang;9.541.575;2500
TRX-260035;16-07-2027;N-16196;ATM;MCH-5027;Pekanbaru;3.257.716;0
TRX-255029;17-07-2027;N-15012;bifast;MCH-5483;Manado;8.466.362;6500
TRX-257915;25-06-2027;N-13903;LIVIN;MCH-5575;Bandung;5.462.219;0
TRX-257534;15-08-2027;N-16831;livin;MCH-5116;Pekanbaru;4.995.592;2500
TRX-260729;27-06-2027;N-16542;QRIS;MCH-5202;Denpasar;3.180.086;0
TRX-264745;08-09-2027;N-11994;BI_FAST;MCH-5077;Manado;2.908.120;2500
TRX-261354;22-07-2027;N-12093;LIVIN;MCH-5271;Jayapura;1.977.905;6500
TRX-259309;14-08-2027;N-14440;ATM_LINK;MCH-5194;Manado;2.251.276;6500
TRX-255800;25-06-2027;N-13325;LIVIN;MCH-5002;Balikpapan;7.901.508;0
TRX-258901;10-08-2027;N-15616;LIVIN;MCH-5602;Denpasar;3.778.965;2500
TRX-264447;13-07-2027;N-15842;ATM_LINK;MCH-5599;Padang;9.776.325,34;2500
TRX-255080;22-08-2027;N-10611;QRIS;MCH-5381;Bandung;515.186,72;2500
TRX-262930;13-07-2027;N-10465;BIFAST;MCH-5458;Denpasar;8.008.411;0
TRX-259128;21-06-2027;N-12474;BI_FAST;MCH-5666;BDG;1.244.431;2500
TRX-264285;28-08-2027;N-11768;qris;MCH-5548;Medan;7.439.767,43;0
TRX-255981;28-08-2027;N-13887;ATM;MCH-5699;Manado;7.181.365;0
TRX-256964;14-07-2027;N-13372;ATM_LINK;MCH-5409;Jkt Sel;4.705.658;2500
TRX-257011;08-09-2027;N-12060;livin;MCH-5080;Jayapura;5.288.638;0
TRX-259443;22-06-2027;N-16242;bifast;MCH-5464;Makassar;7.574.473;0
TRX-264328;06-09-2027;N-13661;qris;MCH-5475;Padang;2.050.198;6500
TRX-257250;09-09-2027;N-14962;BIFAST;MCH-5543;BDG;210.517;0
TRX-264801;12-09-2027;N-16365;bifast;MCH-5552;Padang;5.662.771;0
TRX-256533;31-13-2026;N-11774;ATM;MCH-5127;Jakarta Selatan;3.280.425;
TRX-258607;31-08-2027;N-15079;livin;MCH-5300;Jkt Sel;1.778.756;2500
TRX-261802;17-07-2027;N-15571;livin;MCH-5594;Surabaya;36.505,44;0
TRX-257985;13-09-2027;N-11414;qris;MCH-5663;Jkt Sel;8.182.429,36;6500
TRX-256315;28-08-2027;N-10563;qris;MCH-5684;Pekanbaru;1.988.693;2500
TRX-257451;21-07-2027;N-14955;livin;MCH-5115;Medan;2.225.520;2500
TRX-255849;22-07-2027;N-12545;LIVIN;MCH-5641;Semarang;9.139.453;0
TRX-258093;10-09-2027;N-13548;BI_FAST;MCH-5646;Medan;3.708.933;0
TRX-260183;07-07-2027;N-14141;ATM_LINK;MCH-5304;Semarang;9.760.079,73;6500
TRX-259521;21-06-2027;N-15895;livin;MCH-5148;Palembang;6.742.792;6500
TRX-263661;14-07-2027;N-12951;BI_FAST;MCH-5627;Palembang;8.164.632,53;2500
TRX-262772;04-08-2027;N-11600;qris;MCH-5067;Jakarta Selatan;6.580.135,36;6500
TRX-259010;10-08-2027;N-12541;qris;MCH-5438;SBY;2.036.731,73;2500
TRX-264815;03-07-2027;N-13569;BIFAST;MCH-5004;Balikpapan;906.969;2500
TRX-257266;22-08-2027;N-10412;LIVIN;MCH-5019;Surabaya;-7.222.867;0
TRX-260606;22-07-2027;N-13425;bifast;MCH-5008;Pekanbaru;8.386.675;2500
TRX-256383;25-06-2027;N-12386;LIVIN;MCH-5416;Jkt Sel;838.174;6500
TRX-262112;12-08-2027;N-12174;ATM_LINK;MCH-5663;Medan;6.653.285;6500
TRX-261164;29-08-2027;N-12363;BI_FAST;MCH-5366;Yogyakarta;8.238.163;2500
TRX-259083;01-07-2027;N-13077;bifast;MCH-5134;Denpasar;5.265.915;2500
TRX-259894;12-08-2027;N-14911;LIVIN;MCH-5675;Medan;6.831.989;6500
TRX-263548;05-09-2027;N-10784;ATM_LINK;MCH-5153;Padang;5.108.572,95;2500
TRX-259815;;N-11156;bifast;MCH-5257;Balikpapan;9.623.408;2500
TRX-256632;28-06-2027;N-13079;BIFAST;MCH-5326;Balikpapan;5.223.739;2500
TRX-261001;21-08-2027;N-14635;livin;MCH-5533;Pontianak;-9.930.248;2500
TRX-261034;10-09-2027;N-10166;QRIS;MCH-5208;;47.095;2500
TRX-263438;19-07-2027;N-12071;ATM_LINK;MCH-5476;Pekanbaru;8.830.138;6500
TRX-258508;23-06-2027;N-15860;ATM;MCH-5173;Denpasar;4.655.034;0
TRX-261191;12-08-2027;N-14087;qris;MCH-5446;Semarang;7.956.504;6500
TRX-259359;31-13-2026;N-11927;BI_FAST;MCH-5436;Jayapura;5.207.627,67;0
TRX-262585;20-07-2027;N-10782;livin;MCH-5243;Surabaya;4.021.803;2500
TRX-263211;20-07-2027;N-10963;ATM;MCH-5156;SBY;1.906.461;2500
TRX-258691;10-08-2027;N-15676;BI_FAST;MCH-5447;Surabaya;9.218.154;2500
TRX-258513;14-09-2027;N-13138;LIVIN;MCH-5675;Padang;8.057.803;6500
TRX-258574;22-08-2027;N-14347;LIVIN;MCH-5036;Banjarmasin;2.357.187;6500
TRX-263261;25-06-2027;N-10349;qris;MCH-5184;Denpasar;8.718.646;2500
TRX-256421;16-08-2027;N-16107;LIVIN;MCH-5402;Semarang;7.415.875;
TRX-258196;11-07-2027;N-11159;QRIS;MCH-5390;Balikpapan;9.854.351,74;0
TRX-258999;19-07-2027;N-12296;ATM_LINK;MCH-5233;Jkt Sel;6.075.488;0
TRX-255914;31-13-2026;N-13344;BI_FAST;MCH-5258;Semarang;471.744;0
TRX-263035;08-08-2027;N-16416;ATM;MCH-5245;Jayapura;8.501.478;0
TRX-259785;;N-16247;bifast;MCH-5518;Pontianak;4.853.500,87;0
TRX-259211;09-09-2027;N-16774;ATM_LINK;MCH-5688;Jayapura;578.699;2500
TRX-264018;31-08-2027;N-13666;livin;MCH-5577;Pekanbaru;-3.904.442;6500
TRX-258929;18-08-2027;N-10519;LIVIN;MCH-5211;Manado;3.152.366;0
TRX-255544;09-08-2027;N-12048;ATM;MCH-5347;Jayapura;6.345.547;2500
TRX-259575;12-08-2027;N-13150;qris;MCH-5619;Denpasar;6.992.814,78;0
TRX-257517;22-07-2027;N-14139;bifast;MCH-5247;Semarang;466.780,01;0
TRX-261820;26-08-2027;N-15818;QRIS;MCH-5569;Yogyakarta;6.287.561;0
TRX-257319;20-07-2027;N-15161;qris;MCH-5408;Jkt Sel;7.828.759;2500
TRX-262673;13-07-2027;N-15906;bifast;MCH-5699;Medan;8.802.702;6500
TRX-260664;06-09-2027;N-11094;bifast;MCH-5560;BDG;2.617.395;6500
TRX-263182;25-08-2027;N-15482;qris;MCH-5302;Manado;9.706.420;
TRX-261356;28-07-2027;N-15955;livin;MCH-5595;Palembang;7.812.260;0
TRX-263068;26-07-2027;N-11571;ATM;MCH-5433;Bandung;4.181.627;0
TRX-260523;09-08-2027;N-15182;BI_FAST;MCH-5206;Manado;3.286.831;6500
TRX-258779;21-07-2027;N-10395;qris;MCH-5501;Padang;5.703.813;6500
TRX-260382;28-07-2027;N-10743;LIVIN;MCH-5524;Banjarmasin;8.122.280;2500
TRX-255046;02-09-2027;N-14779;ATM;MCH-5692;Pontianak;226.834;6500
TRX-259366;14-08-2027;N-14286;QRIS;MCH-5608;Bandung;1.657.228;0
TRX-257193;14-09-2027;N-13345;LIVIN;MCH-5141;Medan;7.075.170,51;2500
TRX-260665;11-07-2027;N-11757;livin;MCH-5093;Pontianak;5.437.013;6500
TRX-263575;12-09-2027;N-12940;QRIS;MCH-5074;Jkt Sel;1.230.629,58;0
TRX-259154;11-07-2027;N-10295;bifast;MCH-5324;Makassar;9.012.915;6500
TRX-255494;08-08-2027;N-14056;ATM;MCH-5524;Pontianak;8.828.376;0
TRX-256362;08-08-2027;N-15916;livin;MCH-5453;Palembang;887.464;0
TRX-258934;22-07-2027;N-11079;BI_FAST;MCH-5023;Denpasar;5.994.086,33;6500
TRX-255107;;N-15771;ATM;MCH-5404;Yogyakarta;2.472.929;0
TRX-257689;30-06-2027;N-11968;bifast;MCH-5604;Pontianak;2.884.017;2500
TRX-256657;08-09-2027;N-16020;QRIS;MCH-5607;Denpasar;362.559,16;0
TRX-261582;24-08-2027;N-11047;ATM_LINK;MCH-5369;Manado;9.015.712;
TRX-256442;31-08-2027;N-11807;qris;MCH-5028;Bandung;7.568.218;0
TRX-260392;25-06-2027;N-11108;BI_FAST;MCH-5219;Pontianak;6.864.853,87;0
TRX-259946;27-07-2027;N-16421;ATM;MCH-5647;Banjarmasin;1.836.007;2500
TRX-257798;18-07-2027;N-14179;ATM;MCH-5346;Manado;8.827.373;0
TRX-263429;11-07-2027;N-15569;qris;MCH-5643;Semarang;9.292.615;6500
TRX-256483;19-07-2027;N-12667;bifast;MCH-5548;Manado;3.042.648,55;0
TRX-256158;22-06-2027;N-13987;qris;MCH-5112;Jayapura;5.432.090;2500
TRX-255380;05-08-2027;N-16129;bifast;MCH-5035;Denpasar;3.458.429,58;2500
